gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35
HIST3H2A,-0.09273277,-0.0033726995,0.10189369,-0.0011489815,0.029603174,0.0023917987,-0.062335327,-0.045229804,-0.0036663122,0.013359752,-0.005500548,0.00051271456,-0.006738473,-0.004411918,0.017517336,-0.022985736,-0.0067128157,0.009683664,0.0074801752,0.039893586,0.011047097,-0.0064801746,-0.0024668104,-0.011452398,-0.00649223,0.013337509,-0.0006537899,0.00032403733,-0.009635234,0.0034764071,-0.0058111143,0.0028880076,0.017166773,-0.009654569,-0.013124049,-0.009712901
PGBD5,0.0972067,0.00496808,-0.028709214,-0.00283211,0.001001402,0.013194736,-0.0019050294,-0.005970504,-0.00039242898,-0.008476323,0.0025728452,0.00550977,0.0062925294,0.0033806602,-0.0052994112,0.008497967,-0.00986803,-0.006029292,-0.019129423,-0.001964668,0.015169797,-0.0020432943,-0.00032698072,0.0040985118,0.003488265,-0.0032835507,-0.0047845654,0.0030029155,-0.0029756986,0.0028782627,0.0054683606,0.00014484243,-0.008914115,-0.0095305415,0.006238391,0.0018353325
FAM89A,0.06736126,-0.03100943,0.08810706,-0.025871746,0.019497821,-0.0795485,-0.07858611,0.12996344,0.00059256156,-0.010990957,-0.00047414275,0.0052697365,-0.0030535802,0.027141783,-0.010777169,0.0049685463,-0.0030063074,0.023534622,0.01785737,-0.035102624,0.016366526,-9.266798e-05,-0.011378435,-0.008557178,-0.023272425,0.022065189,0.014997687,-0.003853114,0.055327736,-0.023552228,-0.0023506978,0.011193479,-0.0076481677,0.02513895,-0.04974608,0.016109752
SLC35F3,0.22190367,-0.07034946,-0.10185487,0.2728489,0.3298927,-0.032449085,0.07669394,0.11138743,-0.03441916,0.06518035,-0.053280458,-0.0762783,-0.0008934539,0.001140931,0.0052450993,-0.080143735,-0.093360856,0.048895843,-0.052481648,0.07121922,0.07425109,0.04440201,0.21448456,-0.059107557,0.029979955,0.03064463,0.111857384,-0.035466027,-0.0117125595,0.02015761,0.0036638782,-0.0079287505,0.026249643,-0.041648325,0.02646756,-0.07468721
IRF2BP2,0.050032362,-0.026232673,-0.067397885,0.02808077,-0.039813455,-0.048246086,0.027215337,0.18917963,0.008722947,0.014173033,0.037666958,0.0112210205,0.025861084,0.011404411,-0.026754357,0.009206435,-0.046999916,0.06340447,-0.015239367,-0.030348578,-0.03622085,0.011957641,0.039574925,0.007212641,0.017102808,-0.03462633,-0.019044828,0.010229638,-0.00757,-0.05740182,-0.016136339,0.00084437977,-0.02859346,0.0005345846,-0.0061705806,0.08220029
LINC01132,0.114189826,-0.0005900103,-0.0080254655,0.010123944,0.02143806,-0.013035017,0.027556386,-0.01420021,8.672924e-05,0.0068873903,0.011067771,-0.013468598,0.016617293,-0.01653487,-0.007629624,-0.015703058,0.0005539728,-0.024982207,0.02096627,0.00572143,0.012892418,-0.0032239407,-7.230882e-05,0.0073885843,-0.010169519,-0.0034545257,-0.00064501143,-0.037058655,-0.005562805,0.0046571842,0.017924806,-0.020336512,-0.0022468206,0.00022632882,0.0011840471,0.000112212656
ARID4B,0.071331166,0.009911882,-0.087197624,0.0069440193,0.0067514833,-0.02126907,0.028232032,0.025135525,0.00057951204,-0.010319257,0.011669264,0.007033997,0.008658065,0.008845876,-0.014224775,0.0016237425,0.013322399,0.0044985856,0.011945293,-0.01708524,0.0050471327,0.004607798,0.0001183549,0.018462373,-0.00081846514,-0.0068039326,-0.009709775,-0.0009205542,0.016871413,-0.0068145418,0.006882278,0.0018669112,0.004775548,0.0071802987,-0.005620245,0.010417029
SDCCAG8,0.08030286,-0.020166162,-0.12005334,-0.0318874,-0.019637307,-0.044461098,0.075284995,0.09986425,0.009162425,0.02199186,-0.00038098329,-0.001569056,-0.001974112,0.00551663,-0.007150731,0.013375061,0.0023378958,0.0061289123,0.025615957,-0.0064207218,-0.018690126,0.0018550217,0.00836253,-0.0026793813,-0.012034108,0.0011693821,-0.0103981085,0.001229831,0.014083435,-0.007281274,0.0032314367,-0.009145037,-0.0077279164,0.005127806,0.02631579,-0.010075944
ZBTB18,0.06777481,-0.080025,0.0071952357,-0.1193615,0.06510948,-0.10889074,0.07985467,0.10317817,0.01251979,-0.0066160075,0.033314608,-0.020211926,0.08538853,-0.015885334,-0.027623951,-0.038901687,-0.023412075,-0.00451864,-0.043990243,-0.033881016,0.00023023486,-0.002083906,-0.020849241,0.047763225,-0.008156787,-0.022763433,0.0083418675,-0.13372684,0.021033011,0.033123337,0.1098826,-0.049111918,-0.03161094,-0.027838908,0.06851814,-0.013934014
SMYD3,0.11334791,0.013281953,-0.2625381,-0.0147416415,0.097003065,-0.06274588,0.07952198,0.08096816,-0.004398418,0.0017859384,-0.026689507,-0.03396075,-0.018424017,0.017657133,-0.007814476,-0.004070225,0.052931376,-0.006591988,0.04963326,-0.019889545,0.041675832,-0.0034525627,-0.021262087,0.023353597,-0.03506431,0.020319322,0.0034179545,-0.021169225,-0.0035033245,0.002130028,0.003502382,-0.014618872,0.0037222963,0.012766832,-0.005863413,-0.046814434
MYT1L,0.076952845,0.007994723,-0.0120886,0.0031226948,-0.004450381,-0.013996999,0.024548985,-0.0020513,0.002508158,-0.0014272376,-0.0022554232,-0.0027006397,-0.0008193283,-0.0020738284,-1.6721982e-05,-0.010808193,0.0048291595,-0.013516403,0.007244506,0.0065225465,-0.0048001134,-0.002480743,-0.014366158,-0.0027489949,-0.010447388,0.0048214495,-0.0034307395,0.00408207,0.0052951174,-0.00392108,0.0033176579,-0.00446621,0.0049643787,-0.0020247009,0.0039393045,-0.009188285
LINC01249,-0.09517331,0.0038811143,0.0076013673,-0.015745351,0.01757861,0.002011605,0.018842101,0.0033221713,-0.0008443348,-0.012938568,-0.0004959137,0.011131725,-0.004788999,0.011381492,-0.0062279208,0.00056130067,0.0018563089,0.007938175,0.002646818,-0.009953296,0.005498185,-0.0072777597,-0.0069992426,0.0018832193,-0.00196547,0.0033177685,0.0040610153,-0.0043207183,0.023039853,-0.0053160894,-0.014565657,0.002219873,0.005129996,0.022741858,-0.020817576,0.0029699947
CMPK2,0.110382296,0.014981628,-0.031045953,-0.039261572,0.089863166,-0.018612752,0.019416137,-0.04346794,-0.0050739557,-0.0031049596,-0.021831365,0.018694365,-0.006428748,0.0052814283,0.008515685,-0.017126866,-0.019384658,-0.0030805408,0.008846655,0.03185201,0.019950788,-0.008102043,-0.023939427,-0.0028016113,-0.012675844,0.01928004,0.032828957,0.019583208,0.013994591,-0.036815442,-0.010507515,-0.0034459708,0.019078417,-0.0052533452,-0.0027037878,-0.024789674
RSAD2,0.16322424,0.09942364,-0.1597813,-0.13000257,0.22695264,-0.0037511673,0.1879667,-0.105391145,0.004387419,-0.048963573,-0.044648606,0.09413322,-0.0026567646,0.048419323,-0.020141007,-0.019038968,0.044892017,-0.04283627,-0.015732275,-0.0007508746,0.034501825,-0.035256065,-0.05923487,0.034680057,-0.05128232,0.06715956,0.10805876,0.052841827,0.17171301,-0.12117254,-0.047337767,-0.015517293,0.026461467,0.024649093,-0.037336655,-0.011582674
ID2-AS1,-0.11939574,-0.022667637,-0.023937734,-0.01140101,-0.0034923397,-0.008001512,0.014942227,0.017993232,0.0017336683,0.0048442124,0.012302635,-0.0014185873,0.008494651,0.005652862,-0.0047657243,-0.008836535,0.003931528,-0.004244253,0.008568237,0.004595063,-0.0017795054,0.003556945,0.0035968127,0.006183733,0.013209889,-0.010027708,-0.0011824855,-0.018337362,0.015159272,0.0022866284,0.0007816692,-0.007418094,-0.008247957,0.0028183435,-0.0034060888,-0.006019955
ID2,0.064302884,-0.06968611,-0.36116245,-0.30761752,0.062206995,-0.25125873,0.20587023,0.07889295,-0.016692663,0.055571545,0.015843363,-0.07805095,0.046971083,-0.002485298,-0.06558136,0.07740739,0.19165652,-0.042658046,0.095875084,-0.03149159,0.0043097697,0.037973493,-0.12280271,0.16256163,-0.04979168,0.022975417,-0.040585928,-0.23869935,0.026912436,0.050994724,0.09764668,-0.10610306,-0.08404172,-0.035348844,0.03016425,-0.027559193
MBOAT2,-0.017690998,0.0213394,-0.025921391,0.02319761,0.0076584434,-0.00085798185,0.008319531,0.0050200284,-0.0041877856,-0.002830235,-0.00406107,-0.0011103157,0.00030373514,-1.6416802e-06,3.9115002e-05,-0.009196504,-0.027532017,0.0013374562,0.006857145,0.011561737,-0.0067298925,0.006153173,-0.0003413898,-0.0132218385,0.007249638,0.0048536523,-0.016062576,0.013485923,0.0052538654,0.0025652114,0.0068774084,-0.008028616,0.010266974,-0.020607859,0.010419508,0.0059999973
IAH1,-0.0075070276,0.00088871305,-0.00068211724,0.023816288,-0.0510223,-0.017881159,-0.008556226,-0.0036102103,0.005167427,0.001754756,0.02119916,0.009489572,0.0029247017,-0.0020320618,-0.0051073097,-0.012547245,0.017214848,-0.028549677,0.00073452084,-0.0008928422,-0.009991544,0.015823467,0.012947231,0.025970532,0.022796873,-0.01729122,0.0026940468,0.015300442,0.024018565,-0.0076498804,0.0107439505,0.030468775,-0.011129648,0.017403062,-0.023342326,0.0045431
ADAM17,0.04301676,0.002962162,0.004422267,0.027416395,-0.019412085,0.010127396,-0.011188945,0.01131267,0.01260859,0.01177495,0.02490267,0.010565838,0.01076534,0.0052225487,-0.0018573342,-0.015299427,-0.00434721,-0.009425418,-0.0067394827,0.011075087,0.0032166156,0.01665106,0.0068608243,0.02298916,0.013314005,-0.020167366,-0.010206756,0.01135846,0.0013150742,-0.0014027966,0.0135506885,0.017107204,-0.014832026,-0.0049641263,-0.008483918,0.0057640565
GRHL1,-0.05335386,-0.0030349593,0.0026416457,0.0070780898,0.0011651982,-0.019650182,-0.0020660155,0.014403374,-0.004525017,-0.005734127,-0.0009485278,-0.0048356503,-0.0023556773,0.0076998533,-0.008666023,0.008703659,-0.00056985934,-0.010912229,-0.0066582584,0.009410292,0.0010491466,0.010083638,0.024265755,-0.0007275221,0.0032254972,-0.0054572662,0.012865863,0.0030590503,0.005933374,-0.02305212,0.0054545957,-0.0060253763,0.014902774,-0.004045445,-0.0013526198,0.0008404709
RRM2,0.033966135,0.0013596559,0.16542616,0.007795706,0.091910966,0.011336243,-0.09193234,0.0002913853,-0.008778076,-0.0061564157,-0.015462933,-0.01141822,-0.0172095,-0.0068864594,0.009939647,-0.015094222,-0.028473614,0.032206878,0.0064216354,0.038283944,0.007363785,-0.008173061,0.00051075453,-0.022315625,-0.015589554,0.018296542,0.018415885,0.0015270133,-0.018088777,-0.0103439335,-0.010179475,-0.017336031,0.016779559,-0.020624904,-0.009422125,0.001034686
C2orf48,0.08719581,-0.014010529,0.043747757,-0.018531421,0.03441557,-0.0121302,-0.048912708,0.033080637,-0.0001973613,-0.0011506408,2.9568366e-05,-0.004147633,-0.0067494186,0.011892122,-0.001750001,-0.023157388,-0.0130189955,0.0043457495,-0.0076542976,0.020267231,0.017853318,-0.006117507,-0.0021880534,1.6510821e-05,-0.0020092702,0.009042968,0.0037355237,-0.0015616755,-0.003834844,-0.0137965605,0.0021969303,-0.005423584,-0.0018239898,-0.0033243757,-0.0029549531,-0.00521912
ODC1,-0.31268957,-0.016549129,0.58773404,0.081786744,0.032126285,-0.044431895,-0.33361724,-0.07720844,-0.0060696225,-0.015025348,-0.030093819,-0.0018860534,-0.014446329,-0.009656269,0.02257753,-0.022289265,-0.048666593,-0.017247545,-0.012338687,0.0065871994,-0.011799126,-0.015889548,-0.0103696035,-0.07361027,-0.036482576,0.06709293,0.028693898,0.022041975,-0.016624698,-0.0009812983,0.0057776105,0.015810065,0.021666938,0.017686225,-0.040217288,-0.016048728
RN7SL832P,0.03009852,-0.009162324,-0.0017344108,-0.0010218838,-0.0059361276,-0.014794517,-0.022831073,0.020507302,-0.001472701,0.014425192,-0.001017776,-0.0074303127,-0.0022184143,-0.00044134888,0.0018633129,0.01310539,0.0032618728,-0.020469602,0.0075791734,-0.0012375012,-0.013464643,-0.0036412228,-0.010356773,0.0051551433,-0.00950925,0.003320378,0.0069693276,-0.0026078904,0.001895046,-0.012467612,0.00017315614,-0.006835072,0.0042194584,0.0006115633,0.008425208,0.0071670916
MIR3681HG,-0.01885887,0.010391434,-0.06661206,-0.0006682329,0.0755271,0.027159309,0.115703344,0.02609456,-0.0042025624,0.0074830945,-0.007918077,0.004849258,-0.0027037177,-0.0032066093,-0.007828863,-0.008774651,-0.007942603,-0.02462667,-0.0070163133,-0.0110631725,-0.0068082856,-0.0017303058,0.02537071,-0.002416447,0.0006394666,-0.0073426217,0.026028944,0.015885513,0.056276858,-0.027719576,-0.016148489,0.012261287,0.02670425,0.026080793,0.010198645,-0.0032510292
DDX1,-0.25601614,-0.033005714,0.32610485,0.013327966,-0.023934519,-0.10403207,-0.29875588,-0.08490602,-0.0061304383,-0.002136642,-0.044870112,0.019545328,-0.0027344972,0.00073393586,0.029386306,-0.064577945,-0.03487453,-0.060129803,-0.02179906,0.050623942,0.014728501,-0.016094407,-0.028055618,-0.0641878,-0.028662682,0.07143652,0.03862038,0.030740185,0.01892598,0.004456345,0.009108975,0.0269363,0.038198415,0.010957808,-0.030409342,-0.025695765
MYCN,-0.066774346,-0.001261395,0.005045793,-0.017223144,-0.003134782,-0.030173048,-0.0053038565,0.025290884,0.005740594,-0.0027307728,0.0012304354,-0.0023266491,0.010848156,0.004014363,-0.0053074057,0.0019431877,-0.00032866973,-0.0080253305,-0.011636127,0.0017913871,0.0111732185,0.00034109806,-0.006665148,0.0057194494,-0.0015967484,-0.0040138,-0.004826372,-0.0025296095,-0.0004632425,-0.0036071907,0.012507842,0.0012814276,-0.010955787,-0.004480915,0.0018495136,-0.002454596
FAM49A,0.024376713,0.012758146,-0.06501626,-0.093598306,-0.0012414624,0.0137305325,0.1781483,0.102327645,0.002000038,-0.011410452,0.032128137,-0.019146305,0.022365892,-0.03792425,-0.017034004,0.024162633,0.012588803,0.005030426,0.013099644,-0.06733342,-0.07202272,-0.03402717,0.08468614,-0.011661196,-0.06757007,-0.09360414,-0.05332551,0.025433619,-0.0008396489,0.018421888,-0.02039848,-0.0054556257,-0.023018893,0.06503379,0.08126374,0.035772264
RHOB,-0.054055728,0.024518277,0.035475638,0.036057882,0.008801807,0.04930603,0.015486284,-0.047128543,0.0051273475,0.0027111152,0.039013095,0.016547063,0.010273688,0.009576162,-0.012569005,-0.0016733818,0.0076943054,0.0040289904,0.010237165,0.017593633,0.0013547494,0.027406113,0.02561021,0.037693586,0.044228896,-0.035615653,-0.011413084,-0.0145846605,-0.0059801103,0.01389827,0.0016760151,0.015704462,-0.005067984,0.004339421,-0.026507085,0.0054169893
KLHL29,0.0028171488,0.000502418,-0.0012986282,0.0038517297,0.0039318837,0.0014943333,-0.0067136046,0.00055840187,-0.00011952471,0.0011239151,0.00022187867,-0.0016053743,-0.0007755148,-0.00026002096,-0.0010028551,-0.0019274274,0.0014537269,0.0004463598,0.0010864392,-0.0016019405,-0.00010451667,-5.3420892e-05,0.0007913051,-0.0002920233,-0.0022872433,0.0017223401,0.0006723352,-0.00039799057,-0.0019320026,-0.0011848124,-0.0014046822,-0.0015947387,0.00027542587,0.00040326818,-0.00016866908,0.00040860096
FAM228B,0.06518535,-0.0041786814,-0.11252564,-0.040744185,-0.011432789,-0.025365973,0.057424594,0.026048442,-0.0023875115,0.020228202,-0.011889034,-0.0018572217,0.006264111,0.009958147,-0.006483367,0.020259453,0.027385708,0.002670569,0.032680634,-0.015647372,-0.0122746425,-0.0022787496,-0.0026762113,0.007919376,-0.00046063858,-0.008809896,-0.010241723,-0.015773091,0.013295727,-0.009785616,-0.011991797,-0.013040046,-0.004268133,0.0011343303,0.00038295702,0.015050717
EFR3B,-0.03150808,-0.013746828,-0.0018760465,0.0005523351,-0.005297721,-0.012109215,-0.004206227,0.0062185577,0.003844975,0.0004237282,0.009500452,0.0096483305,0.0048058564,0.0055968203,-0.01224816,0.0006389626,0.004224001,0.008045385,0.0043310113,0.010460579,-0.007922464,0.0075272326,0.008940767,0.0033099197,0.0078052348,-0.013716245,-0.0008997382,0.0036145044,0.0018045977,-0.0076474985,-0.005467669,0.0033702166,-0.0057849637,0.0013055254,-0.008884994,0.005111865
DRC1,0.09311597,0.008268138,-0.011870231,0.004675594,0.00459999,0.011842406,-0.0020882054,-0.007824324,-0.0012434692,0.0038793038,0.00019908436,-0.0026864775,-0.0026574829,-0.0019624627,0.00070797733,0.00046981932,-0.0056023775,-0.0070333937,-0.0064702975,4.9023725e-05,0.010653755,-0.0005973418,-0.0015056459,0.0005832353,0.0019284234,-0.0019251903,-0.0009362778,0.0049253404,-0.0053250263,-0.000807847,0.0003174474,0.0032892977,-0.0057240287,0.00049185974,0.002030823,0.0015843268
KCNK3,0.0018964072,-0.0063177603,-0.002109724,-0.00022765192,-0.004068047,0.0025751668,0.005488091,-0.007471973,-0.0028594036,0.0010531761,0.00059474056,-0.003130167,0.0010050951,-0.0019249511,0.0021148568,-0.00047181005,0.0036511477,-0.005222057,0.011659797,0.0072156503,-0.0070118303,-0.0011749314,-0.007686203,0.004663581,-0.002215717,0.0014717322,-0.0015279723,-0.0043648565,0.00034822721,0.0018763839,0.008076425,-0.005093337,-0.00074046594,-0.0073444373,0.0077978275,-0.0048011644
CENPA,-0.00893424,0.008591001,0.16765091,0.02267649,0.11296859,0.029670062,-0.12948644,0.009291527,-0.00067598175,-0.0032542525,-0.020976013,-0.02116633,-0.01404824,-0.01380851,0.0046046227,-0.035056483,-0.027367724,0.03265272,0.023087287,0.03369324,0.019625133,-0.006707036,-3.2247182e-05,-0.028104203,-0.017709026,0.024635555,0.017601931,-0.003208642,-0.02877201,-0.021672914,-0.010653177,-0.023393307,0.0055961036,-0.01033156,-0.01825921,0.003101369
MAPRE3,0.09556151,0.003919038,-0.13742545,-0.0811071,-0.008718227,-0.0050511407,0.06432823,-0.03645754,-0.0047184136,0.021016778,-0.002261494,-0.015470056,-0.0073467502,-0.010303824,0.0058439383,0.046837144,0.039592825,-0.018127508,0.04169475,0.016988587,0.0019737063,0.012617589,-0.020624477,0.02198569,0.0058045066,0.008399029,-0.0055512525,-0.026800979,0.0075698756,0.012854924,0.00028497947,-0.014833081,0.0040627904,-0.022362798,0.01912664,-0.021999482
ABHD1,-0.0148730045,0.010312855,-0.002124275,-0.00035015444,0.013849033,-0.012788387,0.0071896776,0.0020274536,-0.0025713148,-0.0029820134,-0.0007474665,0.0024870187,0.0051518357,0.010501328,-0.004759934,-0.011113017,0.01183898,-0.008005971,-0.0019683938,-0.014702096,-0.006330302,-0.0047178175,-0.0061778855,0.0022326312,-0.0075521152,0.012148732,0.008713768,0.011736891,0.028651554,-0.00215424,-0.0014359201,0.0043185963,0.008808676,0.0090610655,-0.005002185,0.0043082032
TCF23,0.07637513,0.0029531785,0.00079866627,0.0014417516,-0.0072841626,0.0051694987,0.014645134,0.0015130976,-0.0025259596,-0.0015663281,0.00038099443,0.0016212736,-0.0015903404,-0.0015222719,0.0027802787,0.007945623,0.0005438595,-0.0029008286,-0.005351033,-0.0055705803,0.0058922763,-0.0004879949,-0.005178085,0.0046113306,0.0015352363,-0.0037642024,-0.0055462415,0.0011441372,-0.0017013451,0.0063085877,-0.0036347215,0.008016676,-0.0012066052,0.005833901,-0.0062695765,-0.0031933566
FNDC4,0.045882244,0.038671758,-0.068550594,-0.02572803,0.018373493,0.0051871096,-0.008251859,-0.052001197,-0.0072767506,-0.01942064,-0.015373428,0.012500346,-0.017499436,0.016621765,0.0009666378,0.0014098241,0.008089084,-0.004552014,0.002351599,0.034803595,0.021305855,0.002437305,0.0018967895,-0.010875629,0.008541909,-0.00080608553,0.0056282934,0.0290383,-0.013209897,-0.008698597,0.005249863,-0.024538312,0.035519637,-0.0030457226,-0.010812266,-0.00920561
FOSL2,0.05721984,0.06321373,-0.050805036,0.072027564,-0.022537181,0.060850583,0.05078846,-0.028730545,0.016349152,-0.020960435,0.056941956,0.013248589,0.021384453,0.008595585,-0.0277633,-0.014314669,0.019380808,-0.011018754,-0.029019596,-0.02760363,0.0034527683,0.032671936,0.027525023,0.054900423,0.030776557,-0.0381847,-0.017702233,0.020639017,-0.024059547,0.017786905,0.010435165,0.009359501,0.010751185,-0.01246644,-0.014042276,0.020859642
PLB1,0.09178071,-0.010678976,-0.049306612,0.0056000873,-0.041628946,0.025363037,0.107602045,0.09203396,-0.0008866719,0.0044814246,0.007917968,-0.029282045,0.00056157686,-0.014780891,-0.0035326707,-0.010197767,-0.00087815843,-0.0038204954,0.03500308,0.013718598,-0.019658081,-0.0064824247,-0.010076882,0.0062410645,-0.00027050008,-0.0067455815,-0.00807081,-0.0043413206,-0.0007680256,-0.019594058,-0.0033432113,0.03411861,0.013939029,0.049611185,0.043960363,0.0078000743
PPP1CB,-0.08466055,-0.009173292,0.071064,0.01689007,-0.04309625,-0.04408296,-0.071835384,-0.032492816,-0.0046128468,-0.007475196,-0.003665447,0.0073997113,-0.0010052789,0.006401654,0.004553395,-0.024513219,-0.008019253,-0.021194512,-0.004968503,0.03278821,0.0030839315,0.0009930297,0.014243477,-0.0058815978,0.010533794,0.018360276,0.0074889753,0.018960735,0.0122806765,-0.0030320424,0.007186304,0.018256666,0.008995614,0.0075927936,-0.017214783,-0.0039192047
WDR43,-0.22020167,-0.021836618,0.4048844,0.06568084,0.013781948,-0.022028543,-0.2376913,-0.05245025,-0.0019205479,-0.0028276276,-0.028235208,-0.0068852953,-0.022160534,-0.007613901,0.0297908,-0.024158468,-0.031318605,0.009091001,-0.005502504,0.00028620486,0.0022098275,-0.01563214,-0.0074781645,-0.056448635,-0.039888818,0.05673032,0.017427035,0.022812832,0.0031105878,0.005873968,-0.009193906,0.022132225,0.025112523,0.017013572,-0.032624766,-0.0068253237
