gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65
HOXD8,-0.0013406231,0.013373337,0.059672456,-0.012369489,-0.008989367,0.008986063,0.015347643,0.0202837,0.006924758,0.025219558,0.018048452,-0.041117083,0.038915288,-0.006579294,-0.020824546,-0.012055187,-0.026640294,-0.0012224981,-0.011346088,0.0063021933,0.028580507,0.14975403,-0.10169698,-0.08291534,0.00843355,0.04624341,0.08991239,0.01786913,0.10857418,0.09231919,-0.022124792,0.03344027,-0.043246884,-0.0124200415,-0.032149095,-0.05593754,-0.04771614,-0.026914516,0.0012074903,-0.038736917,-0.017826328,-0.034060005,0.0050125015,-0.059431016,-0.046254694,-0.016607767,-0.020302804,-0.0014184352,-0.016332066,0.0056563895,-0.002396184,0.0031818768,0.016221516,0.01695962,-0.002697345,0.022631796,0.0128834555,0.012682597,-0.0034358315,0.020296056,-0.02088379,0.015112319,0.018350363,-0.008335463,0.045823403,0.00770403
HOXD1,9.6602016e-05,0.001903282,-0.0001116737,-0.000623951,0.00081296195,-0.0022878938,0.00031171273,0.0029980615,0.0010639508,0.002787781,0.001017041,0.0006789218,0.00058446184,-0.0023521772,0.0005595242,-0.0012937342,-0.00070526666,-0.00079266645,-0.00065918255,0.0020606508,0.0008750574,-0.00054996746,0.0015898496,-0.0026964769,0.0013232029,0.00046097868,-0.001631154,3.981766e-06,-0.0020946164,-0.0011375566,0.0013637353,-0.0021380838,0.0025324353,0.00020891894,-0.0019435374,-0.0002901562,-0.0035777204,0.0003860967,-0.00197336,-0.001741042,0.0008722762,-6.645216e-05,-0.00051857665,0.0014915183,0.0019536964,0.001139796,0.00075537787,-0.001535177,-0.00024137541,-0.002785962,-0.0021686319,-0.0011938056,-0.0019743568,-0.0015962732,-0.00031236908,-0.0021267857,0.00043875258,0.0013133789,0.0013400333,0.0007125077,0.00019979553,0.0015236363,0.00023672836,0.001122356,0.0023252424,0.00022610159
NFE2L2,-0.01367617,0.0062207896,0.008072108,0.0006853847,-0.021555709,-0.015254843,-0.00021657675,0.0018236827,0.006111282,-0.0024948125,-0.0059532407,-0.0021501873,0.00854507,0.0047703274,0.001982356,-0.002305968,0.00066890713,-0.0006622181,-0.0039153276,0.00017045444,-0.0029223394,-0.0063872924,-0.004789733,0.0011656601,-0.0009689463,-0.005850795,0.002564337,-0.0042483313,0.0018412111,0.0015816526,0.00891817,0.0044312463,0.010411625,0.011118394,-0.0059469226,0.005181765,-0.011906216,-0.009491723,-0.014820039,0.0044500376,0.01816063,0.0034348278,0.00073515787,0.009481051,-0.004630842,0.0022721807,0.008932222,-0.00857056,-0.0048923567,-0.0059358464,-0.005587896,0.019576186,0.014059505,-0.002842303,0.0112448605,0.00045766213,0.0044341236,-0.0004121099,0.0039086924,0.0006555672,0.0007564729,0.008374898,-0.0021833465,-0.0018951343,0.0008425224,0.0037162395
PDE11A,-4.3031858e-05,0.0010870968,-0.00071762386,-0.0006894009,-0.00063938147,0.00036175366,-0.00022464173,0.00055203773,-0.0023679836,-0.0019552796,0.0027393594,-0.0026504404,-0.0023253872,0.0022405516,0.0015124155,0.00067028275,-0.0006109681,0.0007523583,-0.0022322906,0.00056856085,0.0027483518,-0.00078967324,-0.0026911406,0.002307324,-0.0010638506,0.0023303984,0.0018855829,0.0009456708,-0.00054116163,-0.00041146186,-0.00033083628,-0.0029518437,0.0005909463,-0.0025893787,0.0027540845,0.0012529818,-0.00090213784,-0.0012708951,0.0022089188,0.0021863144,0.0019234362,-0.00035377836,0.0023844792,-0.002220688,-0.0017807514,-0.0015638467,-0.0009396635,0.004720341,0.003039903,-0.0008297235,-4.439441e-05,0.00046748968,-0.0023498628,0.001934698,0.00043489726,-0.003413023,0.0008190573,-0.00019210236,0.0011893898,0.0026515217,-0.002892563,0.0006581391,-0.0013405051,-0.00079763914,-0.0008235622,-0.001439125
ITGA4,-0.00017588484,-0.0070134983,-0.004542931,-0.007637457,0.0038360166,0.011319352,0.004966709,-0.010102887,0.013669548,0.0057355454,-0.000103780076,-0.0056368215,9.010933e-05,-0.0077909753,0.005065155,-0.0104427505,0.0061328625,0.0038866696,-0.0008460542,0.003257532,0.004390272,-9.307794e-05,0.001733568,-0.0047194143,-0.013676518,4.7289243e-05,0.011498869,-0.010062679,-0.011070948,0.0011356462,-0.0029897385,0.0054601417,-0.004394149,0.0023608361,-0.010388994,-0.0033669476,-0.002962886,0.013693944,-0.0039681727,0.013979746,-0.0018752142,-0.0028932719,-0.0013850535,0.0061470536,-0.0030543152,0.0166813,0.0004946663,-0.016635941,0.021567898,0.001705333,-0.006999,0.0021183542,0.0075498545,0.0050949305,0.003939533,-0.00020996868,-0.006096483,0.0046561672,0.0073589184,-0.003069541,0.0024596686,0.004552229,-0.0069003915,0.0015760913,-0.0033224097,0.005958753
FSIP2-AS1,0.0003645221,-0.0007370277,-0.001065363,-0.00036052027,-0.0007612718,0.003200077,-0.0012355354,0.0018371675,0.001623935,-0.0015776958,0.00020113454,0.00077588786,-0.0020973224,-0.00013755652,-0.004568831,-0.0006437416,0.002654137,-0.0028081557,0.0017631865,-0.0033624095,0.0005113332,0.0043812417,0.0009715332,0.00773133,0.002096134,-0.003128386,0.006466179,-0.0016336341,0.003006064,-0.00074274477,0.00112421,-0.00040658598,-0.0011618827,0.008706546,0.0025504872,-0.006729597,0.0051862285,-0.0010505643,0.0018079389,0.0057947817,-0.00035679483,0.0065325624,0.00019527286,0.005618013,0.00494818,-0.0006880037,-0.0038793492,0.0025368198,0.0031648579,-0.003983108,-0.0032715807,0.0026528111,-0.001937243,-0.0012487052,0.004623097,0.00021565531,0.0007858754,0.00015401695,0.0039366265,0.005175855,-0.0008932787,0.0008952809,0.0026602664,0.0029901988,-0.0046477625,-0.0041990313
LINC01473,-0.002838247,-0.0018242663,0.0009832273,0.0030185056,0.0010303629,0.00086290255,0.0016597162,0.0017502719,0.0018135316,-0.0005009031,-0.00072924787,-0.0007764078,0.002714288,0.0031213614,-0.00039826074,0.0049358206,0.0051955413,-0.002348245,-0.00141841,-0.0042200168,-0.0006265429,0.0008661781,-0.0014268906,-0.00035203155,0.002288208,0.00043481524,0.0039377743,-0.0020581507,-0.0020188927,-0.0012945079,-0.0017455083,-0.005262136,0.0027840259,0.007932455,0.0043308856,-0.0005487373,0.0014633249,-0.0048323837,-0.0014538135,-0.0015932559,0.0015156424,0.0016010498,0.0013525175,0.0029909108,-0.004203267,0.0022512048,-0.0014708489,0.0015908935,-0.0009872757,-0.0055873524,0.00180623,0.004437564,-0.007853897,-0.0013196829,0.0002970994,0.006782078,-0.00045618345,0.003923929,-0.00011384647,0.00073238986,-0.00094103295,-0.0008328253,0.0027060756,-0.0005086141,0.0034079938,-0.0017124387
TFPI,0.0017282915,-0.0064822566,0.0013347655,0.0043223356,0.000343094,-0.0017380762,-0.00040887503,-0.004780396,-0.0068537397,0.0019225475,0.009658052,-0.0035856431,-0.000599929,0.0018304469,-0.0012231548,0.0022875948,3.4665045e-05,-0.000992481,0.0058887447,0.0018214652,0.002889363,-0.0011434061,-0.0020891814,0.011408014,0.0015992004,-0.003012694,-7.74516e-05,0.00046156268,-0.0058135483,-0.0014006306,0.0071583074,0.002193833,0.0037395516,-0.00021990444,-0.010096395,-0.010503373,0.0025962598,-0.004867734,0.0018126029,-0.0007594267,-0.0046503088,-0.0017671059,-0.0014804698,-0.0018671156,-0.00086116616,0.009439675,-0.0070175473,0.00864123,-0.0025588372,0.000509811,-0.006668719,-0.00056466577,-0.0024896106,0.0041098036,0.0043012616,-0.011156941,-2.125286e-05,0.003108481,-0.0015306614,0.005413141,0.0036094976,-0.0033778423,0.004626913,0.0020000555,0.0059037018,0.005998083
SLC40A1,-0.0041988147,0.0011619737,0.0010725473,0.002887508,-0.0012290652,0.008604127,0.0027673724,0.00019110736,0.007287599,-0.0041579837,-0.013995385,-0.0027176524,-0.0005902395,-0.0059044817,0.002651226,0.0033257091,0.0009415089,0.001736592,-0.0048557464,0.00692135,-0.0036655199,0.0020302488,0.0042917295,-0.0057566925,-0.001369504,0.007892749,0.0042051207,0.0012739899,-0.007648405,-0.0013723208,-0.0028388675,-0.00755341,-0.004660585,-0.00090884446,-0.002279681,-0.0010781455,0.0017022652,0.0073022656,0.00089382124,0.0063941707,-0.0002603282,0.00092228636,0.008520503,0.002687899,-0.005838646,0.0037393146,-0.012424335,0.007762238,0.0059392476,-0.00905612,9.148877e-05,0.0021033976,-0.00476703,-0.0060101333,0.0069569233,0.016385155,-0.0043052244,0.002211015,-0.009654278,-0.00021253475,-0.0003481478,-0.00602715,-0.00052848336,0.004036251,0.006266161,-0.002882648
C2orf88,0.00010859921,0.0012393561,0.0046699583,0.008870957,-0.005241341,0.006880302,-0.002212326,0.0061279065,-0.010811855,0.0049753077,-0.009052666,0.005358765,-0.0034377212,-0.004460893,0.005737249,0.011946152,0.0014232238,-0.0027311926,0.0015716312,-0.010894838,0.0008009187,0.0020096642,0.0014881112,-6.606293e-05,0.0016122211,-0.0019980287,0.0010764502,-3.4257406e-05,-0.0008548084,-0.0038646085,-0.006620125,-0.002649498,0.0012806465,-0.0128506785,0.002185038,0.005061717,-0.0016274414,0.0047149407,-0.005045334,-0.0023338937,0.014990188,0.006989048,-0.005966332,-0.002520613,-0.0036692028,-0.007486624,-0.006069314,0.00263345,0.0035951354,0.008461681,0.006597461,0.014265169,-0.014768513,0.017001603,-0.020121807,0.0013744445,-0.0087879915,0.0041889586,0.0036691928,-0.002611265,-0.007559209,0.0014359797,-0.010522096,0.000975623,0.009853935,-0.007180416
STAT4,0.004111367,0.031693734,-0.021384498,0.034971617,0.010199875,0.025174508,0.005075193,-0.015648842,0.027277403,8.046026e-05,0.03290777,-0.0051147696,-0.06044137,0.059149332,-0.009354489,0.022898069,0.010015549,-0.0008230006,0.040698763,0.01953749,0.09448432,0.044888835,-0.094929166,-0.055803392,-0.087978475,-0.068162575,0.07576415,-0.024690058,-0.018445548,-0.16440727,0.03532935,0.045432467,0.07739034,0.056791276,-0.019344525,0.010658026,0.00096597447,0.12276883,-0.038126606,0.05308422,-0.009139739,-0.012378623,0.0058200094,0.020480435,0.09456997,0.017778918,-0.002966278,-0.021472003,0.04421721,0.008633254,0.07513501,-0.010219972,-0.035894882,0.039615396,-0.01619741,0.036053486,-0.023730198,-0.013509632,-0.03328178,-0.044866882,-0.012764227,-0.023517944,0.04903372,-0.032855444,0.021593774,0.09028813
NABP1,-0.0020860236,1.9112438e-05,-0.004961327,-0.00031854562,-0.003137316,0.0051455745,1.7011735e-05,0.00063626084,0.0044710087,-0.004749333,-0.0034681754,-0.0018804263,-0.0026265753,-0.00082708296,0.0066632074,0.005986087,-0.0047631706,-0.0014469479,0.0019021794,0.002303407,-0.0033406192,-0.0014417222,0.011526108,-0.006785501,0.0017849101,0.006542964,0.004076026,-0.0012984808,0.003690242,0.0007816746,0.0027582785,-0.0040154792,0.0024734058,0.0020247195,-0.003246541,-2.7469705e-05,0.001070762,0.00074801524,0.0024120824,0.0022896389,-0.00449775,-0.0018345423,-0.0028784876,0.001662643,-0.0054383604,0.0024969273,-0.007083284,0.005304434,0.003383627,-0.0036178634,0.0018912576,0.0061437283,-0.007926972,-0.0043326,0.007933344,0.008059939,-0.004392933,-0.0016983689,-0.0026754912,0.0013446328,0.002792874,-0.0047708023,0.0007370835,-0.004240586,-0.0012938239,0.0016775905
HECW2,-0.0031481632,-0.0014527424,0.0008393111,0.0017620728,-0.0012409397,-0.0029014929,0.003195844,-0.0012270504,0.0010130843,0.0009848693,0.00074733264,0.00458692,0.0031676665,-0.006860134,-0.0016334957,-0.0029114988,-0.0066635474,0.0054849507,-0.0069408743,0.0048321774,-0.0009549108,0.0023476267,-0.000984173,0.0033830951,0.0013685805,-0.0013536053,-0.0015535781,-0.008098182,0.008209163,-0.002994531,-0.0012288401,0.0037435167,0.00029978747,0.004098222,-0.00046837004,0.0052334396,0.00027769487,0.0020809656,-0.00081701,-0.002940454,0.0010573267,-0.0014025855,0.0025217026,-0.0077170683,0.0014603634,-0.0032445397,0.0044790674,-0.002300466,-0.0029456357,-0.0024467076,-0.0014904719,0.0011454341,-0.009097185,0.0004874979,0.0038459322,-0.0051584262,0.0028150943,-0.007810017,-0.0024944122,0.0029151118,0.002639558,-0.0040895133,0.0027789692,-0.0035648555,-0.004703572,0.0025081197
ANKRD44,-0.0028342514,-0.001714149,-0.0016638302,0.0053138337,8.556537e-05,-0.0017506382,0.0037323502,0.0015704118,0.0019210039,0.0019989992,-0.0026694245,-0.0026261003,0.013746043,0.0046437415,-0.0046914225,-0.0009389767,-0.0032213582,0.0013914016,0.0031503877,-0.00513161,0.008462358,0.0071452036,0.025913857,-0.013128495,-0.014219232,-0.015466672,0.013050869,-0.00875317,-0.008001956,0.008488791,0.011753474,-0.0047723134,-0.013587759,-0.0018425664,0.008601759,0.0112227,-0.003014207,0.009441591,0.0010310457,0.002469705,0.008159834,0.0021917839,-0.00969559,0.0090466095,-0.010872441,0.008008816,0.003068609,-0.008401963,0.007934326,-2.0068287e-06,-0.0012006125,0.009050786,-0.008624023,-0.020150648,0.010466318,0.0015128024,-0.008051422,0.011538346,0.005189124,0.00551512,-0.0020046453,-0.0013563201,-0.009099174,-0.0006684716,-0.01494974,8.611033e-05
PLCL1,-0.0021031029,-0.0036130399,-0.0006734897,0.0033588356,-0.00011616075,0.0010701217,0.0014695907,-0.0007045325,-0.0022129049,-0.0016844149,-0.0018089841,-0.0004001636,-0.0030935758,0.0020679089,-0.00049514265,-0.0005301065,0.0015541284,0.0028545754,-0.0009744614,0.0066483496,0.0048527406,-0.0022511166,-0.0010075129,0.0054632216,-0.0032237615,-0.004650088,0.004405747,-0.0015613426,0.0021577477,0.0012866989,-0.00090031704,0.00032343937,-0.003092807,0.0021178958,-0.007257405,-0.0007974628,0.00046746284,-0.0021968402,0.0010747373,-0.0003158077,-0.0005098831,-0.002832936,0.00037340497,-0.0017068777,0.0035853628,0.00066248485,0.00309921,0.0012031276,0.0022201801,0.0029039884,0.007079187,-0.0021110813,-0.0019222869,0.0017856727,-0.0032162527,-0.0085985325,0.007259996,-0.00036880394,-0.00038607972,0.0127893435,-0.00047566072,0.00032785753,0.002006083,-0.0015302731,-0.006375842,-0.0023571553
CDK15,-0.0025797335,0.0032274383,1.8410141e-05,0.0032775817,0.0026803543,-0.0016181127,0.0041012294,6.0022903e-05,-0.00049133855,-0.002316424,-0.002099838,0.0007744158,0.006454604,-0.0035972404,-0.00722464,0.00024803818,0.009612952,0.008949526,-0.00412279,0.0023423387,0.016128568,-0.0031572878,0.0024892692,-0.0039566574,-0.006493318,0.0035972407,0.010118938,-0.006057047,-0.010330736,0.009554512,-0.003457358,-0.011849279,-0.004239664,0.0042646765,0.011122781,-0.005703468,0.0033512332,0.005476767,0.0126209855,0.0075087054,-0.0051171207,-0.011237396,0.014648197,0.0027675882,-0.015007116,0.0045624594,0.0027333084,-0.0048361355,0.0056489375,0.0002600477,-0.0066623637,0.0010176514,-0.0005935345,-0.0040424396,-0.008420872,0.00019174433,0.002928262,-0.012159794,-0.0007689494,0.002473254,0.009987716,-0.001797968,-0.002664783,-0.0070459815,-0.0019655267,0.0048637134
FZD7,-0.005927495,0.002064986,0.0028076018,0.00040661907,0.005557283,-0.005708385,0.0057593253,0.010051193,8.4528845e-05,-0.0056991433,-0.0011558061,0.0048167617,0.0017745835,0.0014525887,-0.0064993165,-0.0024233563,0.010452078,0.00958925,-0.009847942,-0.0017138236,0.0001263379,8.5932006e-05,0.0066765356,-0.00062910834,0.0005733711,-0.002078646,0.0047410186,-0.007440367,-0.004246014,0.0015410064,0.0015595559,-0.00522359,-0.00429216,-0.00344897,-0.0034140185,-0.001937565,0.0047119274,-0.005946311,0.006586168,-5.4233402e-05,-0.0023100427,-0.0014287368,0.0033054508,0.0001518064,-0.0032234495,0.0009283464,-0.009003675,-0.0050226036,0.006744066,-0.0018067486,0.011169537,0.0030908266,0.004508875,-0.014234634,-0.0015074322,0.0034634059,0.0029017488,-0.0050968993,-0.0038583355,-0.00014852863,0.0026166076,-0.002870628,0.002954454,-0.006134176,-0.00056422554,0.0023708963
KIAA2012,0.002998119,0.0020811062,0.0030272158,0.009712907,-0.0013744776,-0.0047502345,-0.008469923,0.0034073184,-0.007501656,0.0016080802,0.0013482557,0.00037777817,0.0033209438,0.0029454418,0.000331138,0.0070999144,0.006995387,0.0027629458,0.008780538,0.00474058,0.0010465997,0.00055695535,0.012364115,-0.0009566863,-0.0048074382,-0.0055004917,0.0074022757,-0.0034361125,0.0006275835,0.0046156505,0.007270116,-0.005784014,-0.0045140777,0.0036269426,0.014338169,0.0037369875,0.0026483373,-0.0014193739,0.00068016193,0.004247381,-0.0013703153,-0.004829456,7.674008e-05,0.0010134884,-0.0044573117,-0.0019266672,-0.0006951328,-0.0021517843,-0.0058647012,-0.0070171207,-0.002400055,0.0014164062,0.0017665041,-0.014771595,-0.0017607093,0.0006569726,0.005608589,-0.0034438928,0.0005741413,-0.0012240671,-0.0067003807,-0.0063146777,0.0034805462,-0.004266961,0.0020881218,0.0045464
CARF,-0.0031154447,0.0039816448,0.0021917883,-0.0047191978,-0.0014787501,0.0014815603,-0.00058926333,0.0050224485,0.0040817256,-0.00131441,-0.002179124,-0.000108921726,0.0009852878,0.003998046,-0.0024853535,0.003660156,0.002821913,0.003554245,-0.0037573618,0.0031328315,-1.7769591e-05,-0.0014181457,-0.005745884,0.005583652,-0.0018740364,0.0038917947,0.004632607,-0.00020834565,-0.00033018203,0.0013717434,0.0005391694,-0.013805393,-0.0034217099,0.005299898,0.004811109,0.0033147489,0.0031173357,0.0012763954,0.006549482,0.0076115946,-0.00011033569,-0.0046625505,0.0061095464,-0.00034768163,-0.00727239,0.0030510663,-0.0032515055,0.0073856427,0.0018411088,-0.00077989534,0.0020359112,0.0063363616,-0.01034883,-0.003753158,0.0038980225,0.0018246648,0.0013306333,-0.0039828275,-0.0064819474,0.005058728,-0.00028766322,-0.005365062,8.275936e-05,-0.0029223675,0.0017793912,-0.0005111541
KLF7,-0.0076168347,0.0030261735,0.011019566,0.005537493,-0.0058050817,-0.0028777728,0.003594388,0.0032959257,-0.008909526,-0.0016339681,-0.0029024587,0.0050771856,-0.02018992,0.007076174,-0.01597136,-0.006662891,0.010791283,-0.00079364504,-3.5821386e-06,-0.0064466037,-0.006873318,0.00011239838,-0.020152304,0.015611972,0.005212008,-0.0091409255,-0.0034769664,0.012921132,0.0004790992,-0.004619802,-0.0026310736,-0.011732869,-0.007880299,0.0069729034,-0.0021456312,0.003837486,-0.00347871,-0.0056059416,0.006709314,0.0062927986,-0.011391923,-0.005474608,0.008140968,-0.007057927,0.00977743,0.0053440672,-0.0096294675,-0.0005664516,0.011597682,0.00684018,0.0058105397,0.0020661044,0.00020882672,-0.009239955,-0.0067171403,-0.004732281,-0.007614421,-0.0020351184,-0.010065416,-0.0075380486,0.0011287632,0.003938028,0.0040862765,-0.0054566236,0.0061322753,0.0021228727
PTH2R,0.0023028187,-0.0005307008,-0.00465557,-2.648907e-06,0.0023983545,0.0036696666,-0.0039943266,0.0032319946,-0.002835302,0.0015348569,0.00028774678,0.0032888008,0.0013309676,0.003247629,-0.0054448093,-0.0037254242,0.00055992644,-0.002265688,-0.0012252613,6.165062e-05,0.0012241991,0.0026642526,0.004081376,0.00090656336,-0.0062633734,0.0056185112,-0.0016338702,-0.0049505895,0.0056418953,0.0023210216,0.0017843278,-0.00042417663,-0.0021839256,0.0011963404,-0.00031981434,0.00037890353,0.0016648652,0.004867376,0.00030570826,0.0034619104,-0.004770151,0.0028339135,0.0016843748,-0.00076804846,-0.00080082624,-0.0035933778,-0.0032369923,-0.0038373633,-0.0019731158,-0.0013506853,-0.00065915636,0.0015178097,-0.008751567,-0.00036838857,-0.0008048149,0.0067851627,-0.0023533741,-0.004712526,-0.005623923,0.0032005927,0.0011574217,0.0012035477,-0.0018189874,-0.003149528,-0.0010538249,-0.0014325809
IKZF2,-0.0037774842,0.015370079,-0.0015604403,-0.0073575014,0.0028026374,0.0107664205,-0.0010678977,-0.013248453,0.0115249865,0.0026763936,-0.022989644,-0.025702223,-0.018195547,-0.021200385,0.02413893,0.0069879317,0.011634527,-0.0017952925,0.0018348525,0.01689441,-0.00088871754,-0.001785766,-0.0046661645,-0.0057357727,-0.0038514086,0.012152616,0.006162048,0.011958798,-0.01023014,0.0015393599,-0.0016618823,-0.017862301,-0.007630123,-0.0007957876,0.006717023,-0.010979566,0.0083252145,0.023674525,0.010790607,0.02963978,-0.0033530784,-0.037887756,0.02083197,0.008523112,-0.02316012,0.014534362,-0.010374453,-0.027479423,0.0120602315,0.006026372,-0.022659047,0.0016072385,0.014928982,-0.025928041,-0.0034911844,0.017868714,0.009191495,-0.013755539,-0.0071205185,0.023015976,0.00055487343,-0.0018462434,-0.019244466,-0.0037652093,6.992313e-05,0.009860038
SPAG16,0.0023319873,0.00040735613,0.0039836625,-0.003014069,0.00016628401,0.0032266388,-0.0007570824,0.001657713,-0.0035424703,-0.0003958699,0.0023392225,-0.0014061283,0.0010220442,-0.00087978836,-0.00048168533,0.0005089786,0.0020283607,0.00084251934,-0.00059641764,0.0012416159,-0.00021993295,0.0014047748,0.001219923,0.00018530159,0.00056683074,-0.0025080703,-0.0007516383,-0.00346774,0.00019581367,-0.00033986807,0.0008778111,0.00010237808,0.00089275965,0.0012012188,-0.0005527965,-0.0014001009,-0.00089577294,0.00035779993,-0.00030010054,-0.000979272,0.00064132863,-0.0006909489,0.0004130977,-0.0018213677,-0.0013586617,-0.0017973573,-0.00012548131,-0.001818208,-0.0013986245,-0.00051961927,-0.002090003,-0.0014553453,-0.0010494536,0.0025593594,-0.0026319087,-0.001290221,-0.00090687524,0.00034058583,0.002633032,0.0005679372,0.0016186029,-0.00055064465,-0.00011340856,0.00016323647,-0.0020548739,0.0016491207
FN1,-0.003333769,-0.0029426103,0.0013369799,0.006022844,0.00985525,-0.007466253,-0.00046908626,0.010180111,-0.001363955,0.0012340723,-0.0017172085,0.017012473,-0.010775808,-0.023406994,-0.025254242,0.003276728,-0.0044647553,0.014956707,0.02842345,-0.0067600026,0.021130668,-0.004088968,0.011456213,0.00759272,-0.005507431,0.0020735692,0.0012836674,-0.020003691,0.009568052,0.0090743555,0.0013302873,0.0135661345,-0.0075809914,0.0233741,-0.003128746,-0.025763994,0.011879132,-0.006918126,0.011882228,0.0051509724,0.003089224,-0.005415926,-0.022446226,-0.0118808495,-0.0008832265,0.00045989052,0.010742446,-0.011837916,-0.021705678,0.007169915,0.00051500055,-0.002146728,-0.010484469,-0.010586789,0.0045035956,-0.017465033,0.0029347641,0.01582136,-0.013893052,0.0005049313,0.017684279,-0.014812058,0.02744544,-0.01069809,-0.015760593,0.0012956527
