gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104
MPPED2,-0.002096927,-0.00030876382,-0.0005580234,-0.00028568198,0.0036336554,-0.0023873886,-0.001561294,-0.00026231646,-0.0006945188,-0.0013392065,5.945079e-05,0.0031418395,-0.00043443608,0.0031530564,-0.00064853305,4.3950018e-05,-0.0012976509,0.00070391624,0.0015374707,0.0023998623,-0.00044997688,-0.0013829306,0.0010683296,0.0006754186,-0.00090511964,0.0016442153,0.0019489946,-0.00051934825,0.00014536134,-0.0027132,-0.00058192114,-0.0003381524,0.0014272743,0.00015119684,0.0015878301,-1.4516983e-05,0.002797832,8.0846185e-05,0.00016636199,-6.260166e-05,0.0005270564,-0.00034163418,-0.00054578367,-0.0012133275,-0.0008051862,0.00047013047,0.00036359066,-5.7118017e-05,0.0009589896,-0.00087829283,-0.001284598,0.0011474014,0.00033057408,-0.002852979,-0.00049249054,0.00032950065,-0.00080378546,-0.0013316876,-0.00024539517,-0.0002808849,0.0013623206,0.0009937619,0.002703622,-0.0015850568,-0.0010848285,0.00026197493,0.001073083,0.00061004306,0.0005720541,-0.001197917,-0.0006618089,-0.002943169,-0.0014299218,-0.00024737534,-0.00013532113,-0.0013237802,0.0006625391,0.0016463368,0.0013243249,-0.00094133185,0.0012202269,0.0011449662,0.00024999393,0.0016755948,-5.58215e-05,0.002684428,-0.0013359668,-0.0007386609,0.00058229704,0.00040069903,0.00046337768,-0.0011946291,-0.0014929102,-0.0018352119,0.0007075581,-0.00038461445,0.0022888035,-0.0013339132,0.00018400852,-0.00012615275,0.0017925447,-1.666951e-05,0.00035651444,0.001401871,-0.0011194004
PRRG4,0.0008563913,-0.002225676,-0.0032718098,-0.0039462964,0.0016664176,-0.0010962903,0.0002670586,-0.0024028514,0.0012963268,0.002018549,-0.0024319536,0.0009720063,0.0011252458,-0.00061174366,0.003712131,0.0033591725,0.0017049648,0.0007490271,-0.0021764913,0.006639027,0.00038272984,-0.01103724,-0.00022785988,0.00013880522,-0.00012196354,0.0014245679,-0.0010954983,9.228906e-05,0.0071847523,0.0021295333,-0.0035832427,0.0047016717,0.000697784,-9.819305e-05,-0.0017297012,-0.005981624,0.0005949039,-0.0029641066,0.0007544768,0.0021404757,0.0011384038,0.0011525515,0.0038876645,0.0011237485,-0.006113449,-0.0009840996,0.0026130984,-0.0021171179,-0.0007523892,-0.005812695,-0.0018058849,-0.001265442,-0.00016759885,-0.0026747896,-0.0038682036,-0.00024793867,-0.0019545788,-0.0005764968,-0.0016428237,-0.00048318037,-0.0017097454,-0.0012922426,0.000812115,0.0053078774,0.0036092463,0.0013869352,-4.0290935e-05,-0.0021356374,0.001657242,0.00087039545,-9.64159e-05,-0.006695411,0.0019921204,-0.0039494205,-0.0034917833,0.0056031686,-0.00061070785,-0.0006189422,-0.0028878965,0.00073555944,-0.0009836301,9.3488205e-05,0.0035676593,-0.00094802614,0.003785421,0.0037438888,0.006520968,-6.41943e-05,0.0023245886,0.0067645544,-0.0027543916,0.0015702207,-0.002920778,-0.00050618855,0.0022542437,-0.002464281,-5.5156215e-05,0.000728247,0.0032894767,-0.003280497,0.0029345322,-0.00047061726,-0.004863973,-0.0006580426,0.0012666716
LINC00294,0.0009944403,-0.0007981293,6.0203587e-05,-0.003327035,-0.0035176622,-0.0018141149,0.00065182877,-0.0014206052,0.00042534195,0.003088405,-0.0027072355,0.0039049631,0.0009684115,-0.0018988975,0.005168246,-0.0030681186,0.0018847332,0.0013015834,0.003577088,-0.0042653605,0.006006719,0.00071891927,-0.0008791043,9.3509094e-05,-0.0027321905,-0.00041241403,-0.0041159904,-0.0009834187,-0.0022366813,-0.0003864603,0.0017563978,0.0010204784,0.00059137645,0.00611611,0.0029079271,-0.003295011,0.001160092,-0.0011642235,-0.0012945107,5.792483e-05,-0.0022180728,-0.0016672851,0.00042740442,-0.0031129462,0.00079941016,-0.0058362638,0.0027097133,5.566042e-05,-0.0046101403,0.00028482574,0.00089334603,0.0037655078,0.00023319223,-0.0007369248,-0.0014712119,-0.005070369,0.0035356095,0.0022646398,0.003583525,0.0035931114,-0.0011629668,0.00027772048,0.00043758473,0.0012795575,0.000258236,-0.002101121,0.0032407113,0.00097933,0.00027151272,0.0006590167,0.002352688,0.0006300252,0.0023844617,0.0013849663,-0.0016426272,0.00072477857,-0.00057840743,-0.0029022377,-0.0013946891,0.0016541836,-0.00082716503,0.004372892,-0.0034710667,8.923611e-05,0.002173279,0.0027518717,-0.0015459103,0.002688158,0.0008416063,-0.002933762,0.002606537,-0.0017364136,0.00037232443,0.00077279337,-0.00010728575,0.00020874118,0.0039117215,-0.0036298493,-0.0012933438,-0.0025790173,-0.0019002884,-0.005110786,0.0022537902,0.0013489011,0.0010851305
CD59,0.00032743698,-0.0054556127,-0.0036306607,-0.007657058,-0.00065854244,0.0041779606,-0.0007099939,0.0057825274,0.00095693907,-0.0026467363,0.0029645876,0.00321396,0.0016065633,0.0020908914,0.009905544,0.009381893,0.013315502,-0.003359028,0.0008530699,0.0011096923,0.0022173075,-0.011416986,-0.0033284198,-0.0056877322,-0.00069621176,0.009277349,0.01280778,0.00012717953,0.01090846,0.004712331,0.00195571,0.0023336199,0.0044355094,-0.0067532663,0.0007517417,0.0010793044,0.0035954155,0.003681537,0.006840843,0.009551455,0.0007921583,-0.005457929,-0.0042552436,0.006765742,-0.008432584,-0.004547483,-0.005898357,0.0025432045,0.015376488,0.010726082,-0.0026217129,-0.0034062848,-0.00032526263,-0.0073041697,0.0014872417,0.0029483591,0.0061176396,-0.00282574,-0.0050966972,0.00021687346,0.0028536322,0.0019015488,0.0063604442,0.0024910043,-0.0058966316,0.0097483955,-0.0057520797,-0.00740097,0.005631744,0.0010613209,-0.0008465778,0.00036584344,0.00082228717,-0.00036647692,0.00029313393,0.00417121,-0.009583354,0.002043734,0.011315133,-0.008178339,-0.0054484988,-0.0049169706,0.0060761156,0.0027869884,-0.000759485,0.00024847072,0.002817803,0.00515878,-0.00845166,-0.0011909101,0.0027924993,-0.0067684567,-0.0041086315,0.0012357497,-0.0015616692,0.0049787145,-0.0048019006,-0.00788873,-0.0024602849,-0.0031419946,-0.010276687,-0.0011492585,0.0029070752,-0.004781075,0.003857141
LMO2,0.021519676,0.0077776057,0.035776947,-0.008197479,-0.02793232,0.017175637,0.00060988485,-0.0056140507,-0.004989228,0.0038681114,-0.015929416,-0.011031339,-0.016893348,0.034426183,-0.00902721,-0.009259827,0.0006066522,-0.008704585,0.011593385,-0.0055919727,0.0029233207,0.009003769,0.0050292457,0.004320475,-0.0017907133,-0.00259496,-0.015217325,0.016289655,-0.008287854,-0.03234603,-0.0024859458,-0.00010060321,-0.008162981,0.020135108,0.010311211,-0.02087512,-0.037502136,-0.01908219,0.005771499,-0.0046687266,-0.0014830481,-0.0078102094,-0.0013327841,0.00039667406,0.007851266,-0.003971053,0.0038122332,-0.005654076,-0.0011674798,-0.0031058677,0.020821085,-0.0077095535,-0.0051935376,0.008065838,0.003710101,-0.0028057594,0.009340187,0.0009510482,0.015452008,-0.022621715,0.0033951842,0.0055680145,0.006033831,0.0068717008,-0.0046126586,-0.0024437024,-0.009847252,-0.0004742741,-0.0073997253,-0.008479338,-0.0007858052,-0.013108244,-0.0061649354,0.0033193629,0.0072686314,-0.01818509,0.020975934,0.0032397644,-0.0038694867,-0.008079865,0.0022585979,0.01028687,0.0050298055,0.014932847,-0.00558528,0.0029509175,-0.012925926,0.025290925,-0.00030954,0.032589156,0.0012216632,-0.0104065165,-0.002619816,-0.00592067,0.013384834,-0.00046051914,0.020169308,0.0051055397,-0.0015088229,-0.02244046,-0.0051623452,-0.049790334,0.013855051,-0.014535373,-0.028254736
C11orf96,-0.002948436,0.0022800616,0.0023908128,-0.00036056174,0.0016838828,-0.0003462343,-0.004653011,0.0011897767,-0.00031452565,0.0015294782,0.006340505,0.0053396337,-0.0016517151,0.0061142696,0.010885406,-0.0031812212,0.022012139,-0.012528066,-0.002222846,0.004781951,0.001548184,-0.008837335,-0.0017774763,-0.010736675,-0.020099808,0.003171605,-0.013216255,0.0003338894,0.002207179,0.005789669,0.00015917004,0.0011585022,-0.0033080508,0.0010641793,-0.00650367,-0.009793767,-0.006365843,-0.0015101649,-0.008763176,0.015147913,-0.0059414664,-0.009196011,0.014693521,0.000617413,-0.0077143786,0.0043831225,-0.017683238,-0.024695253,0.011131285,-0.006633145,-0.008131922,0.0009891515,-0.0027211371,0.0013361204,-0.010812635,0.0071593192,0.0049410635,0.0069545726,0.009732647,0.0010230634,0.0006597275,-0.005960313,-0.002611404,0.00073320157,-0.0055021737,0.008628743,0.0027166482,0.0032938863,-0.005465898,-0.005280554,-0.010644547,-0.010569277,0.0014580732,-0.008251115,-0.0078010326,0.015400807,0.0012094082,-0.0014488982,0.0044488404,0.004676151,-0.00016065854,0.0015218583,-0.004670954,0.0027193727,-0.010423163,0.005956051,0.004878243,0.009856354,0.009020053,6.1234125e-05,0.002899017,-0.006039361,-0.0011854331,-0.002644216,0.0017228634,0.0051600677,0.012708218,-0.00983252,0.0039437837,0.010252179,-0.0058697746,0.0022621045,-0.007699227,-0.0018158605,-0.0045513394
CD82,0.0029845284,0.0027517509,-0.0034521425,-0.015606799,0.0004065271,-0.0036183442,0.00182888,0.0063001034,0.0022747258,0.0042386325,-0.005681782,0.001657638,-0.0012764749,-0.0005561439,0.002159167,-0.013012861,0.0022982333,-0.008339186,0.0043057688,0.0064123543,0.00060735183,-0.00045061624,0.00030356162,-0.00026953727,-0.011477777,-0.005899653,-0.009600744,0.004550748,-0.0005396752,0.007906255,0.00072579144,-0.008109405,-0.00044438787,-0.0064312466,0.0018098329,0.0049511837,0.0076231705,-0.0036826106,0.007895436,0.01557877,0.0054346044,-0.006687584,0.005598431,-0.00973193,-0.019062988,-0.0053311326,0.009997815,-0.004018791,0.0044045895,0.012461658,-0.0032300765,-0.0033322584,0.0028859014,-0.007657754,-0.0031262317,0.0030913474,0.009748887,0.0011154963,-0.002509125,-0.010899045,-0.0034745478,0.002361614,0.00074117864,0.0016752878,0.0033237622,-0.0023807234,0.0072647906,0.0054370086,-0.0069105397,0.003651582,-0.0026100585,-0.003613438,-0.006829307,-0.015924625,-0.017719002,-0.0059895623,0.002553991,-0.006390301,0.008146293,0.0008209262,0.0039371187,0.0014450861,-0.0030836482,0.00055921456,0.00551504,0.001666685,-0.007906272,0.011937501,-0.0010213708,0.0023804286,0.0024076048,0.00980115,-0.0055325576,0.004145446,0.005943675,0.0031120132,0.008661727,0.02233295,0.008892654,0.003338341,-0.004535679,-0.004727427,-0.0038172794,0.0050705303,0.0013792075
SYT13,0.0051825345,-0.0102389185,-0.004140282,-0.007416593,-0.0009499726,-0.006515097,0.0032619664,-0.0054717865,0.0032380514,-0.0010369394,-0.0018572634,0.0018599337,-0.0038618152,-0.008790351,0.0042709997,-0.00853623,-0.0015870872,0.008730924,0.00055746903,-0.0040930607,-0.003348751,-0.009502545,-0.0073082168,-0.002541926,-0.0055053034,0.0020190768,0.009066649,-0.0010062273,-0.0060093007,-0.007108048,-0.0062722573,0.0049415254,0.0030562866,0.0028619214,0.010495955,0.0032133663,0.007863667,0.007796596,-0.003950754,0.0001762573,0.00091956987,-0.00018699029,-0.00061654224,0.0073310616,-0.002923229,0.0012095654,-0.00061882724,-0.0020751224,0.0035601382,0.0037342028,-0.003268722,0.005407083,-0.0004958097,-0.0048658242,-0.005331727,-0.0029242807,-0.0023954972,-0.0062051504,-0.00083801267,0.005076996,-0.0042748856,-0.0026632014,0.00070062425,-0.0043438,-0.0019435802,-0.0002023371,-0.001619435,-0.00039291824,0.004062505,-0.0019097871,0.0039619966,0.0028281582,0.0062019434,0.0022118944,0.0019560654,-0.004969055,-0.002444166,0.0010973149,-0.008226636,0.007388124,-0.0035742274,-0.0013418837,0.007957171,0.00040924773,-0.0005554521,-0.00065936655,0.0019199855,0.0039532064,-0.00395349,-0.0052881227,0.003952,0.0044363923,0.0040026954,0.006641557,0.0018406634,-0.004203159,0.006326782,-0.0020889132,-0.006251156,-0.004011334,0.0011650415,-0.0019672837,0.0007096692,0.0027034765,0.0032487041
MDK,-0.007263413,0.0077163223,0.0006833684,0.0011973868,-0.0018040034,0.0010834775,-0.0009413197,0.006991887,-0.0068683242,-0.0039207656,0.0067474325,0.008682528,0.0073085264,0.0030297507,0.0022477559,0.008719394,-0.010251789,-0.0016370886,3.8321752e-05,0.001835415,-0.0040081814,0.0077026137,0.004247879,0.0029111481,-0.007841918,-0.010419508,0.0003999367,0.004711356,-0.013434841,-0.0013168001,-5.3121832e-05,0.002151674,0.00609314,0.013064979,0.002160522,0.0011193794,-0.011797628,0.004875859,-0.006947574,-0.010006842,0.011633788,0.013459615,-0.001102374,0.00016748594,0.009589052,-0.0016872335,-0.00791706,0.005654478,-0.0015402837,0.0022465044,0.007379484,-0.00077940535,-0.0024364984,-0.0011906212,-0.0046720644,0.0039388957,-0.004227263,0.006575262,-0.004946765,0.002437105,0.0021188136,-0.010575226,0.001313139,0.0026759023,-0.003900423,0.00020448737,-0.0031458328,-0.0011680273,0.010974547,-0.0022674915,0.0018761632,-0.007229501,-0.0016273052,0.0062278886,0.003977915,-0.00019819982,-0.005183888,0.0029111884,0.017778099,-0.005393726,-0.0009894371,-0.01832607,0.0058148545,-0.0074893134,-0.0010383957,0.000351574,0.010013802,0.007946982,0.0044610514,0.0037532803,-0.0017419725,-0.0012729274,0.0050608395,0.004335051,-0.006596209,-0.011614977,-0.018240223,-0.0023204037,-0.004197912,-0.015707329,-0.020679336,-0.003291489,-0.0022734154,-0.00522926,0.0062338444
SPI1,-0.0020560867,0.027774608,-0.019654091,-0.039784983,-0.0129106,0.019367691,0.0045586354,0.005271648,-0.021687934,0.017068792,-0.033632684,0.00041916742,-0.000973205,0.017268952,-0.0053159148,0.0024539258,-0.0065266658,-0.019848559,0.008922861,-0.0033573918,-0.0004631773,0.018924002,0.008499195,0.0070233927,-0.020777758,-0.013787746,-0.023817265,0.010555861,-0.0004873834,0.00793231,0.00244854,-0.010274148,-0.008873973,-0.012034306,0.0036741623,0.006681151,0.015928568,0.013898742,0.0120341,0.025753774,0.043338694,-0.012318463,0.0057116332,-0.0043583894,-0.027008021,-0.035751034,0.024745643,0.03567495,0.012911536,0.023438718,0.0013933111,-0.016660621,-0.002639634,-0.013259452,-0.010873226,-0.012430775,0.014235665,0.0043743923,-0.00953475,-0.009244792,0.0004899125,0.017819582,0.014675881,-0.00050681696,0.0020879363,-0.0109582795,-0.015376974,0.0010268753,-0.02228802,-0.01953389,-0.010290139,-0.0051158196,0.0026641542,-0.0019337514,-0.0056307726,-0.01013489,0.016796768,0.0022389747,0.016036391,0.0050607137,-0.007135685,-0.008859314,-0.0007406688,-0.000347883,-0.0078941155,0.017390834,-0.010698332,0.01951722,0.007976203,0.02006378,-0.0010814116,-0.012150797,-0.01579181,-0.010873423,0.000397994,0.01142807,0.031809703,0.016417123,0.013170134,-0.005353284,-0.0060411245,-0.014114292,-0.0015358002,-0.0092636915,-0.018360043
RAPSN,-0.0016489642,-0.0038440991,-0.0014958698,-0.003671873,-0.00059232156,-0.0051829396,-0.0030978618,0.0020832152,-0.003590192,-0.0024233942,0.00044064457,0.00552502,0.001360195,0.001641227,0.0037363248,0.00036732672,0.008535925,0.0076280264,0.008912941,0.00909689,-0.0040620477,0.0044598654,0.007800963,0.0012809952,-0.004363506,0.001383514,-0.0065432154,-0.0016785752,-3.3525816e-05,-0.0022618566,0.0018198217,-0.0052611018,-0.0034841644,-0.0012910329,-0.0038917405,0.002155078,0.0014386815,-0.0008182244,0.0037647,0.008799245,0.0044263224,0.012875006,0.010739497,-0.001431097,0.008546812,0.008875421,-0.0006778085,-0.0029298647,0.0039068996,-0.007514712,-0.0008916447,0.008467343,0.008104411,-0.0026558451,0.003252367,0.0011290044,0.0024148338,-0.0044134855,0.00018664081,-0.0022512304,-0.0014169327,0.010208146,-0.0013410586,0.0031953645,0.00046170776,-0.004075753,-0.004617965,-0.00014319597,-0.0077695157,8.907072e-05,-0.002684179,0.008301319,0.006458654,-0.0022571385,-0.005764729,-0.0020430957,-0.0051376787,0.00013931049,0.0005302681,0.0066017015,-0.0056537036,0.0010707666,0.00020951155,0.00016005166,0.0033025157,0.005426828,-0.0007993495,-0.0070750206,0.002815934,-0.008210923,-0.0071477573,-0.0042901165,-0.0040750117,0.0006123914,-0.0071198675,-0.007663807,-0.0027144118,-0.0027140025,0.002681467,-0.0030207634,-0.0052233227,0.0055800485,-0.004056231,0.00370307,-0.0005179873
C1QTNF4,-0.00056222576,0.00037787037,-0.0016654256,-0.002762261,0.0031589973,0.00045459523,0.0007634192,0.00045577416,0.000302767,-0.0023985226,-0.0010276887,-0.00047957763,-3.4040713e-05,0.0008719416,-0.0027305402,0.0025527219,0.0043409825,-0.003159489,0.012819254,-0.010622518,-0.0069268956,-0.007194376,-0.004894427,0.006951111,-0.010678397,0.0058385185,-0.00019694054,-0.0012930487,0.0005350423,0.005459249,-0.0010890595,-0.008536206,-0.0062745493,-0.00730941,0.0014404742,0.001513584,-0.003215962,-0.0051307073,0.0001917187,0.00041462545,-0.000429411,0.00657737,-0.004799775,0.0011099001,0.0021718463,-0.0050863987,0.0010242811,-0.0009713755,-0.0007095482,0.0037623018,0.00041094428,-0.01149865,-0.0019718884,-0.002068099,-0.0033699982,0.008890909,-0.0067864554,0.008667381,0.0031177888,-0.007039027,0.009829588,-0.015489003,0.0006845902,-0.00819449,-0.01663346,0.012323163,-0.009465453,-0.0018157444,-0.0028134943,-0.003362434,0.0065455153,0.00017279823,-0.002671805,0.0010580741,0.001591705,-0.009073484,-0.0027756656,-0.0027256308,0.0044005974,-0.0033265152,-0.001959675,-0.0026857625,-0.0027797779,-0.0010313648,-0.0011174538,-0.0009835213,-0.0011687691,0.0024096735,-0.00089408725,-0.004797054,0.0011776804,-0.009486811,0.007294432,-0.002873615,-0.000775262,0.0007158403,-0.0061150906,0.0030824437,0.004811047,0.0005714388,-0.0010467261,-0.008012017,-0.0071264543,0.0024129981,-0.00020243088
AGBL2,-0.0015866149,0.0011660812,-0.0038504328,0.0014237127,0.00026186835,0.0042207777,-0.001472338,0.00030780345,-0.0022608412,-6.614983e-05,0.00015595877,0.0016103787,0.0015955631,-0.00037112564,0.0031110684,-0.0022510535,-0.00370254,0.001887495,-0.0037093079,-0.0016289795,0.0005818792,-0.0005809172,-0.0032030884,-0.0021062554,0.0030702108,-0.0034026213,0.0019660003,-0.0016997752,0.0024883165,0.0034072709,-0.004747227,0.00030197098,-0.004047487,0.002096826,-0.001360011,0.00041373863,0.0036031145,-0.0021205777,0.0027243139,0.0025075744,0.00078341505,0.00088481884,0.00047126302,-0.0027011877,0.002712956,-0.008326703,0.003783206,0.0034997892,0.0013375885,-0.0013412954,-0.001462825,-0.0025864737,-0.001623841,-0.0014908622,-0.003269286,-0.00042359982,0.0006918447,0.00042616352,-0.0011065372,-0.0005035225,0.00083647814,0.0024828976,0.0020425734,0.00046506454,0.0039953263,-0.00093795947,-0.0031411075,0.0013662453,0.00010598649,0.00069647806,-0.00043479804,0.0016329624,0.001933492,0.0006686621,0.0013951348,-0.0030425047,0.0030805625,-0.0005079725,-0.0018207093,0.00056962174,-0.003843066,-0.002960776,-0.0017514479,0.0009772603,-0.0011893165,-0.00091886194,0.004056268,0.004254959,-0.001403905,-0.0029910668,0.003858909,-0.0072864736,-0.004424892,0.0031954506,0.0059803217,0.00059010065,-0.00083131,0.002006507,9.771158e-05,0.001425884,-0.0067844368,0.0003533062,-0.00013137725,-8.5823085e-05,-0.0012026465
PRG3,-0.0066932673,-0.0025641476,0.010172516,0.018461253,-0.007509485,-0.00085091265,0.001410454,-0.007453019,0.003861948,0.0003533202,0.0015662914,0.005167374,-0.013599103,-0.004805083,0.018665545,0.0051246257,-0.046519328,0.030554196,0.06838964,0.035965532,-0.0181156,0.028371042,0.004631816,-0.06933286,-0.00063313975,-0.017001608,0.015773883,-0.021117397,0.005680523,-0.02472557,-0.029362958,-0.008546673,0.009970183,-0.0055674254,-0.013316532,0.011000751,0.0026331418,0.014764039,0.023152474,0.016257502,-0.00097016135,-0.09450209,-0.053294867,0.03343858,-0.018115744,-0.009911726,0.08153075,0.031224348,0.049882777,-0.009908057,-0.028247662,0.030636434,0.0004240331,-0.0019469087,-0.0034005004,0.022698889,-0.01717736,-0.0083353715,-0.01756549,0.030391766,0.04139088,0.059385393,-0.01083132,0.012867197,0.05232257,-0.13362192,-0.012880462,-0.0031424349,0.04552469,0.040834375,-0.006441811,-0.015359375,0.00566041,-0.06070271,-0.030280437,0.008614304,0.019748984,0.00043939496,0.0014309209,-0.003012009,0.011085425,-0.0070392773,-0.010127281,-0.036859684,-0.011279837,0.014304454,-0.009262702,0.007211533,0.021175422,-0.00028015123,-0.02451291,-0.037639994,-0.00038312873,-0.007297164,0.0017061576,0.06977967,0.051672067,0.020452907,-0.026112529,0.018263802,0.027592247,-0.03400384,-0.0067085945,-0.05828684,-0.016401025
PRG2,-0.008519182,0.0027417366,0.016159734,0.019157764,-0.010392739,0.010775952,-0.00010849478,-0.002336904,0.005089362,-0.012096877,-0.009301173,0.0037523853,-0.0095623825,-0.0010439261,0.01763581,0.00476297,-0.027366892,0.011593519,0.08281762,0.030807666,-0.012980107,0.041619662,-0.0074555287,-0.097776175,-0.0016340375,0.0042139916,0.03849451,-0.0036664738,-0.008940665,-0.012104637,-0.026601449,0.0021911873,0.01747715,-0.011087547,-0.010672239,0.028190859,-0.009639638,0.04217841,0.026650883,-0.025144558,0.026781563,-0.09921294,-0.040258776,0.0025842527,-0.045811705,0.014252932,0.09401682,0.03897783,0.039625935,-0.017283555,-0.033961248,0.028735176,-0.0024193786,0.0053546755,0.008506754,0.017503392,-0.008838524,0.00198974,-0.0035776044,-0.0015028275,0.021376502,0.07341616,-0.0034838563,0.024767146,0.026756298,-0.15229309,-0.0142685305,0.01055554,0.052648623,0.030304452,0.0022188139,0.0083550615,-0.024873607,-0.11491216,-0.041851986,0.018726744,0.028729746,0.029252883,0.0131750805,0.003073907,0.012893004,0.0018904413,0.03709191,-0.030398853,0.009698678,0.013730419,-0.062447153,-0.014149735,0.032058585,0.017664706,-0.02193223,-0.02942774,0.01616685,-0.032363664,0.0019982252,0.1245064,0.071945086,-0.020302508,-0.07568283,-0.0044688736,0.0036707234,-0.004733371,0.008943451,-0.032274585,-0.018376723
UBE2L6,-0.00031369657,0.003648664,-0.006670244,-0.009227907,0.0012349528,0.00016292652,-0.0018970368,0.007742718,0.00064783276,0.00476074,0.00077599974,0.0042143096,-0.003688403,5.2848234e-05,-0.0021151456,0.0057652183,-0.0038974192,-0.0005566268,0.0073085637,0.0039838944,0.004738774,0.004193849,-0.0055382675,0.0075611765,-0.0023125615,-0.005041502,-0.0020317875,0.000297905,-0.0038426814,0.014497954,0.008033207,-0.0035309927,0.0051883305,0.007081685,0.00011311469,0.0039921864,-0.0009906954,0.0035805812,-0.0008542901,-0.0033230192,0.0105493115,0.004925053,-0.0023839558,0.0012067963,-0.005841205,-0.00673938,0.0021796676,0.006607093,0.004996235,0.0041981163,0.0017705389,-0.00012322525,0.0013747585,0.0042685866,0.0024008208,0.0016073348,-0.01110151,-0.00778484,0.006010203,-0.0033679781,-0.002866422,-0.004036654,0.0039044686,-0.010021837,-0.0029962796,-0.010062275,0.0010049549,0.000112736714,-0.00023852664,-0.00050570536,0.0017758522,-0.00036765778,0.0014594264,0.00372988,-0.0021687848,0.0010744618,0.004419626,0.0075126356,0.018852768,0.0061300606,-0.0028117718,-0.011065228,-0.0015057374,-0.0068490375,0.003974478,0.0068802685,0.0014798633,-0.003348037,-0.0032666165,-0.0067179184,-0.0023199834,-0.0024496058,-0.0015796332,-0.0090389615,-6.9931244e-05,-0.0035323133,-0.006913161,0.003316408,0.009847054,-0.014860139,0.0014417254,0.0016926026,0.008817773,-0.00023265356,0.0011714706
