,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27
HOXB13,-0.0012902376,-3.1899395e-07,-1.09217614e-10,2.6566003e-08,0.0036247587,-4.846864e-08,0.0013085818,-3.3403577e-12,2.3280954e-13,-3.3811308e-13,-2.826462e-07,-3.137152e-14,4.2837794e-07,-4.847066e-15,-1.5077664e-14,-1.15537545e-10,2.850344e-14,-9.660619e-09,9.804834e-14,8.7087166e-08,-1.0945108e-13,1.0451813e-08,0.0018544763,-8.560966e-08,0.0056881025,1.814941e-13,2.917615e-08,0.0020787118
HOXB3,-0.0015987231,-1.4665459e-08,9.232984e-10,-2.5762867e-09,-0.004240909,-1.0680178e-08,-0.0021247184,-6.097237e-12,1.9886997e-13,-1.4421505e-14,1.71009e-08,-5.02124e-13,6.647001e-08,-1.7455308e-15,-5.9020053e-15,2.2814115e-09,2.8683117e-14,-1.0949851e-08,1.0163439e-14,-1.3757087e-09,8.914625e-15,-6.361467e-09,-0.002967328,8.896271e-09,0.0034757461,3.123605e-14,3.6757967e-08,0.0043030176
HOXB5,-0.0017620372,9.333272e-08,1.8865232e-09,5.6406786e-09,-0.0012658667,1.9247862e-08,0.0018660539,-4.2394967e-13,1.2704546e-14,2.5866876e-13,2.4338278e-09,-7.048641e-14,-2.3527495e-08,-2.6551146e-15,1.5392722e-15,1.7802249e-09,-4.2988404e-15,-1.1834342e-09,-8.974485e-15,-6.6663683e-09,4.439087e-14,-1.7829198e-08,-0.001601162,1.1978997e-08,0.003904207,-5.0164774e-14,6.810096e-09,0.004635057
HOXB6,-0.0011994891,3.0778796e-07,-2.9809804e-09,-9.925423e-10,-0.0028657552,1.3339742e-08,-0.0011033396,1.1556272e-11,1.539882e-14,-2.2338012e-14,-1.6103145e-07,6.0843567e-13,-3.910318e-07,-1.8575363e-15,6.10479e-16,9.816897e-10,-1.02417625e-14,3.7732013e-09,-1.2736619e-14,6.064417e-11,-1.6467395e-14,-1.302255e-09,-0.0025293946,-6.968221e-09,0.004134596,1.9886157e-13,-4.8705804e-08,0.008563824
HOXB7,0.0052651074,-9.607216e-08,5.8968486e-10,2.5699375e-08,0.0031808517,-3.540583e-08,0.0028744629,2.0964283e-12,7.3328876e-14,-6.8473324e-14,-6.218088e-08,-2.2084071e-13,7.049459e-08,1.6939123e-15,1.0285369e-14,7.546543e-09,-1.5707935e-14,-2.4308637e-09,5.8997444e-16,8.705871e-08,-1.899656e-14,1.2710087e-08,-0.0006147996,-2.1179105e-08,-0.0044969753,-4.8550746e-14,6.5191634e-09,-0.0034434635
HOXB8,0.0010776311,2.506869e-07,3.7192323e-09,-1.2567142e-08,0.0017256143,3.0161196e-08,0.003980143,7.700715e-12,-1.24420416e-14,2.6263028e-13,1.1435276e-07,-2.7504152e-13,-5.7684093e-07,-3.7477485e-15,1.0058505e-14,8.916738e-09,-6.633694e-15,4.6294746e-09,-8.67517e-14,1.5865247e-08,8.26954e-14,-2.685669e-09,-0.00076230144,6.191798e-08,0.00484296,1.2691397e-13,-7.332663e-08,-0.005141504
HOXC-AS1,0.0013693796,5.0954183e-09,-1.0732113e-09,-6.282614e-09,0.00017247025,1.3113438e-08,-0.0023003558,-8.722561e-12,-1.0310004e-13,2.1356717e-13,-5.7621538e-08,-4.04033e-13,3.461267e-07,5.8771288e-15,-3.7998906e-15,-1.8172943e-09,-9.17671e-16,-1.06800595e-08,1.9114995e-15,3.482397e-09,8.8282924e-14,-1.0928149e-08,-0.00092802546,-1.0901304e-08,0.0009587606,-3.31046e-13,2.4592655e-08,-0.0011898396
HOXC-AS2,0.0015555228,-4.204982e-08,-3.4731232e-10,1.6793262e-08,0.00067597,-5.786843e-09,-0.0015775379,-1.7355986e-12,7.802282e-14,4.5937236e-14,-1.851216e-08,-6.458146e-14,-7.026306e-08,-5.4880705e-15,3.321135e-15,2.073874e-09,2.0930843e-14,-7.4137225e-09,4.8959287e-14,2.4028495e-09,-7.820004e-14,1.6311176e-09,-0.0012808174,-2.7634403e-08,0.0021470839,2.0965158e-13,6.4340426e-09,-0.0001226079
HOXC11,0.0009230352,6.618922e-08,-2.4082047e-10,-1.298127e-08,-0.00056867604,1.6308835e-08,0.0009429609,-4.329939e-13,-3.4462396e-14,6.7165986e-14,1.1525148e-07,-2.9688445e-13,-7.549756e-09,1.5028244e-16,4.8603487e-15,1.2708128e-09,-3.582471e-15,4.7555315e-10,-2.1339188e-14,-2.0957096e-08,5.3574495e-14,1.5748498e-09,-0.0037556756,2.897023e-08,-0.0006090076,-7.601806e-14,1.9753286e-09,-0.0007169688
HOXC9,-0.0013436028,1.5526803e-07,9.245941e-09,-2.082818e-08,-0.005973155,1.370726e-08,0.0001617033,8.1961103e-13,2.9733063e-13,4.3069175e-13,1.06197104e-08,3.8130897e-13,-7.111375e-07,-3.1288836e-15,-3.0641864e-15,-1.6834272e-09,-1.32585695e-14,2.1704214e-08,-4.1648783e-14,-1.3693088e-08,-1.4725129e-14,-1.03641415e-08,-0.0026616685,2.0573063e-08,0.0042813416,-1.6400539e-13,-6.9492565e-08,0.012017433
HOXD10,0.0018445645,2.9636107e-07,-7.3594943e-09,4.3169632e-09,0.00027361768,1.6904526e-08,-0.0022197284,7.2232485e-12,-1.4797591e-13,-3.345501e-13,-1.1291081e-07,5.909016e-13,-6.365074e-07,5.461729e-15,-1.6728293e-14,-5.3120277e-09,-1.4470746e-14,1.2354875e-08,9.184769e-15,1.4085111e-08,-7.734696e-14,9.411347e-09,0.0021037722,-2.6900906e-08,-0.003596362,-7.739754e-14,-7.628994e-08,0.003398118
HOXD11,-0.0025593487,1.8910198e-07,-1.1493828e-08,1.375815e-08,-0.0014958375,1.5150315e-08,0.0014059448,3.059307e-13,5.7397155e-14,-6.038063e-14,2.5358398e-08,-1.8616211e-13,2.420256e-07,1.5122928e-14,1.5047199e-15,1.0707397e-09,-5.5383135e-15,-4.5322697e-09,1.7259548e-14,-2.0926443e-09,7.6607605e-14,-1.9483071e-08,-0.001378128,3.4997616e-09,0.0022528553,9.892072e-14,2.5777465e-08,0.004123995
HOXD3,0.00048253144,5.5646467e-08,2.6123892e-09,-2.2425042e-10,-0.0075371643,3.5729002e-08,-0.006848829,-6.179796e-12,-1.9678727e-14,-5.721889e-14,-8.062763e-08,6.0356613e-13,-1.3099447e-06,8.590404e-15,7.135374e-15,-2.1335895e-09,-1.5781384e-14,2.9440699e-08,-2.8511583e-14,1.6964933e-09,6.3943113e-14,-2.75111e-09,-0.0022409197,-7.727952e-09,0.0032889354,4.048408e-14,-1.1661275e-07,0.013207201
HOXD4,-0.004054038,-2.3170887e-07,4.3182524e-09,9.143121e-09,-0.005672637,8.555408e-09,-0.0012123303,-8.061426e-12,1.3680413e-13,-2.0172525e-13,7.507406e-08,-6.8667186e-13,6.0077906e-07,-5.4037314e-15,-3.0094615e-15,-2.7634426e-09,-1.7852312e-14,-1.2143853e-08,2.3234652e-15,-4.2354604e-09,8.9900486e-14,-1.9992038e-08,-0.0035678246,9.4386195e-08,0.004914324,-4.958318e-14,5.1422195e-08,0.009767567
HPGD,-0.0025694729,1.845522e-07,-3.1120766e-09,5.640302e-09,-0.0034156349,1.05962705e-08,-0.0030893092,8.111356e-12,-2.766859e-13,-1.07186944e-13,-1.8708249e-07,8.426646e-13,-8.0353936e-07,5.6674682e-15,8.779072e-16,3.1730398e-09,7.030912e-15,9.656957e-09,4.550928e-14,7.328788e-09,-8.370344e-14,2.9063951e-09,-0.00024363409,-3.987227e-08,0.0034799231,1.343945e-13,-7.187188e-08,0.010173519
HPSE2,-0.0021306947,1.1334733e-07,1.6121203e-09,-2.2637712e-08,-0.0029231703,4.152824e-08,-0.000554808,-8.253013e-13,1.7801407e-14,3.0067092e-13,1.7829971e-07,-6.1644337e-13,-2.4281398e-08,3.1787042e-15,-1.5957733e-14,5.781135e-09,-1.1096327e-14,1.27997855e-11,2.478268e-14,-5.2948334e-08,1.1569675e-13,-6.6703515e-10,-0.0012687773,6.797035e-08,0.0025239794,-2.3478314e-13,-1.5513512e-08,-0.0009943411
HS3ST2,-0.0016306473,-4.0383327e-08,-9.842988e-10,9.683387e-09,0.0037812106,1.8227535e-08,0.0056414916,-3.935493e-12,2.7288623e-15,3.4489138e-13,8.143496e-09,1.2015653e-13,-3.1617867e-07,4.4247e-15,1.1008095e-14,8.20152e-09,2.1911489e-14,9.472915e-09,1.3706008e-13,-2.371738e-08,4.7054113e-14,7.3418374e-09,0.011536977,5.412141e-08,0.0061721713,-1.0348716e-13,-2.672966e-08,-0.010873664
HS3ST3A1,-0.0015488619,7.178066e-08,-3.915013e-09,-3.062072e-08,0.006992984,7.478696e-09,0.008545695,2.0671913e-12,-3.06166e-13,4.606777e-13,-2.1588468e-07,-6.314498e-13,2.774339e-07,8.772824e-15,2.272052e-15,-5.629278e-09,-3.0801736e-14,-1.24468915e-08,-9.881943e-15,-2.309121e-08,2.7094394e-13,-1.4807405e-08,0.012902081,-7.0377624e-08,0.0048927614,1.3009055e-13,5.1224834e-08,-0.010665968
HS3ST4,0.005232222,-3.022085e-07,-9.876585e-10,5.0541157e-08,0.021114483,-8.4611095e-08,0.016887175,3.0132424e-12,-2.0355663e-13,2.5091826e-13,7.435e-08,2.9736687e-13,1.6179309e-08,6.844652e-15,2.0018047e-14,1.1131649e-08,4.9040412e-14,-1.02246e-08,7.9541015e-14,4.219184e-08,-1.3829469e-14,-1.6157093e-08,0.029129889,-2.5802915e-08,0.0024945654,9.1697496e-14,5.675716e-09,-0.036687784
HS6ST2,-0.004949766,-2.0752385e-07,4.049403e-09,1.2150384e-08,0.0023521283,-3.0890366e-08,0.008554971,2.1538043e-12,-4.831291e-14,7.476312e-14,-1.0822697e-07,3.8225288e-13,2.6179353e-07,-2.373401e-15,1.3983493e-15,8.8119156e-10,5.8352066e-15,-6.8571997e-09,-3.7448553e-14,2.576485e-08,-1.7789875e-15,-1.4202705e-08,0.010664395,-3.1703436e-08,0.00061881327,1.22211955e-14,1.8191487e-08,-0.0034604683
HS6ST3,-0.0023143843,-1.2605713e-07,1.5927419e-09,3.7209041e-10,0.011100959,-1.8149418e-08,0.014015646,-6.1359433e-12,-5.7143214e-14,-2.3073462e-13,-1.3010091e-07,-1.1406246e-12,3.0034252e-07,2.754066e-15,6.917277e-16,2.104901e-09,-6.111241e-15,-1.3457363e-09,-6.651994e-14,-3.8781412e-08,1.6208092e-13,-1.2352275e-08,0.022317339,-6.418068e-08,0.007571262,1.03669494e-13,1.0257429e-08,-0.02161698
HSD11B1,-0.002338965,2.2754136e-08,-5.0690008e-09,-3.847208e-09,-0.002050496,1.0734355e-08,0.00051924674,5.3040114e-13,1.2648424e-14,-3.3952441e-15,4.7503608e-08,-1.3226136e-13,-1.1796286e-07,4.9952896e-15,2.5029046e-15,3.434812e-09,-2.3948914e-16,3.377477e-09,-4.046902e-15,1.6839519e-09,1.9692012e-14,-1.2358308e-09,-0.00012975595,2.6308578e-08,0.0023894398,-9.716971e-15,-3.4226548e-09,-0.0003256154
HSD3B1,-0.000586783,8.324672e-08,1.2616583e-09,-2.8802846e-08,-0.0016834005,6.0019076e-08,-0.0015355869,2.2305714e-12,6.594282e-14,-1.2167775e-13,1.3918725e-07,-8.805393e-13,-2.7857567e-07,-3.1464398e-15,-2.2446009e-14,1.117987e-08,1.8256334e-15,1.9966726e-09,-4.609989e-14,-7.342178e-08,-1.2917472e-13,3.6448118e-09,-0.0023309574,7.332897e-08,0.000173384,-1.2635239e-13,-3.843713e-08,0.002159715
HSD3BP4,0.000165706,-3.1475366e-08,6.345855e-09,1.387659e-09,0.0023429347,-1.7072924e-08,0.0029415572,2.0063827e-13,8.135739e-15,-6.1504886e-13,-7.758969e-08,1.825586e-13,3.6103277e-08,-8.4673284e-15,-4.3790975e-18,-2.7930185e-09,-3.2302114e-15,-9.507623e-09,-2.3715056e-14,-3.3386993e-08,-4.851453e-14,7.549599e-09,0.002188003,-2.8969803e-08,-0.0013351585,8.537276e-14,-2.5390385e-08,-0.0034090646
HSF4,0.0012534419,1.7173542e-07,-3.594835e-09,-1.2286993e-08,0.0013329067,6.2837294e-08,-0.0040416257,-1.1645562e-12,-1.1338642e-13,1.9892416e-13,1.9475199e-07,4.7695954e-14,-3.500103e-07,-7.172653e-15,6.9046945e-15,-1.5131724e-09,-1.1995842e-14,6.1707905e-09,-1.7682963e-14,-3.285805e-08,3.2081996e-14,-8.5011814e-10,-0.0005380555,3.016891e-08,-0.004091254,-3.3302611e-13,-3.075683e-08,0.0028519032
HSPB2,0.0028313128,2.6835974e-07,-5.55427e-09,-3.6571397e-08,0.00076033705,2.1667702e-08,-0.0023816933,5.5402835e-12,-9.910481e-14,2.1747586e-13,1.0719465e-07,8.9583905e-14,-3.925047e-07,4.0045774e-15,-6.4685835e-15,-3.200078e-09,-1.3595226e-14,8.905171e-09,-3.6752065e-14,-7.367037e-08,7.169616e-14,1.2365299e-08,0.00015564547,1.42649395e-08,-0.005016466,-3.0323446e-13,-3.5363676e-08,0.00055048894
HSPB3,0.00035105416,-2.5009322e-07,2.1343154e-09,2.5864326e-09,-0.0015932054,-9.003728e-10,-0.0021668915,-8.978053e-12,5.694632e-14,1.32064e-13,-3.7583806e-08,-5.0955794e-13,8.6692876e-07,-4.505555e-15,-1.9220925e-15,1.6536935e-09,2.813792e-15,-1.5567817e-08,6.172352e-15,2.2429678e-09,-1.0423618e-14,-7.850074e-09,-0.0013795268,-4.7584354e-09,8.580356e-05,-3.073584e-14,1.6274727e-08,0.0011252799
HSPB6,0.0013399138,-3.3315207e-08,-1.6145227e-08,-9.299341e-09,0.0014024616,-2.831065e-08,-0.0014348738,1.0769404e-13,8.413637e-14,-7.970288e-14,-1.2745627e-07,1.0287026e-12,-8.0588546e-07,2.4727018e-15,8.069751e-15,-1.0621127e-08,-3.5356412e-14,1.4605118e-08,1.6178136e-14,3.4694843e-08,-7.031256e-14,-5.59496e-09,-0.0005474911,-3.1142758e-08,0.00023415987,2.1935055e-13,-2.591766e-08,0.00015382192
HSPB7,-0.0009544683,8.694112e-08,3.003424e-09,-1.6689853e-08,0.0004920624,1.0193845e-08,0.0012079977,-1.5379409e-12,-5.1750725e-14,-2.502129e-13,1.8917158e-08,-1.1644381e-13,-3.1149878e-07,8.247798e-15,-2.6955065e-14,9.278282e-09,-2.010947e-14,2.4200519e-08,5.75623e-14,-2.2297176e-08,-1.1458446e-13,-8.452367e-09,0.0004176505,3.8891862e-08,0.0030781447,3.4212222e-13,-2.469759e-08,-0.0044621
HSPG2,0.0004468436,2.5554849e-07,-1.05793445e-08,1.0349183e-08,0.006470923,-9.658346e-09,0.0052974927,2.7537714e-12,-2.2682468e-13,1.1091364e-13,-9.615463e-08,2.2490495e-13,-7.1476853e-07,1.0954014e-14,-5.723543e-15,-3.992409e-09,-3.2428743e-15,2.2384173e-08,-5.6772336e-14,-2.980993e-11,-1.2450591e-14,1.8756385e-09,0.011850564,-3.9387682e-08,0.0034484735,-2.1817373e-14,-3.9721943e-08,-0.0083993925
HTR1A,0.0022590037,2.179039e-07,1.8792508e-09,-5.111059e-09,-0.00032931726,1.6312637e-08,-0.0024701604,3.3319632e-12,-7.8901505e-14,2.0493346e-13,1.397542e-07,7.823444e-14,-1.9482889e-07,1.6367804e-15,-3.53248e-14,-2.7345828e-09,-2.8153371e-14,1.2705065e-09,-2.0509758e-14,-5.1586518e-08,-9.054964e-14,1.9458877e-08,-0.0018299099,4.7045564e-08,-0.0063352436,-8.063043e-14,-7.81106e-08,0.00035667908
HTR1B,-2.9360333e-05,-4.2677476e-07,5.9740555e-09,2.781289e-09,0.0011482578,-5.6761383e-08,0.00080067065,3.085651e-12,4.772255e-14,1.6578842e-13,8.0079225e-08,-7.1601823e-13,5.746689e-07,1.2373939e-14,-1.0947727e-14,-1.3068383e-09,2.7374131e-14,-2.303644e-08,-2.2208423e-14,1.5575356e-08,2.6500166e-14,-1.6505206e-08,-0.00013438897,9.431428e-09,0.0005492955,-6.7588737e-14,8.15137e-08,0.00019897534
HTR1F,0.0001958736,-1.1278863e-07,-3.9367927e-09,1.1836732e-08,0.0073801293,-5.9509816e-08,0.0068050795,3.871845e-12,4.040986e-15,-2.9337318e-13,-1.697907e-07,1.1715054e-12,-1.6557816e-07,-1.0236203e-15,1.4391731e-15,-2.2095963e-09,7.706565e-15,1.25347e-08,6.195501e-14,6.167667e-08,-1.1333055e-13,-3.999155e-09,0.011644547,-6.7810255e-08,0.0040827272,2.5482565e-13,7.6203355e-09,-0.011724686
HTR2C,0.0032594707,-2.512011e-07,-9.1412836e-11,2.3856275e-08,0.009821731,-6.987008e-08,0.006801932,-8.023697e-12,2.2623139e-13,-4.2316492e-13,-2.0816225e-07,1.3733066e-13,3.9887755e-07,7.182269e-16,-1.0215534e-14,-4.312217e-09,2.8940606e-15,-7.2915753e-09,4.4274934e-14,4.54174e-08,-3.534458e-14,-1.0677727e-08,0.011466955,-7.425874e-08,-2.1056026e-06,1.580017e-13,7.0161654e-08,-0.014444806
HTR7,0.0012791092,-1.4517602e-07,-6.2735084e-10,1.1283878e-08,0.00785838,-1.0144485e-08,0.0046888245,1.6383266e-12,-1.641765e-14,-1.1350079e-13,-7.9964636e-08,-2.5715936e-14,7.959533e-08,2.3021103e-16,-3.970425e-15,-5.772831e-10,2.6911107e-15,-2.883947e-10,1.9291321e-14,3.134866e-08,-6.2632164e-14,-8.979521e-09,0.012593162,-3.0702896e-08,0.0008706261,7.9253e-14,-9.2914554e-10,-0.0102494005
HYPK,0.0019646122,1.9534023e-07,3.5386122e-10,8.397971e-09,0.002302307,-1.9457252e-08,-8.280101e-05,3.460509e-12,-1.8859773e-13,-2.0542739e-13,-1.1672643e-07,2.003266e-13,-3.7651117e-07,-8.112597e-15,8.35381e-15,-6.0689596e-09,2.1762604e-16,1.6948768e-08,7.339023e-15,7.481358e-09,-7.027017e-14,6.0322325e-09,0.0019469797,-3.1103426e-08,-0.002766864,-5.3410672e-14,-5.2034103e-08,0.0005487505
ID2,-0.0026821045,-7.60597e-08,3.3024572e-09,3.4771844e-08,-4.2954332e-05,-3.0581912e-08,-0.00326907,1.0590535e-12,-8.694167e-14,-1.1587905e-13,-3.10553e-08,1.9715767e-13,-2.2604016e-07,1.8764994e-15,6.162776e-16,6.1056554e-10,-1.4186926e-14,1.6788367e-09,1.05839775e-13,1.4557798e-08,-4.8922238e-14,8.4905166e-10,-0.006818703,-3.1837537e-08,0.0014261426,1.276029e-13,-3.071284e-08,0.0142823085
ID2-AS1,-0.0006969267,2.1297365e-07,4.1457358e-09,-2.5664512e-08,0.00026559603,7.566225e-09,0.0013212757,4.9309965e-13,-7.890113e-14,-3.026649e-13,1.3863632e-07,-3.817806e-13,-6.670964e-08,-9.932495e-16,-4.6034314e-15,3.6853648e-10,2.1813938e-14,-1.4356819e-09,-1.9725258e-14,-4.5534687e-08,-1.5367715e-14,1.9640838e-09,-0.0009570478,6.618538e-08,0.0010593724,-9.9945924e-14,-1.4218261e-08,-0.0014052541
ID3,-0.026702262,1.729588e-07,-1.98751e-09,-1.8330802e-10,-0.024971727,4.143628e-08,-0.013623521,6.547812e-12,-5.0981944e-14,5.4858326e-13,-2.0287439e-07,1.556708e-12,-9.2030774e-07,-1.6040393e-14,-3.3858645e-15,1.690842e-08,-4.31027e-15,1.7393504e-08,-4.556069e-14,-7.889382e-09,-8.922304e-15,6.321712e-09,-0.02684027,4.4171358e-08,0.028091362,-5.2514047e-14,-9.3583196e-08,0.07898864
IDUA,5.4295295e-05,6.747806e-08,7.774552e-09,-1.5394633e-09,-0.0020103443,1.4328295e-08,-0.0017254334,-4.9509004e-12,9.759998e-14,1.4048208e-13,1.7049517e-07,-1.6181434e-12,6.708093e-07,-8.1722975e-15,5.7966064e-16,2.7705003e-09,-1.0697062e-14,-2.6760066e-08,-3.295699e-14,-4.310161e-08,8.77561e-14,-4.1426182e-10,-0.0011823139,6.397101e-08,-0.0013160023,-1.886923e-13,8.908321e-08,0.00031742488
IFT140,5.0305534e-05,-4.7636482e-07,4.3902886e-09,3.299019e-08,0.007432577,-6.2433095e-08,0.006987993,-5.174081e-12,2.3711464e-13,-2.1169389e-13,-1.8864036e-07,-1.3591497e-13,9.676637e-07,-3.6218028e-16,-7.535556e-15,-8.325351e-09,5.021523e-14,-1.4469193e-08,-2.3190156e-14,2.4685795e-08,-5.5662662e-14,-1.8935923e-08,0.007287752,-7.440825e-08,-0.0009691785,1.5141724e-13,6.4350694e-08,-0.008913053
IGF2,0.00034257086,2.4899748e-07,-2.6767628e-09,2.4868758e-09,-0.0037076287,3.415517e-08,-0.0052446295,7.759755e-12,-7.521378e-14,2.3741227e-14,2.5851663e-09,8.5293925e-13,-2.842479e-07,2.5846948e-16,-6.7872136e-15,2.682165e-09,-2.6904005e-15,1.1202236e-08,1.9200808e-15,2.1900644e-09,-1.3857895e-13,-1.0475298e-08,-0.002892174,3.8205616e-09,-0.00028609735,5.4224034e-15,-6.1014916e-08,0.005959892
IGFBP3,0.0013769132,1.03445046e-07,4.48835e-10,-1.1320278e-08,-0.0014790802,2.871186e-08,-0.0034301234,5.2278234e-12,1.2173376e-14,-2.0172862e-13,1.6512129e-07,2.2978574e-14,-1.4317196e-07,-1.0967361e-15,5.4306954e-15,4.7558615e-09,-1.0327976e-14,2.494945e-09,-1.3246695e-14,-3.7690864e-08,-7.114728e-14,3.521226e-09,-0.006794577,7.9030656e-08,-7.694136e-05,1.6491797e-13,-3.5167214e-09,0.0033290104
IGFBP5,-0.005865089,1.8929334e-09,4.718988e-09,-2.3479332e-09,-0.009284502,3.1584257e-09,-0.006564921,-1.676341e-12,8.409466e-14,-7.868323e-14,7.883647e-08,-8.7577954e-13,7.832441e-08,3.0096192e-15,2.9424312e-14,-1.8655182e-09,-1.8337985e-14,-1.1086708e-08,-2.4631483e-14,-1.0901863e-09,2.5216865e-15,1.0660547e-09,-0.0077343523,-4.5668794e-10,0.0066067404,-7.848752e-15,4.5449564e-08,0.017523168
IGFBP7,-0.00096306874,1.0296267e-07,-9.1014346e-10,2.301197e-09,-0.0024540403,-2.4085314e-09,-0.0029069106,-6.7924984e-13,-2.826301e-13,-1.4874775e-13,-1.8925824e-08,-3.8391772e-14,-1.7544247e-08,1.20712495e-14,1.813255e-14,-1.3870795e-09,5.184362e-15,-5.7350835e-09,-2.0642662e-14,6.797593e-08,-1.0965737e-13,9.060201e-09,-0.0033638198,-1.1565253e-09,0.0036917974,2.8451896e-13,-1.2779246e-08,0.0022932456
IGFL3,-0.00029293043,-1.2680214e-07,2.4697944e-09,-8.237105e-09,-0.0021208355,1.7203165e-08,-0.0013328479,-1.0381846e-11,3.5988825e-13,5.1117845e-13,8.272463e-08,1.1172599e-13,-4.1087458e-07,-1.0730567e-14,3.3054792e-15,9.37701e-10,-1.0207364e-14,-1.0847838e-08,-1.520441e-14,-7.619561e-08,1.6496604e-13,4.7224633e-09,0.00035144968,3.822519e-08,0.0022071337,-1.7713645e-13,-5.2794643e-08,0.0049522403
IGLL3P,-0.0016047503,-1.7134253e-07,5.4145683e-09,-2.1773092e-09,-0.0010716266,-3.4276454e-08,-0.00013239875,-4.3493318e-13,-1.7064593e-15,1.16049e-13,-1.9096214e-07,7.411713e-13,5.118415e-07,-5.977238e-15,1.2411717e-14,-6.986471e-09,1.2109672e-14,-1.799479e-08,-1.9172623e-15,3.139935e-08,-4.2861803e-15,4.89173e-09,0.005997325,-7.321452e-08,0.0023850051,1.2428434e-13,-4.0497574e-09,0.0009051043
IGSF22,0.0012046973,3.8953047e-07,-3.107623e-11,-1.3677612e-08,0.0011619596,6.0615314e-08,-9.836549e-05,1.0671138e-11,-3.852886e-15,-3.7547873e-14,1.11188655e-07,7.874296e-13,-8.0188084e-07,7.230506e-15,4.674929e-15,5.657608e-09,-1.0039933e-14,3.021993e-08,-2.877388e-14,-2.76184e-08,-2.000595e-14,-3.1736211e-09,-0.0021557682,4.0865384e-08,0.0006340045,7.7511775e-14,-5.636082e-08,-0.001365925
IKZF2,-0.0038469837,-4.4437414e-07,-3.2422471e-09,3.6493432e-08,0.012118468,-7.713973e-08,0.016404469,-1.2056971e-12,5.0935063e-14,-8.309799e-13,-4.6444995e-07,1.1334337e-12,4.0951468e-07,7.719596e-15,-2.1231015e-14,-5.0760027e-09,3.4109265e-14,-4.5026143e-09,1.3282784e-13,1.1487845e-07,-1.0479376e-13,1.9946487e-09,0.033762913,-1.5762132e-07,0.012736853,4.641674e-13,2.5819345e-08,-0.022308728
IKZF3,0.002463329,1.1707739e-07,-9.576967e-09,-4.9231343e-08,0.0033981288,4.6561425e-08,0.004462314,2.0644673e-12,5.2965692e-14,4.0473573e-13,-1.579707e-08,5.2348408e-14,-5.734976e-07,-4.9598374e-15,-1.0298225e-14,-9.5280805e-09,-2.4412426e-14,4.3831427e-09,-6.384691e-14,-1.1476954e-07,4.198804e-13,1.00050395e-08,0.0029505468,-1.4387248e-08,-0.0017976238,-1.2918811e-13,-5.2144e-08,-0.0058203978
IL17C,3.107895e-05,-3.1364212e-07,4.8759317e-09,2.2496167e-08,0.0017433999,-7.880149e-08,0.0013521418,-3.6357022e-12,1.2292652e-13,-7.0758435e-14,-4.836866e-08,-3.906063e-13,5.565743e-07,-2.446276e-15,-2.4564131e-15,-2.5723093e-09,3.448004e-14,-2.2110742e-08,1.6946107e-14,4.1581295e-08,-4.9306462e-14,-1.0054207e-08,0.0006538955,-3.905529e-08,-0.0023788733,3.859418e-14,6.7937485e-08,-0.00039141803
IL17RD,-0.00045930495,2.3482143e-07,-1.1272021e-08,-1.5744364e-10,0.00035567887,-2.9674334e-08,-0.00085425255,9.840751e-12,-2.556951e-13,-3.431904e-13,1.1554608e-08,4.389635e-13,-4.347276e-07,1.0095171e-14,1.780357e-15,1.8451487e-09,-1.34022245e-14,3.878319e-09,2.5429112e-14,9.915171e-09,-4.2218324e-14,-2.9743445e-09,-0.001054812,5.3569433e-09,-0.00091095077,2.8317314e-13,-4.705811e-08,0.0041672257
IL18RAP,-0.00084276905,-1.0698969e-07,2.8001215e-09,-5.188706e-09,-0.00057587563,2.6987617e-08,0.003289233,1.5385874e-12,1.6085593e-13,-1.8290455e-13,1.7227684e-07,-4.4444694e-13,5.4167754e-07,4.8064474e-15,-3.7094355e-15,3.5134267e-09,-1.5595193e-14,-1.4139364e-08,-1.0868618e-14,-2.0344023e-08,7.17408e-14,-7.1145556e-09,-0.0022577872,6.5819385e-08,-0.0019488938,1.3652928e-13,4.7614616e-08,0.001288724
IL1RAPL1,-0.0037068597,-1.17422045e-08,3.6851513e-09,-6.9815944e-09,0.0014702776,1.3816558e-08,0.0054188077,3.3832123e-12,-1.7381153e-14,-1.5734964e-13,6.832497e-08,7.0400267e-13,-5.1186397e-08,1.8103691e-14,1.600947e-14,1.4222046e-08,4.1491882e-14,-1.3255794e-08,1.01361255e-13,-2.5271019e-08,-8.5308246e-14,1.5344439e-08,0.012263633,4.1424315e-08,0.006217473,2.3771016e-13,-2.0506821e-08,-0.009461747
IL1RAPL2,-0.0025177128,-7.4979646e-08,4.57909e-09,1.5551429e-08,0.0043884604,1.6202888e-08,0.007530272,2.8882023e-12,-5.3616572e-14,3.1178044e-13,-1.4909962e-07,-4.1026218e-13,3.990981e-08,-8.514891e-15,-2.418755e-16,8.9607877e-10,-7.964594e-15,5.0455334e-10,1.99012e-14,-8.45776e-09,2.1893252e-14,2.4758144e-09,0.012371109,-3.9833168e-08,0.004039436,-1.8507438e-13,1.2687328e-09,-0.009451482
