gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77
LINC01185,0.0008907127,-0.0028206296,-0.00044004913,0.0004064176,0.0009742843,0.00014080724,0.001042821,-0.0013571578,-0.0003406987,0.001078158,-0.0001318065,-0.00043065086,8.2744904e-05,0.0013988144,0.0023629547,-0.0028278902,0.0007363844,-0.0019879525,0.0008678028,0.00039452015,-0.0032414158,-0.0021659806,-0.0010403838,-0.0009551157,0.0010733092,-0.00025215853,0.00053867325,-0.00078491383,0.0004789836,-0.00020694823,-0.00043891775,-0.0003763887,-0.0008741806,0.0008174064,1.3514246e-05,0.0018096237,1.0887752e-05,0.0012593266,0.0003357482,-0.002145209,-0.0016636547,-0.0012875111,0.00084171235,0.00069985527,0.0012042475,-0.0017178354,-0.0012389399,0.0031742635,0.000116535055,0.0017315736,-0.00080335484,0.001051627,-0.00071789284,-0.0010711772,-0.0007193865,-0.00036176134,0.0005408392,-0.0007274312,-0.0011315536,-0.0011489737,0.0013466824,0.0012121712,0.0009908482,0.00032158187,0.0020484864,-0.0028285978,-0.0018499814,-0.0012558316,-0.0007187218,-0.003053,-0.00030449935,-0.00035327318,0.0021448461,0.0013415633,0.0022823417,-0.0002797568,0.0012092588,0.00016832766
UGP2,0.002564328,0.00079186365,-0.0050568716,-0.004955976,0.003713683,-0.00026743422,0.003080887,0.0026721533,0.005184956,-0.0060861185,-0.010694554,0.0012646377,0.0019269584,-0.009151276,-0.0068213865,0.0050792196,0.003443957,0.0025520565,-0.008764137,0.000397004,0.0068315067,-0.0048487107,-0.005763045,-0.0040219272,0.0034439927,-0.0022411726,0.0042398702,-0.0070324065,-0.0012412497,-0.0012657346,0.0005732665,0.010405062,-0.0005751502,0.0049141133,-0.014816872,0.00088910613,-0.008251686,0.005649418,-0.0087937685,0.009137299,0.013253571,0.0024971743,-0.0010101064,-0.0037170174,0.0052676345,-0.00038691598,0.0023769124,-0.0049353195,-0.005210855,-0.000802925,-0.00092395896,-7.109021e-05,-0.000100706384,0.0034484481,0.0014225228,0.00054102833,0.0018448556,0.0005736093,0.0038293912,0.003955311,-0.0059854942,-0.005828247,0.0041323043,0.00065164035,-0.006186759,-0.0046495115,-0.002756537,0.0053830096,0.007694431,-0.0014043411,-0.0110142995,-0.0004787946,0.0027300103,0.0005762173,-0.005722484,0.005718507,-0.0041113254,-0.0044055083
LGALSL,-0.0010176082,-0.0015836224,0.0026087028,0.0046935864,0.00074130786,0.0026641751,-0.0073935133,0.0019985873,0.0005438353,0.00020544225,-0.00053517084,0.0012399292,0.007129911,-0.00013656462,-0.008620395,-0.0013930432,-0.003818549,-0.0029432415,-0.0014719447,-0.0020105315,0.0066459444,0.009802865,0.0058793453,-0.0033064124,-0.005013262,0.005006793,-0.0029178332,-0.0016078969,0.0029732191,0.00087984884,-0.002340064,0.004007424,0.0036079194,-0.005521559,-0.0020555654,-0.0012326745,0.0066493433,-0.005384554,0.0036038996,-0.00029829025,-0.0071579646,-0.00034694967,-0.0003170877,-0.0021324123,-0.0069969245,0.0037363584,-0.0011394995,-8.838967e-05,0.0022748136,0.0077978717,-0.0027430935,0.0005652286,0.0059988075,-0.0032346717,0.001603146,0.0014638763,-0.0047001285,-0.0022044107,-0.00032946042,-0.0072001633,-0.0024027978,-0.011080144,-0.008061526,-0.0049956297,0.00091082044,0.005247835,-0.0014677146,0.003973656,-0.002824085,-0.0010265673,0.0012887728,-0.0012518894,0.0020270701,0.0060072606,0.003499651,0.00060254947,0.00262617,0.00050969305
MEIS1-AS3,-0.0014963492,-0.0016833857,0.0029353597,-0.00048359393,-0.00046093273,-0.0008802714,-0.0003703088,-0.001447698,-0.0005603256,-0.0032682898,0.000793693,0.0008713603,-0.0002823813,-0.0010475724,0.00039599574,-0.001931462,0.0014036694,-0.00075230777,0.0024815472,0.0014149923,0.0034663917,-0.00080375123,0.000584392,0.00038087988,-0.00018994573,0.001301027,0.0006254718,-0.00125414,-0.0010091737,-0.00050626614,0.00072985847,0.0013464005,0.002143363,-0.00038130523,0.0018248989,-0.00070835574,-0.0020854569,-0.00030316686,-6.8518435e-05,-0.0018145764,-0.0009845829,-0.0010579986,0.001356852,0.0005470726,0.00025634235,-0.0023716139,-0.00039546037,-0.0036355131,-0.00013670683,0.0017032034,-0.00044085342,-0.0022838179,-0.0018600633,0.0012520971,-0.001992494,-0.0016599661,0.0003780527,-0.0011269912,0.00013219738,-0.00053574593,0.0005798991,0.0023509795,-0.00075998425,0.0018134414,-1.1973633e-05,0.0020404458,-0.0001646023,0.00017953978,-0.00065771013,-0.0013243717,-0.0005833,-0.0019692606,7.4005548e-06,0.0008090749,0.0001623762,0.00031304546,-0.0005963824,-0.0007691465
MEIS1,0.0001516246,-0.009045996,0.0046162177,-0.012917191,0.005430844,0.0042615873,-0.012366375,0.009316344,0.017100822,-0.0043662144,0.01422585,-0.009437776,-0.0020883998,0.0045684916,0.01339194,-0.0074995225,0.0054953345,-0.0008257648,-0.011492317,-0.010803532,-0.0033981404,-0.0074667386,-7.460672e-05,-0.0067840023,0.0068743387,0.003148256,-0.0074581727,0.012256248,-0.006512317,-0.0063848174,-0.00226046,-0.0019177998,0.011917989,0.010171937,-0.006377794,0.0018049581,0.0043402696,-0.009350363,-0.017252728,-0.01206036,-0.01321121,0.0011719753,0.0035150445,-0.00058258255,-0.004853998,0.0058288784,0.0048465906,-0.0055797794,0.003888662,-0.0024347112,-0.01267355,-0.0029067355,0.0013548826,-0.0097527215,-0.0076139756,-0.00845542,0.009665524,-0.007849951,-0.0074307267,-0.006693146,-0.01590676,-0.002961455,-8.211722e-05,0.0063837194,0.006529882,0.0067510856,0.004572576,0.0015208684,0.007427136,0.0042653596,0.009064072,0.0050502294,-0.006636736,-0.002825283,-0.0017514098,0.0069613457,-0.0015980887,-0.0021482613
MEIS1-AS2,0.00174948,0.0012463516,0.0013286021,-0.0027221933,0.0001114538,0.0011047727,0.0035035955,0.0019100253,0.002568803,-0.0020712798,0.0023654688,-6.116702e-05,-0.0017513315,-0.0012140732,-0.0023381978,-0.004091842,8.082182e-05,-0.0005840281,-0.0011455168,0.0036681748,0.003190934,0.0013978655,0.0028501267,6.52548e-05,-0.0011567513,0.0024243959,0.000610734,-0.000526969,-0.0019218028,-0.0013361124,-0.0011221153,-0.00055672287,-0.00066440686,0.0018895755,-0.0040771677,0.0012725919,0.003384636,0.003123526,-0.0038554834,-0.0017848066,-0.0009257679,-0.004217933,0.0017170695,0.00064706913,0.005851343,-0.0023192335,0.0023829413,-0.0023830219,0.0029217163,0.0021347152,0.0004843382,-0.000960677,0.0020812817,-0.0028592306,-0.0038275325,0.0009973195,0.00017567245,-0.00096767273,0.0014632349,0.0024747625,-0.0054593002,-0.00051541993,-0.00010701591,-0.0010978911,-0.0044212276,-0.0010974858,0.0026191776,0.0022636512,0.0018228206,0.0023586329,-0.0014766321,0.0004492718,-0.0016590443,-0.0026406725,0.0032381418,-0.0012531566,0.00090295967,-0.0014210817
PLEK,-0.0059454036,0.0048899795,-0.00464599,-0.032456383,0.0024279263,-0.0025937788,0.0312089,0.031437665,-0.016177723,-0.05595016,-0.0415153,0.016688107,0.0062845354,-0.033644304,-0.03852895,-0.034613572,0.028774653,0.016526887,0.010741636,0.00653476,-0.017844606,-0.002480593,0.03479427,0.013533514,0.040353965,-0.0052457624,-0.003842484,-0.027792312,0.01332102,0.033838484,0.017754978,0.045488637,-0.014392276,0.061775845,-0.039107084,0.013288166,-0.09778922,-0.047182687,0.00012812782,0.08350122,0.07950509,-0.061329972,0.014612286,-0.013275128,0.03733654,0.038261782,-0.00034516843,-0.010609978,-0.067856036,0.02002686,0.01360231,-0.03327825,-0.049042694,0.012584689,0.007952533,0.007209882,-0.0007847487,0.044826355,0.032765944,0.0047111786,-0.051922593,-0.07094197,0.048887145,-0.010811006,0.015867088,-0.0013247019,-0.024287349,0.019736735,-0.017915418,-0.009587618,-0.018493598,-0.008670381,0.029769698,0.05032259,-0.056157306,0.027051153,-0.020320263,-0.020063832
ARHGAP25,-0.0029587517,0.0060619996,-0.00454227,-0.0027093857,0.002741858,0.0011599134,-0.0028770065,-0.0031170824,0.0010028315,-0.0072256913,0.0016382252,0.0021282446,0.0046143765,-0.003023618,-0.0051186043,-0.0031787257,-0.0054072775,0.0023800891,0.001937472,0.008274281,0.00075460743,0.0092393635,0.020958966,0.0025409812,0.0030857523,0.0068405876,-0.013325695,-0.0015836362,0.0023700355,0.005273859,-0.004122409,0.004220991,0.0020355596,0.007818752,-0.007102515,0.0031756854,-0.008605461,0.00016604048,0.0018782525,-0.0051817666,0.008305949,-0.0046560816,0.0009526648,-0.007474485,7.8632474e-05,-0.004539949,0.0053428537,-0.005186878,-0.0046723424,0.01111013,0.0026338764,-0.0032240555,0.00010155456,-0.0063649165,0.0029420622,0.0019492817,-0.0100919185,4.4068413e-05,0.013363132,0.004166031,-0.009213096,-0.007814142,0.0044999355,0.00013664634,0.002878339,-0.001978473,-0.003812552,-0.0019328845,0.0028466021,0.0010639955,-0.0016438807,0.0021329725,0.0009481726,0.0059520807,-0.003447923,0.0017596128,0.007347512,0.00428783
AAK1,-0.0014609933,0.0065664975,0.0036362153,-0.00932465,0.0031412295,-0.008368049,0.0026052597,-0.002445191,0.010784294,-0.014728877,-0.009580862,0.011767058,0.0022783198,-0.0026265439,0.001312375,0.013766807,-0.0031796184,0.006819249,0.0053436053,0.008967173,0.0044746334,-0.0065696165,0.012562269,0.00950679,0.0071165785,0.01191427,0.0059864116,0.0014748789,0.005765565,0.014015292,0.009098512,0.0028882243,0.006248603,0.008688978,-0.015637353,0.0024164955,-0.0064452277,-0.00018032844,-0.018797556,0.009567322,0.0056650536,-0.011728558,0.0045980406,-0.004638299,-0.001421764,-0.008151883,0.022891708,-0.0087474035,-0.0068506096,0.02026374,-0.0005688321,-0.0061307577,-0.00093569583,-0.006791787,-0.005712436,0.0001497921,-0.0022194283,-0.0020961517,-0.0012902943,0.015119372,-0.011905111,-0.01328526,0.004415648,0.0058883387,0.00065767317,-0.0058129085,0.0016220987,0.0030831774,0.021136228,0.008072003,-0.009237694,0.011892492,-0.0047397506,-0.0007229479,0.004389451,0.0013226123,0.0004197328,0.0066292845
ATP6V1B1,0.0005254116,-0.0038506025,0.002463646,0.00045685878,0.00040720453,-0.0025786476,0.0003405225,-0.004904121,0.0009626879,-0.0018502952,0.0015944693,0.0038011763,-0.0008227645,-0.0033534963,0.0016091281,0.00083868194,-8.907419e-05,0.00036865048,0.0025393087,0.0005023794,-8.4290325e-05,-0.003618156,0.0012243188,-0.0010277583,-0.0029780038,-4.169595e-05,0.0023187767,0.0005010771,0.00045485792,-0.0023835532,0.0007871576,0.002245261,-0.00040618758,0.0012218729,0.00104642,0.0020845141,0.0012185017,-0.0018517526,-0.0012208612,-0.000845684,3.2983287e-05,-0.0012467813,-0.002271758,0.0006443191,8.193804e-05,0.00094283244,-0.0011160598,0.00016798193,0.00019102216,-0.0007278726,-0.0012819932,0.0028653939,0.0022595637,-0.0029534788,-0.00017991595,0.0010605654,-0.00011142619,0.000889189,0.0009124914,-0.004451676,0.0014849158,0.0026780036,-0.003808207,-0.00012171039,-0.0017715902,-0.0019776619,-0.00074018963,-0.000818063,0.0031288203,0.00083587196,-0.00012666272,0.0035773874,-0.0032472792,0.00018762687,-0.0002771987,0.00020962264,-9.333966e-05,-0.0009087004
NAGK,-0.0018157769,0.0020319624,0.0027609407,0.00096506294,0.003956255,-0.0010351492,0.00060414034,0.003365499,0.0006744818,-0.0003358175,0.0022379376,0.0016178952,7.937983e-05,0.0025244246,0.00028638914,0.0020876245,0.00413552,0.005060807,0.0002573778,-0.0013514344,-0.0022325353,-0.0015452242,-0.00223259,0.0015916105,-0.0058855405,0.0019853872,0.0006114165,0.004502868,-0.0047695604,-0.004763376,0.006160938,-0.001858769,-6.0719853e-05,0.0045816903,-0.008389344,-0.0035740538,-0.0066413954,-0.00011765315,-0.00797598,0.006351072,0.0048137354,-0.0048298356,-0.00078951626,0.0051543172,-0.0012223279,-0.0025717411,0.008373229,-0.005794323,-0.007111379,0.0074582123,-0.007530818,0.0013524615,0.0032081404,-0.004372067,0.002121591,0.0013058904,5.1343228e-05,-0.0011020259,-0.000991599,-0.0035704272,-0.0005457151,0.0036754205,-0.0009771314,0.0010028902,-0.0004675703,0.0017251986,0.0018763485,-0.0017201377,0.007487313,-0.00294321,-0.005555832,0.0061849575,0.0010075375,0.001813523,0.0030343824,0.0057317647,0.0018061021,-0.0016368723
DQX1,0.00023672814,-0.003194113,0.0029765002,0.00023721032,0.0002948446,0.0026246184,-8.8015186e-05,-0.0031177185,0.001368459,-0.0029639779,0.00080631714,0.0021743726,0.0007770602,0.0009545141,-0.0056025456,8.523231e-05,0.009532747,-0.0007941481,0.0046914252,0.0017451333,-0.0015594054,-0.0011970145,0.008233687,0.0026250677,-0.0033813121,-0.0014622742,0.007878522,-0.0015569413,2.1315622e-05,0.0011954359,-0.0004754327,-0.0044107786,0.005502228,0.0051615764,0.005041394,0.008009007,0.00026792762,3.2271255e-05,-4.6365894e-06,0.0049499925,-0.003913719,0.006944569,0.00033006092,0.0054231174,-0.0034682876,-0.000120293276,0.0057348865,0.004833846,-0.0067250542,0.004799468,0.00026447393,-0.0035460894,-0.0036823421,0.0021915343,-0.0016741019,-0.00019698017,0.008693811,-0.001852203,-0.0065687266,-0.0071526407,-0.0006144553,-0.0014703323,-0.000537126,-0.0030090304,-0.0008687416,0.00027366332,0.002426534,-0.000720969,0.00048173516,0.0043455428,0.0014888013,4.2421627e-05,-0.0012888341,0.0040629297,-0.0009937851,-0.0007602594,0.00070093945,0.0067234933
M1AP,0.0025148047,0.0037586063,0.0035673724,-0.010323268,2.1592607e-06,0.004514121,0.004627734,0.003108163,0.0018546721,-0.0041544493,-0.0070188185,0.004813605,0.0010909929,0.0022567508,0.0037902014,-0.004442898,0.0022660582,-0.002774367,0.00889079,-0.0020643952,0.008372848,-0.0020720786,-0.0013264413,0.00010876076,0.008294274,0.011040664,0.0016980798,-0.005795567,-0.0069349254,-0.0030798577,0.0061538806,0.01075827,0.0013178178,0.013596386,-0.0017467538,-0.0044134967,-0.0074404944,-0.002541229,-0.009594569,0.017366618,0.009503555,-0.011018118,0.0007108887,0.0014233687,0.0044799084,-0.0009564492,-0.0046445285,-0.005061422,0.0012400766,-0.0029762872,0.00034598957,-0.004887563,0.003662706,0.005967648,-0.0035568757,-0.003066082,-0.001314039,-0.003364288,-0.00748525,0.007538071,0.006328762,-0.004185001,-0.0021417728,-0.005505299,0.0034181138,0.004242636,-0.00468367,-0.00045064688,-0.0050681997,-0.006719351,0.00072253397,0.003005378,0.0015194427,0.0045618718,-0.0019085675,0.002261509,0.0022328615,-0.0036626093
CTNNA2,0.0011397462,4.9191087e-05,0.0009824072,-0.002459721,-0.0027343552,-0.0043893824,0.00043406966,-0.0030257148,0.0030877918,0.0032013652,-0.0013516254,0.0029262898,-0.0021670081,0.001322889,0.00033947543,-0.0011526801,0.0004758259,0.0020928946,0.0018388508,-0.0014988659,-0.0010424529,0.0028306355,0.0012104259,-0.0005589344,0.0014158014,0.001575184,0.0014361008,-0.0008669504,0.0027052513,0.00076484954,-0.001003784,-0.0029232532,-2.035472e-05,0.0030524912,0.004333149,0.0030642955,0.00012484482,0.002351122,-0.0032210308,-0.002293149,-0.002164856,-0.002804795,-0.0013212118,-0.0010956104,0.00019015475,0.0010294975,-0.00027688773,-0.0016039164,0.00029059697,-0.0015967548,0.0029432995,0.0013765448,0.0023853157,-0.00050047005,-0.004856644,-0.0026074613,-0.0028849647,0.0004726964,-0.00037020858,0.0018805935,-0.0010891532,0.0016468477,0.0017549972,-0.00013559796,-0.0011073105,-0.0016592589,-0.0014346053,-0.0027138107,0.0019772213,0.00192684,0.0027236226,0.0025637138,0.00040713127,-0.0019995896,0.003918664,-0.00030795048,0.0035324625,0.0014021095
TMSB10,-0.00055675633,0.008803818,-0.0008202073,-0.0018222292,0.032621775,0.018283913,0.017755289,-0.0035455755,-0.015366261,-0.0012918925,-0.030310055,0.012393637,0.006307366,0.004099334,0.0023274731,-0.006392568,-0.006625775,-0.018871661,0.00028421354,0.030426797,-0.00952461,0.00051233487,0.0151839545,-0.0011169714,0.0037953143,-0.00694296,-0.018385975,-0.010823422,0.0063062934,-0.008927575,-0.0032457986,0.024675656,0.0011858052,-0.005899421,0.002115711,-0.004933181,0.0013698693,-0.0014402382,0.00086613896,0.026491202,0.049744826,0.012673335,0.03577405,0.028465599,0.05358197,-0.029143741,-0.0046966122,0.02079637,-0.010102421,0.02330283,0.0066043646,0.040922232,-0.0014021703,-0.01477504,0.029486226,0.03967418,0.016936824,0.011613546,-0.010312628,0.005339913,0.033981495,-0.0018048253,0.017926892,-0.0033411833,-0.006322193,-0.008745788,-0.00817523,-0.009075794,0.0053081536,-0.013893843,-0.012129744,0.0012449581,0.014895226,-0.016794264,0.009633077,-0.020671776,-0.0132071,-0.0020386078
CAPG,-0.004532664,0.00046015013,0.00901637,0.017600335,-0.0014463863,0.009814347,0.009887546,-0.0016315525,-0.0056822654,0.0122553585,0.0008322589,0.00076334784,-0.008655075,0.002731702,-0.004095346,0.008747619,-0.0028271223,-0.00038327614,-0.006772883,0.0065326835,-0.004870381,-0.005169053,-0.00020466992,0.0047256798,-0.011659011,0.0031438014,0.0056547485,-0.003967818,-0.0031410835,0.0031558734,0.0038772055,-0.013409427,-0.001241101,-0.0072600744,0.01773808,0.0050456156,0.0033985036,0.005334873,-0.0038263095,0.017999446,0.022305254,0.0020753262,0.0034789299,0.008015494,0.018458037,-0.008133832,0.014610787,0.0066832313,0.0011906906,0.009878818,-0.005078518,0.012216382,-0.00071654824,-0.0035858478,0.007769438,0.009511366,0.0010584429,0.004339174,-0.0054459306,0.0044501578,0.018408619,0.011210751,0.013259488,-0.00012750721,0.0014700968,-0.0048464257,-0.0012498206,-0.007426827,0.004236902,-0.00070524245,-0.00041488497,0.011369567,0.011375682,-0.0021682305,0.018879814,0.001845337,0.00011527463,0.0072286697
VAMP8,0.0071444116,0.012062812,-0.009432392,-0.01329471,0.006736024,0.010312913,0.008779978,0.017652608,-0.0039537116,-0.008868247,-0.01933002,0.001869849,-0.004743094,-0.01164533,-0.006785675,0.010048095,0.0064403745,0.013141515,-0.007847149,-0.0045894175,0.015852483,0.011569144,-0.0014472387,0.00075614447,0.011705518,-0.008776766,0.0022196793,-0.009242953,-0.0087038325,-0.00058521156,0.001516078,0.00577212,-0.007093669,0.014673237,-0.0054448815,-0.0048809364,-0.0106135225,-0.0083258655,-0.0023110185,0.00877277,0.018617552,-0.0054117646,-2.7169084e-05,-0.00092660217,0.00296476,0.0113864895,-0.008490734,-0.0074622855,-0.017360877,-0.0010022464,-0.0044095125,0.009304103,0.0043227496,0.006713262,0.0064767697,-0.0029264807,0.004939893,0.008893083,0.010386846,-0.0025364826,-0.008524184,-0.012647597,0.0017556421,-0.00012444431,0.002631846,0.012385381,0.002839011,-0.0003690818,0.00075252936,0.0026935034,-0.008996551,-0.0061425795,-0.0021918754,-0.00856401,-0.008684865,-0.0013227735,-0.010913985,-0.005521316
VAMP5,-0.0017310373,0.007916689,0.0029306428,0.0015399961,-0.0052753408,-0.00014617665,-0.0038484319,-0.0054554483,0.004296885,-0.007171864,0.0016622659,0.0026266011,0.0020247833,0.01073127,0.009501848,-0.0028756585,0.00032255155,0.011624883,-0.00982012,0.01482262,-0.0032834026,-0.0033549725,0.0003820511,0.001492086,0.001216813,0.0026305285,-0.006073053,0.00038350548,-0.0076059415,0.0003638236,0.004100805,-0.003859483,-0.0016452784,0.007132597,-0.0012329365,-0.0035643708,-0.005438713,0.0027156733,-0.0014440136,0.006710963,0.0075446023,0.0006317229,-0.00468921,0.0011569549,-0.00041788805,0.0064725275,0.004211791,0.0013809699,-0.0015532833,0.0029589552,-0.0019665933,0.0020744866,0.0055997274,-0.0040324023,0.0052381665,0.00011735835,0.0033131004,0.002857323,-0.00439697,0.005618264,-0.0059073893,-0.002930885,0.0013703506,-0.0051330053,0.0041264896,0.0018626051,-0.002446911,0.0036099947,0.007374256,-0.0051525556,-0.009235231,0.013428993,0.0002238224,0.0006721454,-0.006916574,0.00020455316,-0.0010991035,-0.00021415598
ST3GAL5,-0.0020561225,-5.642326e-05,0.0014907351,-0.002931341,-0.0060534813,-0.0024057794,0.0008997694,-0.0011937567,0.011413393,-0.00930647,-0.0006662309,0.0033265182,0.0032344975,0.0015177437,0.012117232,0.005374848,-0.0030707247,-5.386818e-06,0.0049367575,-0.0063816984,-0.0013791315,-0.009072276,-0.007295499,-0.004814716,0.0005010165,0.0036776194,0.0048125125,0.0052872105,0.002098025,-0.0045648227,0.007905738,-0.0063855983,-0.0013473908,0.0131345475,-0.0032990621,-0.0024411415,0.0016684475,0.012903578,-0.023249503,-0.0024895999,-0.017902067,-0.010420289,-0.004840078,-0.00037714315,0.00017011205,0.0018346156,0.00849606,0.0008217619,0.0041541886,0.010929202,-0.009481496,-0.002959418,-0.00077336596,-0.0026664806,-0.008813367,-0.0065026144,-0.0023574743,-0.0024054027,0.002777586,-0.0007835229,-0.01003527,-0.0054800995,0.0011411022,0.0043727625,-0.003576249,-0.001301171,-0.0035292073,-0.0063648745,0.011075745,0.0068635885,0.011927471,0.016989697,-0.0076229703,-0.0018747703,0.008735415,0.005163584,0.005824831,0.009785908
REEP1,-0.0052794893,0.0028985161,0.0016042879,0.0037380808,-0.0016235776,0.0013504362,0.00029382625,0.0045085056,-0.00050044374,-0.0026764346,-0.0048794616,-0.0040525813,-0.0027884156,0.0009005858,-0.0036165656,0.004343207,0.001421483,0.0002936368,-0.0016979693,-0.0017268318,0.0018516808,0.0049037687,0.0027740472,0.0012226854,0.00021392887,-0.00034730704,0.0014142061,-0.00013644317,0.0031892164,0.0040623383,-0.0006051368,0.0003004053,-0.0046134247,0.0003999341,-0.0022207948,0.008204001,-0.0035964407,-0.0008048094,0.0011824211,0.00013112616,-0.00584811,-0.0023850931,-0.0028861773,-0.006187282,-0.0016525331,-0.00083123584,0.0027324513,-9.146286e-05,-0.00026238893,0.00058693544,0.006090366,-0.0068433764,0.002687919,0.0026043598,-0.012140874,-0.010827863,-0.010034416,0.0020933754,0.0041410206,-0.0004640475,0.0043486734,0.0034989438,0.0016087162,-0.0037845941,-0.0012841302,0.00019973663,-0.00085406314,-0.0012354124,-0.0014108162,0.0017737409,0.0055157826,0.004631838,-0.0022778604,0.007500957,0.006167265,0.002790925,0.008375873,0.0040125023
RGPD2,-0.00091267005,-0.0036128538,0.0027122563,-0.0006123394,0.0025737362,0.0009569954,0.0012483108,0.00016681495,2.7574994e-05,-0.0023640895,-0.0011450116,-0.002919575,0.0014427541,0.0008519622,0.0015733707,0.0010787064,-0.0025303683,-0.0021324556,0.0023963205,0.0009548799,0.00011214472,0.0002528605,-0.00043589942,-0.0014467242,0.0007696019,0.00021878903,0.004580768,-5.1338768e-05,0.00434603,-0.005554981,0.00113867,0.0016073767,0.00017088596,0.006097944,-0.00013379326,-0.0014926236,-0.0070978827,0.0001878518,0.0036064256,0.0012118301,0.0019618105,-0.00196649,-0.0031492168,0.00039729459,-0.0016452891,-0.004913529,0.0032072493,-0.003997848,-0.002162021,0.0015028915,0.00034472923,0.0058070407,0.002840778,-0.0016770797,0.0033547357,0.002614712,0.0016159611,0.001805266,0.00010762059,-0.0021194005,0.0005295624,-0.002991946,0.0060440106,-0.0032941964,-0.0022739256,-0.00068418623,-0.0040660487,-0.0008537032,0.0014011494,0.0013233628,0.0044338275,-0.0040995916,-0.0045060893,-0.0024987883,-0.00016000625,-0.0015738282,-0.0014003968,-0.00036988317
