gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100,phi_101,phi_102,phi_103,phi_104,phi_105,phi_106,phi_107,phi_108,phi_109,phi_110,phi_111,phi_112,phi_113,phi_114,phi_115,phi_116,phi_117,phi_118,phi_119
XIST,0.004843541,-0.011171426,0.0027793623,0.0031582634,0.0002207711,0.007209568,-0.005777001,0.0070315474,0.005902469,0.010393347,0.007491431,-0.005722098,0.005113302,-0.0007617016,0.009844644,0.001710858,0.0009531188,-0.006043266,-0.0057615084,0.0049948506,0.0077118357,-0.0024245605,-0.0063678916,-0.013767129,-0.0052995416,0.010279742,0.014784179,0.0007299125,-0.00804421,-0.006472713,-0.0017070564,0.00101178,0.0038340937,-0.0064954595,0.005548451,-0.00041497438,-0.004000115,-0.0017171962,0.003668367,-0.008772669,0.00016897729,-0.0074831187,0.0012033576,0.002168117,0.003884532,0.0031427145,0.0008930157,0.003728593,0.0044012545,-0.00049496454,-0.0074513583,-0.00059816655,-0.005182895,0.004846718,0.0027720015,0.0044745775,0.0033778788,-0.0028120878,0.0010141091,-0.0026079526,-0.00018319894,0.0027307011,0.008727038,0.0036652174,0.006163587,-0.0053796894,-0.008301944,-0.009435923,0.004973894,0.0066231126,0.0038171262,0.0011416335,-0.013846967,0.0043179435,-0.011874378,-0.0015535234,-0.0067953696,0.002851182,-0.012764006,-0.0025366126,0.005019559,-0.0053609125,0.004355851,-0.0037920848,0.0032693835,-1.9738402e-05,0.00780323,0.009855821,0.00062275137,-0.011341844,0.00015533123,0.0021581969,0.0026899772,-0.0013201315,0.006718796,0.0005877074,-0.00093554513,-0.0032260348,0.008746044,0.001450682,0.010447274,-0.007786482,-0.0057455422,0.0073354025,0.00850546,0.0042955466,-0.007648883,8.290028e-05,-0.0030916648,0.0055174395,0.0018123343,-7.37058e-05,-0.004658586,-0.003913855,0.00049362436,-0.0044952566,-0.009655848,0.0061904993,0.00091271935,-0.0010695715
SH3BGRL,0.004277506,0.0041143917,0.0022474295,-0.003877987,0.009208598,-0.0022894733,-0.008958537,0.005890177,0.002448779,0.008185159,-1.2069813e-05,0.001239528,-0.005772422,-0.0052813413,0.009677542,0.0021321217,-4.8469296e-06,0.0018125218,0.0034419552,-0.0030683498,-0.006209308,0.00082137116,-0.004318824,0.0004922801,-0.0024717075,5.1474377e-05,-0.0013940026,0.001002227,0.0029979646,0.002370216,0.0045466083,0.00033640457,-0.0009400586,-0.0030106914,-0.0041112206,-0.0028450442,0.0008125947,-0.001902152,-0.0031057806,0.0023456279,-0.006193521,-0.0029080666,-0.006024856,0.0006494935,0.007358368,-0.0011063691,0.004331328,0.0048809084,0.0025754357,-0.011298702,0.0028623794,-0.0028589792,-0.0033261357,0.005410848,0.0062011485,-0.010850683,-0.0149575565,0.005499832,0.0035600418,0.011671005,0.0008530436,-0.006649823,-0.0053348485,-0.0071819457,0.007396996,0.004191687,0.006772133,-0.005297491,-0.0072990167,-0.0036557782,0.0063542947,-1.1675363e-05,0.0067740893,0.0019459801,-0.0087260865,0.0035766226,-0.0020732854,-5.547871e-05,-0.0091353515,-0.0043402975,0.0040059835,0.00543457,0.009615716,-0.008479827,-0.0031268655,8.585356e-05,0.006551671,-0.0010041926,-0.0015088018,-0.011353906,-0.001969573,0.0019342833,0.0035856755,0.0043341997,0.00082039385,-0.0008489155,-0.0069245263,-0.008223722,0.0044223103,-0.00022809653,0.0018997993,0.0033611928,-0.0070731244,-0.00077860407,0.0067165997,-0.007177652,0.004662476,0.0034317512,-0.0074193366,0.0051863263,0.0025072112,-0.0035329622,0.0026957542,0.0029968962,0.0009803529,-0.0014501204,-0.011214731,0.004164559,-0.006021524,0.007237345
RPS6KA6,4.0445117e-05,0.0006216598,0.0023411128,-0.002276319,0.0011543623,0.00089220225,-0.0011986655,0.00092096603,0.00069078826,0.00021773929,0.0019231999,-0.0033941192,-0.0011231008,0.00010530343,0.0010453387,-0.0010838271,0.002904834,-0.00044674583,-0.0018908558,0.0011934667,0.00014868456,3.253659e-05,0.002783962,0.0020201693,0.0007253855,-0.0012537219,-0.0014094686,-0.0021458021,-0.0011411047,-0.0024653326,0.002308361,0.00055604917,0.0025348098,-0.0022669004,0.0011130846,0.0016098471,0.0029510544,-0.0037919474,-0.001030834,0.0014943704,0.003032956,0.0032414391,-0.00038264896,-0.0016210343,0.004242732,-0.0016994007,-0.0012267843,0.00057416735,-0.0023164765,0.0036080517,-0.004756488,0.0018339085,-0.0019256006,0.00026220537,0.0007740242,-0.004828075,-0.00089152955,0.00083502365,-0.004116069,-2.9428704e-05,-0.0027105634,-0.0023896722,-0.004187571,-0.00020684104,-0.0020996293,0.0011444577,-0.0019138634,-0.0017993368,-0.0020279808,0.001076032,0.004232974,-0.0032476927,0.002063785,0.0014483118,-0.001668578,0.0001440736,0.0010184014,0.00045297094,-0.002617393,-0.00144685,0.0014681435,0.0025587757,-0.00011364439,-0.0023093796,-0.0010905652,-0.0003801953,0.0023427373,-0.0014852289,0.0026182253,5.418922e-05,-0.00245908,0.005120316,0.001184182,-0.0015057833,0.00078124023,-0.0028859812,0.00050037296,-0.0008356329,0.0008823433,0.00047732622,0.00029159125,-0.0014923876,-0.0019998467,0.0052668964,0.0058435225,0.0005608116,0.0036754275,0.0012963078,-0.0013963494,-0.00087973184,0.00062255946,-0.0013712472,-0.0005965901,-0.0013051479,-0.00084708113,-0.0010222993,-0.0021111318,-0.0025968598,-0.0030808675,-0.0008241922
BTK,-0.0005938326,0.001770269,0.0073099956,-0.003174036,0.0015966699,0.002153223,-0.0048919166,0.0027622816,0.002004614,0.0065373983,0.00036227328,0.00029385244,0.00090820814,-0.0025031064,0.001517254,0.0041105575,0.0016647767,0.0025176308,-0.0024205856,0.0091070775,0.00048617326,-0.0005727079,-0.0020662947,-0.0041337134,0.00156433,0.004138376,0.008983255,-0.00036727518,-0.0029304277,0.0017946076,0.0017419937,0.0008390797,-0.009679489,-0.0035584108,0.003136177,0.0017538682,-0.00054164865,-0.0015055212,0.0035755222,-0.009943176,-0.0012652054,-0.0002939386,0.001701561,0.002106757,0.008412736,0.004445262,-0.0022231895,-0.0015150773,-0.0027407645,0.002058702,-8.595345e-05,-0.00042922868,0.003770211,0.0004037062,0.0038994097,-0.0018195342,-0.006064978,-0.0057072844,-0.0015210806,0.0059834663,-0.00074933487,-0.0018032447,0.0069600292,-0.001867052,-0.00026087413,0.000765502,-0.0033782567,0.00063503673,-0.00237164,-0.006697709,0.0009906765,-0.0039398805,0.0082835825,0.0005659796,0.00042288887,-0.0015775706,-0.0027477401,0.002892428,-0.006044468,-0.0047845202,0.00091552763,-0.0010199532,0.0051006116,-0.00589239,-0.00010344511,-0.0027689228,-0.005619177,-0.0019076956,-0.0017352513,-0.006684091,-0.0031734663,0.0039732237,0.0013939778,0.0038761606,0.0059042457,-0.00029872148,-0.0044289543,0.0037591555,0.0049000476,0.0014943926,0.00549787,0.0006743279,-0.007413697,-0.005329245,0.0035683808,-0.0013426403,1.8609897e-05,0.0016998244,0.0028280357,-0.0028161404,0.001047708,-0.00024967818,-0.002014529,0.004578615,0.0011007853,-0.003231262,-0.0016277627,0.001813372,-0.0072616865,0.0069010435
ARMCX3,-0.0036108503,-0.0035738368,-0.0004371555,-0.0020480005,0.0021810043,0.0014000377,0.00020352773,-0.0013269043,0.0033524316,-0.0025250525,-0.0043011922,0.0026245122,9.190093e-05,-0.0018447456,0.0023040397,0.006534087,0.0034242072,0.0024700162,0.007274531,-0.006592103,0.011446763,-0.002818277,-0.00014062985,-0.0017785932,0.002971338,-0.002915117,0.0059894742,0.0007032214,-0.008292848,0.0025598013,0.002714907,0.0023878075,-0.0013354804,0.008256521,-0.009963402,-0.0070951646,0.0035707415,-0.0060671736,0.0011212685,-0.001596507,0.00086440524,-0.0044002254,0.0017803191,0.00031202257,0.00058654934,0.00046683397,-0.0031236992,0.010474138,-0.0010711227,-0.010602058,0.0068851663,0.00013763718,-0.0004681983,0.003267016,0.0017986193,0.0059604733,-0.005730685,-0.0069139306,0.0061589167,0.00028491512,0.0038259348,0.00051661814,-0.00095820054,0.001884085,9.472862e-05,0.0024635212,-0.004874381,-0.0047442704,-0.0005352039,0.0023666522,0.001956512,-0.0004550529,0.002744689,-0.0002314781,-0.011505545,0.009822092,-0.00979936,-0.0009439677,0.005457053,-0.009628829,-0.0066856206,0.010279574,0.0057936413,-0.011896614,-0.0010785213,-0.004190024,0.0035720852,0.0017095272,0.0034054497,-0.0006382456,-0.0037605495,0.0011891415,-0.004974145,0.0023361496,0.003957192,-0.0006776343,0.00095462304,-0.0005584696,-0.0027764742,-0.0005683629,-0.0031477585,0.0006309728,0.005405687,9.593068e-05,0.0037495254,-0.0019460393,0.0022120317,-0.007837534,-0.007964028,-0.00080312137,0.0071247825,-0.0015080656,0.001153049,0.0044302475,0.0052654226,0.0038311519,-0.0051052514,-0.0016232645,8.828556e-05,0.005429115
BEX5,0.0016364852,-0.003906687,-0.00047555688,-0.0024825754,0.0011565457,0.00074563397,-0.003428925,-0.00034915912,0.002922135,-0.0008131577,0.00012763834,0.0029469267,-0.000300438,-0.001488264,-0.000810291,-0.0039416784,0.0026551532,-0.00019017492,0.0005696518,0.00016754126,0.004195943,0.0010346362,-0.0014168624,-0.002666787,0.0011266402,-1.1791677e-06,0.0010737252,0.0039263377,-0.0032465963,0.002163628,0.0004709082,0.003003515,-0.0017887213,0.0037030878,0.000100374695,-0.0024152892,0.0034545974,-4.1686828e-05,-0.0006810735,-0.006636597,0.000845723,-0.002802797,-0.0018169224,0.000871859,0.0009009013,0.0002813483,0.004795318,0.0038506673,0.0026446853,0.0039098426,0.00029600563,0.0032525861,0.0011264523,0.003792711,-0.001548906,-0.0036438315,0.00084071583,-0.006539889,0.0012617701,-0.0021038773,-0.0007276092,-0.004492096,0.0010060458,0.00313977,-0.00060311815,-0.0011693777,-0.00045702956,-0.0041063596,0.0029706794,0.0033902093,0.0022506237,0.000116679934,0.0026975763,0.0016172095,0.0016455951,-0.0010650713,0.0022347397,-0.0012460535,0.0037793415,0.00026110013,0.0024019354,-0.0007692775,-0.0038931875,-0.0037881641,-0.0016145839,0.0026861455,0.0015326513,-0.0004305416,0.0036376717,0.0006952996,0.0036303303,0.0020993936,0.00075444183,-0.0017768426,0.002723396,0.0016585399,0.0024856732,-0.0018005572,0.0009350065,8.799978e-05,0.0055443663,0.00012421953,-0.0016217699,-0.00073712145,-0.00073632714,-0.0015335337,0.0026567723,-0.0031395103,-0.0005157489,-0.0002881193,0.0026177373,0.00063362636,0.0026315558,0.0039909505,-0.0003524314,-0.0028846418,0.0032325827,0.00034745212,0.0020515707,-0.0005877374
NXF3,-0.003522591,-0.0007757892,-0.00032515722,-0.0047363355,0.00042125987,0.00015639544,0.0021403502,-0.0028439248,-0.0014546873,-0.002357029,-0.0024891999,0.0027445543,0.0019015028,-0.002598561,0.000975049,-0.002293308,0.0033931993,-0.0027318378,0.0036401115,-0.0037529105,-0.0037699263,-0.0015575312,0.00046525305,0.003911638,-0.0023161327,0.00025714686,-0.0017657975,-0.0006978735,-0.0037767356,-0.006333026,0.0030934785,0.0017451234,-0.00092581834,-1.2404201e-05,0.002077632,-0.002271912,-0.00045063236,-0.0031188498,0.002222747,-0.00039224504,-0.0010963064,0.001366168,3.0385281e-05,0.0013054538,-0.005897148,-0.0025910845,0.0040466855,0.00075303164,0.004274886,-0.0055120927,-0.0003703869,-0.0034482693,0.0029468082,-0.0071020294,0.0059536155,-0.008060914,-0.0019406547,-0.0011261678,0.00037849016,0.0033775303,0.007010215,-0.0005297727,0.0045419084,-0.0076172426,0.0021743353,-0.0015694796,0.0029869557,-0.00326187,-0.013128081,-0.004441204,-0.0028337704,-0.0050969124,-0.0056768013,0.0052079586,0.0027554522,0.002872918,-0.00015058856,0.0015042264,-0.006465943,-0.0037556465,-0.007976609,0.0015377421,0.0052576596,0.0029465577,0.0010255491,-0.0027540124,-0.0010706362,0.003286329,-0.0057419,0.00013854155,0.0073765204,-0.0027977151,-0.0023562221,-0.0035591018,-0.008712704,-0.0019801299,0.0044542123,0.007227963,-0.00092517753,0.00012875983,-0.00073304394,0.0041661956,-0.0040050684,-0.004572322,0.004184541,-0.0026372082,0.0015158429,0.0007000372,-0.0007388649,0.0027317759,0.002283367,0.002497392,-0.006343604,-0.0053044315,0.002907715,0.0021844038,0.0008666844,-0.0033060282,0.00039642962,0.00536712
BEX2,-0.003535926,-0.0053276354,-0.0026842074,-0.0001070595,-0.0055849403,0.001221446,0.006072126,0.0027759005,-0.0014442416,-0.0050921543,0.0012199379,0.0013116387,0.0035070772,-0.002417064,-0.00069872086,0.0038234978,0.003239057,0.0028555447,0.00066063093,-0.0032527926,0.00899526,-0.00415647,-0.0010561553,0.0037919765,-0.0073605217,0.00011314471,0.0021285044,0.003788853,-0.00018845896,-0.001626641,0.0038369303,0.0013125463,0.0066320077,0.008215768,-0.0020791038,0.0046876157,0.0041935435,-0.008138954,-0.003118238,-0.001906622,0.005273321,-0.0073924013,-0.0032050316,-0.0056227013,0.0031791679,0.0028859174,-0.0005994357,0.00079095503,0.0012023452,-0.007079377,0.0013966257,-0.0008064188,-0.0011068607,0.0046231044,-0.0039585205,0.0050089415,0.007520031,-0.0058695283,0.0044794464,-0.0029065832,0.002142454,0.0035654,0.0044542123,-0.00029568915,-0.0009027705,0.004305311,-0.009935823,-0.006880927,0.004137223,-5.4061606e-05,-0.0011595512,0.0006502958,0.0052679563,0.0005037077,0.0049895984,-0.00066846755,-0.009761606,-0.0014833842,0.0057308953,-0.009397426,-0.0009258467,-0.0052263257,0.01003121,-0.008174385,0.0013396337,-0.0058841784,0.0034017998,0.0056582163,0.0034357242,-0.007371819,0.0015956489,0.0016701862,-0.0058584386,0.0037459417,0.0025824972,-0.0062194746,-0.0034430083,-0.003949273,0.00026333623,-0.0013914204,-0.0022386087,0.0028174622,5.4443562e-06,0.006654263,-0.00039232496,-0.005083105,0.0026735296,-0.0014903254,0.00042759275,0.0013098498,0.0011702145,0.0052149813,-0.005277233,0.0040600407,-0.0018388857,-0.0020775532,0.003017008,0.0025529342,-0.00012260891,-0.0010483019
TBC1D8B,-0.0031470133,0.001960418,0.0025889368,-0.000541503,-0.00018824721,0.001956646,-0.00083872187,0.0016081356,0.0013772785,0.00018913587,-0.0028458077,0.0021515156,0.0014644648,0.0009681388,0.0006974735,-9.707805e-05,0.0010425511,-0.0048912554,-0.00093666447,-0.00019065339,0.0033962864,-0.0006733275,0.0017459906,0.0019578824,0.0026372566,0.0016877822,-0.00052006106,0.006686035,-0.0021475195,0.0006383724,-0.0006797463,-0.0003611819,-0.0021161116,0.00059301226,0.0033891075,0.000671504,-0.00049864734,0.0015124175,-0.00082171167,0.0007153918,2.36209e-05,-0.0003832617,0.0014130094,0.0032227202,-0.0022496176,-0.0020950376,-0.0023142027,-0.0008329094,-0.002175777,-0.000666058,-0.001755372,-0.0007169742,-0.002073578,-0.00552994,-0.00036208218,-0.0013789396,-0.004886727,-0.0036999218,-0.0034596976,0.0016294534,-0.0010456372,0.0018789947,0.0012675712,0.0014366406,-0.0011559835,-0.00020544161,-0.00092420465,4.7933212e-05,0.002572064,-0.0017889242,-0.0010201967,-0.00057146035,0.0009353634,-0.0021304474,0.0031852727,0.0018127528,-0.0032604719,-0.0007123798,0.0018559598,-0.002851824,-0.0025723989,0.0001995316,0.0012573414,-0.0005205167,-0.0003973063,-0.0014436331,0.0014022428,0.0032639985,-0.0022114678,-0.00079212926,-0.0021960654,0.0010146532,-0.0006516161,0.0002843921,-0.0015765084,0.0012298764,-0.002277588,0.0030818668,-0.0011428688,-0.0015174452,0.00013046636,0.00221152,0.0015824125,0.0007703202,-0.0028685688,-0.0031229637,-0.00037084476,-0.0010870917,-0.002414971,4.834932e-05,-0.00029196613,-0.0013983187,-2.2582297e-05,0.00024057153,-0.0019983004,0.0014005922,-0.0039474526,-0.00058823224,-0.0017758793,-0.00019187534
TSC22D3,-0.0043017375,0.0055734166,0.0024626253,-0.0037911043,-0.0012740276,0.004565159,-0.0069275284,0.002863968,-0.0015153908,0.003400632,-0.004152471,0.002779958,0.0011566451,-0.00437073,0.0025902707,0.006146868,0.0038366406,0.0026776553,0.008783674,-0.0007781736,0.00519883,-0.006982639,0.009609459,7.133514e-05,0.00017970087,-0.004009922,-0.0066293664,0.008079262,-0.0025022079,0.00059887127,0.0017857703,0.0014948562,-0.002258874,0.00027555827,0.0020641088,-0.007014227,0.008824444,-0.0060582086,-0.0017134023,-0.0004470556,0.0008786327,-0.000364559,-0.005865103,-0.00076958415,0.0036950528,-0.015184592,0.0005191727,-0.0014791749,-0.01177974,-0.0073326346,3.861446e-05,6.7218105e-05,0.0009126637,0.0012528107,-0.0012454864,-0.002116148,-0.012711758,-0.0063966336,0.004539726,-0.0053150803,-0.0037113293,0.005527604,-0.0043656235,0.0032427006,0.0012887856,-0.010000107,-0.005621148,0.0032532495,0.0038817686,-0.0010742884,-0.00017883384,0.009908742,0.0033138487,0.01089123,0.003402714,0.019530177,-0.010579313,-0.006064139,-0.015157417,-0.00084080885,0.00037331722,0.018762829,0.015321711,-0.013582606,-0.00047780157,0.0019340066,-0.0022229955,0.007858861,-0.0009452915,-0.007855899,0.0034935598,-0.0062321415,0.002345872,0.0031695783,-0.002338806,0.007903109,-0.00891994,-0.0021086058,0.00036109038,-0.006387431,-0.00928598,0.0020749953,0.006364327,-0.0047770976,0.015944388,0.0005748215,0.008600904,-0.0003241746,0.0015086274,0.0026212782,-0.0022956294,-0.0060243993,-0.009173878,-0.00086002145,0.0023659335,-0.002721092,-0.0031684726,0.0008436312,0.0017009713,-0.005591718
PAK3,-0.00038954715,-0.000565085,-0.0012830325,-0.00020330044,0.002634983,-0.0015361566,-0.0013108866,-0.00047974926,-0.0007664902,-0.0006342815,-0.0033267129,-0.0014908289,0.0040888567,0.00085021317,0.0027703783,0.0003123695,-0.00028144135,-0.0027675391,-0.0007046229,0.004728982,2.9139748e-05,-0.0017674876,-0.0006368691,0.0037306456,0.0022785496,0.0015889197,-0.0015918049,-0.0033644275,-0.0036997,-0.0009322746,-0.0018818773,-0.0016265069,0.0006277929,6.765779e-06,-0.0010665562,-0.002335072,-0.0015495332,-4.662859e-05,0.00123616,0.004184446,0.0006594519,0.0008490078,-0.00044958683,0.0018818752,-0.00014548613,-0.0020569966,-0.001220942,-0.0028426764,-0.0010975719,0.0020787523,-0.0017537203,0.0028179793,0.0009783239,-0.0023908399,0.00015724868,0.00046893372,-0.0013979768,-0.0023427864,-0.0023042154,-0.0018747112,0.0030352408,0.0017373053,-0.0026691055,0.0045287698,-0.0017522338,5.2120107e-05,0.00048375924,-0.0019005161,-0.0035736244,0.0041679023,0.0028469975,0.0028324004,-0.003138572,-0.0036751495,-0.0045687878,0.0002251572,0.0026562056,-0.002109282,-0.0010113016,-9.865177e-05,0.004519965,0.0016440392,-0.00013321487,-0.0039017375,-0.00075963774,0.0002877995,0.0036273377,-0.001249525,-5.2660802e-05,-0.0013696481,-0.004599161,-8.696529e-06,0.00035029536,-0.00027567538,-0.0007545712,0.0016402085,0.00033823232,0.003335043,0.0010384024,-0.0006349031,0.0016389436,-0.002166952,-0.004462919,-0.0014898016,-0.0008050833,-0.0013985643,0.0019565842,-0.0020896003,-0.005210165,-0.00449929,-0.00092846167,-0.000991837,0.0003577629,0.00027581715,-0.0020110745,-0.001762293,0.00039389238,-0.002038699,0.006244236,0.0020041305
RHOXF1-AS1,-0.0018468879,0.00072633673,0.005895441,-0.0010783776,0.007022123,0.0014531133,-0.003253465,0.0010084582,0.0019819888,0.004647886,-0.002748978,0.0014976158,0.0024458414,2.3383747e-05,0.0035715897,-0.00027943266,-0.0049291877,0.008249509,-0.007867776,0.0013563599,0.0026653837,-0.003077807,-0.0012049639,-0.004177609,-0.004076089,0.0037623697,-0.00520264,-3.7933565e-05,-0.0031721296,0.0005069028,0.006256015,0.008072132,0.0058692987,-0.010787891,0.011015675,0.008116697,0.010614442,0.0091834115,-0.000333103,-0.005108482,0.0001492452,0.0007373342,-0.00019592958,0.013848796,-0.004052069,0.0026904077,0.0040490367,0.0073139477,0.002702161,-0.0016283033,0.005176473,-0.007913832,0.00090875034,-0.0010448165,0.006631229,0.018282589,-0.010441158,0.0068204086,0.01177424,0.0054150615,0.01247026,-0.0023127277,-0.0052013723,0.0002844264,0.0018073268,0.00692994,-0.0026343083,0.0046248278,0.003263674,-0.0004485065,0.005196582,-0.00062965223,-0.0077257273,0.011547775,0.00672065,0.0028895922,-0.0030919677,-0.003591556,-0.007090923,-0.0035581337,-0.0005432074,0.0028781823,0.0045278273,-0.008300415,-0.0018675388,0.0074509988,0.00033293795,0.006337629,-0.006143355,-0.0010032648,0.0067542247,0.0038597838,0.0013964319,0.0029888116,0.0033339108,-0.0045983894,-0.0018703627,0.0032879126,0.009396119,-0.00030553195,0.0080071315,0.0025429856,-0.00010594665,0.0009966991,0.0071680425,-0.009733495,-0.00015126169,-0.010427615,0.006339632,-0.006258659,-0.001845122,-0.0058290446,-0.0026606994,0.0032838513,-0.0033964165,-0.007590812,0.002825333,-0.002474461,-0.00039861692,0.005809504
RHOXF1,0.0022930282,-0.0040001045,0.0058248937,0.0020814745,-0.0042281384,0.009226219,-0.0057323934,0.014123638,0.010197823,0.005234828,0.01008258,0.019879915,0.008882827,0.00050272315,-0.026994616,-0.010176288,-9.874869e-05,-0.019939722,-0.007971859,-0.00035237704,0.009501699,-0.0022831075,-0.005023628,0.013780498,0.014994515,-0.0060169483,-0.013093279,-0.0020174119,-0.022867521,-0.00713631,-0.005446269,0.0007809663,0.014338033,-0.016925331,-0.0025258109,0.017599758,0.017940441,0.022515142,0.024545042,0.019247977,0.0118731195,-0.028308172,-0.0229508,-0.0018118616,-0.024131997,0.0024162412,-0.012453408,-0.008987886,-0.034164015,0.00953211,-0.010708034,-0.009167381,-0.0066802874,0.023910422,-0.0067893756,-0.018989617,0.011713062,-0.009702766,-0.02353162,-0.015417921,-0.009929141,-0.02087569,0.0130849825,-0.0057669794,0.041273363,0.017936207,-0.035447538,0.049247023,0.035454337,0.021396758,0.054030266,0.056586143,0.032991312,0.021084212,-0.06655336,0.0023814645,-0.039438393,-0.037227713,-0.029185615,-0.027586559,-0.050173983,-0.016023785,-0.0018620226,0.077013895,-0.01041165,0.03219845,0.0053568087,0.052462872,0.03764205,0.018685099,0.01821788,-0.07129858,0.005680303,0.0068121143,0.031082286,0.035444636,0.019070573,0.00042540423,-0.05461385,-0.015391458,0.025885785,0.014333666,0.00037925746,0.014171268,-0.05017306,0.013720674,0.050794557,0.004873561,0.024068508,-0.08824123,0.033525728,0.02701304,0.03879783,-0.09568405,-0.0053908806,0.010770617,-0.0610514,-0.003933224,-0.045718644,0.08169648
LAMP2,0.0036772932,0.0018218491,-0.0005517562,-0.0001582015,0.0015728561,0.00039300628,-0.0068057976,0.0038121154,-0.00052789174,0.0035918672,0.0008075399,-6.127502e-05,-0.004021036,-0.0011352624,-0.0010101604,-0.0031415278,-0.002345963,0.00027445238,-0.00053645205,-0.0010715497,-0.0017988279,0.0042522345,0.0033693572,-0.0031555975,0.00025526606,0.00044122862,-0.00068907114,-0.002106353,-0.0030459242,0.0028096659,0.0046683196,-0.000732328,0.0023825346,0.0046025813,0.0005320846,0.0019797704,-0.0051951115,-0.00062576693,-0.0025589175,-0.0060035465,-0.003911829,0.0044028005,-0.0068692383,-0.0008857548,0.00015395792,-0.0024509178,0.0031080972,-0.0014826132,0.0012231073,-0.004959822,0.0076529896,0.0026073614,-0.0018749053,1.2407982e-05,0.0021929988,-0.0004593833,-0.00068226573,0.007393536,-0.0042840163,-0.00086171983,0.00039200165,-0.0027713545,-0.003321562,0.001975575,0.005545691,-0.0011063074,-0.0006489504,-0.0020177301,-0.0009926998,0.0019072085,-0.0016281896,0.0036943054,-0.00039346147,0.008182196,0.0015542121,0.0018003309,-0.00047623625,-0.0063469815,-0.011181638,1.2848288e-05,0.001473025,0.005184933,-0.003018355,-0.003745829,0.001819348,0.0005455226,0.0024349617,0.0045863115,-0.0002262379,-0.0013262853,0.0037562635,-0.003984563,0.001557222,0.0059999353,0.0030026634,0.004996828,0.0033269206,-0.0016726963,-0.0028497865,0.0035317715,-0.0038255346,0.0022476672,-0.003743877,-0.001567721,0.007722452,-0.0049094656,-0.0010726555,0.0041791033,-0.0014359877,-0.0038817278,-0.0005941048,-0.0018667857,-0.0047228867,0.0027301451,0.004636607,-0.001239845,-0.0038240184,0.0030169054,-0.003450257,0.0040336167
