gene_symbols,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90
CCDC183,0.00017963574,-5.012379e-15,0.0003033042,-2.279024e-27,1.2715197e-28,3.638443e-15,-1.624227e-09,1.1332954e-21,-1.4226097e-07,-3.00828e-17,-5.328e-42,-1.4962777e-28,2.0386324e-09,2.2444173e-26,-4.3118877e-15,-1.1365812e-33,6.224994e-36,-9.282773e-25,9.886398e-21,6.0603185e-30,4.7790612e-18,1.7559178e-28,-6.272e-42,-2.4476267e-34,-3.7369704e-19,0.00032638776,-6.343378e-27,6.267841e-28,8.658003e-15,-3.2053644e-09,3.4141463e-20,-2.1640311e-07,-8.721774e-17,5.098e-42,1.8007018e-26,6.865243e-09,-1.4236235e-38,4.1532e-41,-9.1461674e-33,-1.9374889e-31,6.6552736e-37,-2.3589751e-30,-2.0569936e-35,5.054e-42,-2.1392e-41,-8.9379815e-33,2.435455e-39,1.9175498e-37,1.3899313e-32,-1.84275e-39,-7.9837525e-32,4.575918e-34,5.061e-42,5.7797e-41,-3.1880272e-31,9.511713e-26,-6.508034e-19,-4.0877827e-33,-3.9224735e-18,-7.359003e-28,-5.813e-42,3.5917594e-36,3.5535802e-20,2.0693957e-14,-6.500507e-27,1.3268237e-12,2.4553597e-22,-5.242e-42,-7.569328e-33,-3.9209406e-14,1.629656e-34,-2.792981e-25,5.1923385e-33,5.183e-42,-8.838166e-39,2.6988454e-26,1.0425378e-10,3.1770763e-20,-5.115e-42,-1.0219054e-29,-1.7733411e-12,3.1017815e-29,-5.101e-42,-7.66304e-36,-5.5301835e-22,-5.368e-42,4.991e-42,5.78e-42,-4.4375e-41,-7.7288494e-30,2.4969337e-14
PTGDS,0.00020498157,-1.7054225e-15,0.00041624883,9.5179045e-26,5.252622e-29,3.5223736e-15,-1.5815608e-09,9.538091e-22,-9.0934265e-08,-1.7739126e-16,-5.134e-42,-1.2375965e-26,1.603192e-09,-7.288139e-27,-2.3900786e-15,-5.73831e-35,1.2416003e-34,1.2824189e-25,7.498909e-21,-4.0178128e-29,6.972439e-18,-4.188493e-26,-1.2394e-41,-1.1107264e-34,4.74405e-20,0.0008605454,-5.172164e-27,3.170944e-28,4.313437e-14,-7.0228456e-10,1.1049761e-21,-2.1933074e-07,-4.2405216e-17,5.608e-42,-5.6007576e-27,1.3358751e-09,-1.406021e-39,-7.32672e-40,1.5974542e-34,-6.7367116e-31,9.790986e-38,-1.0457581e-29,2.487724e-35,-5.036e-42,-6.02536e-40,9.485492e-31,1.13183e-40,-5.4448085e-36,9.571108e-32,3.6028533e-38,-1.3781195e-30,4.0176744e-35,5.188e-42,-5.62135e-40,1.3002167e-31,-7.032925e-26,5.3743947e-20,-2.7196108e-31,2.3220325e-19,-6.8921136e-28,5.693e-42,-1.7315347e-35,4.2818583e-19,-6.216944e-16,-1.0770968e-27,1.0697104e-12,4.2382833e-23,1.191e-41,4.6971246e-30,1.13876854e-14,-3.2731807e-35,1.43059225e-24,4.548886e-33,5.524e-42,-3.2510458e-37,-2.0534966e-25,9.718159e-11,-4.3487958e-20,3.706e-42,-2.2360036e-29,1.0764688e-14,-2.1607732e-29,5.395e-42,-1.376435e-37,-5.947171e-22,-5.811e-42,5.043e-42,5.189e-42,4.8453005e-38,-4.6885213e-31,2.0192656e-14
CLIC3,0.00020063642,-1.0929647e-15,0.00021437171,-1.5754794e-27,6.126167e-28,2.4468215e-15,-1.185852e-09,6.5372325e-22,-1.03939136e-07,-1.299448e-17,4.977e-42,-3.2524587e-26,3.1720089e-09,8.933018e-27,-1.9107772e-16,-4.102462e-35,1.1280276e-34,-1.9118774e-26,-3.5991905e-20,3.183675e-32,5.009076e-19,9.580031e-28,5.063e-42,8.000533e-36,-5.6064034e-20,-9.349047e-06,6.254259e-26,-5.175024e-29,2.0600451e-15,1.7177941e-09,5.2891006e-22,-3.6835115e-09,1.3251664e-17,-5.406e-42,-7.4997354e-28,-2.1297066e-09,-1.1616683e-38,6.1817e-41,-9.497261e-36,1.3650875e-31,-2.5589746e-36,1.3906719e-30,-1.1942715e-35,5.291e-42,5.44564e-40,9.764677e-30,7.8781e-41,-2.0036732e-35,-4.420807e-33,3.4240064e-38,6.50802e-31,3.4757485e-35,3.9546e-41,5.5327e-41,-3.5925987e-32,-3.1660816e-24,-1.29527025e-20,-9.244062e-33,-9.769596e-19,-2.148284e-28,6.275e-42,1.4923684e-35,1.5658931e-19,-7.8615635e-15,-8.887964e-28,4.8715865e-13,8.000751e-23,4.986e-42,-3.8139052e-32,-6.9479207e-15,-3.2944136e-34,-8.380409e-26,-3.1059837e-33,5.611e-42,1.4763932e-37,9.8886837e-29,3.162311e-11,1.04181144e-20,4.924e-42,-2.7216178e-28,-5.923568e-13,-1.0114852e-27,1.777e-41,2.8195678e-36,6.761146e-21,5.05e-42,-5.04e-42,-4.909e-42,-2.68329e-40,1.1465432e-31,9.758989e-15
ENTPD2,0.00011135517,-2.9769896e-15,9.071101e-05,-1.4744309e-27,5.6140527e-30,1.1505736e-15,-4.223722e-10,2.13499e-22,-4.3167784e-08,-9.084205e-17,-5.07e-42,-1.3445477e-29,6.342954e-10,-2.6289714e-26,-3.807069e-15,-5.1977743e-37,4.0938017e-35,8.046827e-27,5.5794205e-21,-4.6726485e-32,2.3821426e-18,1.5295178e-27,5.165e-42,5.5412316e-35,-7.716382e-21,0.00021315958,4.458212e-28,3.874918e-28,1.7306437e-14,-3.451158e-09,3.904466e-22,-1.056662e-07,-3.230203e-17,-5.1e-42,-2.0147853e-28,1.7546523e-09,2.070714e-39,-3.10786e-40,-4.3708e-36,-1.4860046e-30,-1.733625e-38,1.4804425e-31,-4.6121105e-37,-5.104e-42,1.21491e-40,5.2180964e-32,5.8124e-41,-4.0338168e-37,2.0620191e-33,1.025291e-39,1.4515807e-31,-3.2191322e-36,4.987e-42,-1.7448e-41,1.5076997e-33,3.7387835e-26,-1.2990564e-20,-3.99747e-32,-7.4046773e-19,-1.6872841e-28,5.431e-42,2.0388278e-36,1.600419e-20,3.8934005e-15,-2.5382123e-27,1.9374133e-12,-6.1862236e-25,-4.965e-42,7.6145103e-34,-3.2335425e-14,-1.2288924e-35,1.8765895e-24,1.4566945e-32,5.115e-42,8.26888e-40,2.2332716e-27,1.5249513e-10,3.1745357e-20,-8.926e-42,1.126758e-30,-1.7220455e-12,2.3205868e-29,-5.597e-42,-6.602778e-37,-7.8705074e-22,-5.668e-42,5.19e-42,-1.0066e-41,1.10298e-40,2.247733e-33,1.6552811e-14
TUBB4B,0.0022244477,-3.4691552e-14,0.007990617,-2.6984459e-27,-3.4949492e-27,6.45503e-14,-3.1961285e-08,1.1223063e-20,-2.7965352e-06,-4.109771e-16,5.956e-42,-2.4875737e-27,4.1241194e-08,4.8856907e-25,-1.1557595e-13,-6.077561e-34,-2.7782304e-33,-7.6834322e-25,2.7144064e-20,-2.9526963e-31,3.928207e-17,9.0737624e-27,-5.036e-42,1.1564334e-33,-4.3719577e-19,0.02618344,3.0893006e-25,8.7726225e-27,6.2315347e-14,-1.07595575e-07,4.054012e-20,-9.240977e-06,-2.0411059e-15,5.296e-42,3.2859767e-26,1.4494981e-07,-2.0601031e-38,2.766428e-39,-5.286629e-33,1.8455066e-30,5.019959e-38,1.1763236e-28,-8.306087e-34,4.913e-42,9.21438e-39,1.4066979e-29,4.0389085e-38,2.6469968e-34,6.780148e-32,2.8264423e-37,-2.1428386e-30,-8.356669e-35,-4.963e-42,8.137221e-39,8.4275416e-32,1.7322058e-24,-7.74348e-19,-2.2300926e-30,-8.232076e-17,5.899199e-26,5.026e-42,-2.2431525e-33,1.0889678e-18,4.0796386e-13,-4.4583223e-25,3.5783737e-11,7.19527e-21,5.452e-42,2.8648673e-31,-5.2764954e-13,-9.142782e-34,-1.28671725e-23,2.1505402e-32,4.963e-42,-1.5504188e-35,3.0911759e-25,3.0793104e-09,6.7428424e-19,1.379e-41,-5.350396e-30,-4.7584273e-11,-1.4255225e-28,4.44e-43,-9.560979e-36,-9.040034e-21,4.914e-42,4.969e-42,-4.935e-42,-2.492434e-39,3.2836406e-30,6.413966e-13
NOXA1,0.00021381327,-1.6610561e-15,0.00031804136,-2.0120833e-27,-6.1076284e-28,3.462957e-15,-1.4652706e-09,-5.0696266e-22,-1.4590938e-07,-2.2338959e-17,-5.731e-42,7.271364e-28,2.3953484e-09,9.097676e-27,1.3895116e-14,-2.7699163e-34,-1.5441355e-35,-2.0131841e-26,-8.107695e-21,-1.9534515e-32,-1.8178233e-18,1.3168113e-29,-5.579e-42,5.0529694e-36,-1.3362963e-20,0.00027972844,1.0150994e-28,1.4150052e-28,2.6583087e-15,-1.5244391e-09,-5.214661e-24,-1.6880426e-07,-3.621513e-17,-5.05e-42,3.6844954e-27,2.3814324e-09,-9.13097e-40,-1.40896e-40,1.3885121e-35,2.2841374e-31,-2.1215119e-35,-7.7924796e-30,-9.465961e-36,5.734e-42,2.69564e-40,1.8460172e-29,-5.105e-41,1.6107026e-35,7.9046347e-32,-2.14846e-40,6.2133705e-30,2.2422847e-35,-5.72e-42,-1.5862608e-38,4.310695e-30,8.2667027e-25,-1.762968e-20,-2.4110094e-30,-1.5523092e-18,8.287821e-27,5.104e-42,-1.0028735e-34,2.8336503e-20,4.4202897e-15,-1.1687103e-27,8.979985e-13,1.3710473e-22,-5.073e-42,1.361429e-31,-2.232073e-15,8.290413e-36,-3.0477735e-25,-5.9900235e-33,-5.134e-42,-2.4528684e-38,8.295875e-28,7.1662204e-11,-4.565672e-20,-8.614e-42,5.9307894e-31,-1.0589549e-12,-1.0704713e-27,5.116e-42,-1.4422657e-34,3.0773883e-21,5.092e-42,4.917e-42,-5.195e-42,9.878668e-39,-1.7270455e-33,1.7831285e-14
ENTPD8,6.312988e-05,-1.7723405e-15,0.00022977572,-5.2612705e-30,8.800909e-29,3.7291663e-15,-6.856581e-10,1.9518471e-22,-9.167069e-08,-1.6366036e-16,5.806e-42,-1.0830301e-27,1.8004047e-09,1.0858093e-26,-3.2212134e-15,9.06312e-34,-3.5158845e-37,-1.03522286e-26,2.1055269e-20,4.951894e-32,8.730245e-18,-1.3797139e-27,-5.433e-42,3.369956e-36,-1.0273837e-20,0.00020642829,2.176492e-26,3.1812215e-28,1.5768916e-14,-3.960191e-09,7.088918e-22,-2.520545e-07,-3.268453e-17,-5.29e-42,-1.486672e-28,5.2557962e-09,-5.90895e-40,9.021473e-38,1.0727369e-34,6.462863e-32,2.0590554e-37,-1.1890323e-31,6.942894e-36,-5.792e-42,-2.7356e-41,-6.431109e-32,7.07e-42,-4.57546e-36,8.4986243e-32,-5.992167e-39,-1.7068727e-31,3.0007588e-34,5.82e-42,2.4402e-41,4.1258053e-32,2.873072e-26,-1.1836999e-20,9.5290915e-32,-6.280929e-18,-9.9327285e-28,-5.167e-42,-2.4045323e-33,3.312784e-20,1.5249324e-14,-7.7054115e-27,1.3433737e-12,7.1936234e-22,5.95e-42,-3.9607897e-32,-9.917178e-15,-2.8294864e-35,-2.1320498e-24,-4.2818006e-33,5.441e-42,8.769426e-37,3.87367e-27,8.9492296e-11,4.3172485e-20,5.555e-42,-2.351491e-31,-1.0335305e-12,6.8986443e-29,-5.769e-42,7.339584e-36,-2.4883732e-22,-5.583e-42,-3.241e-42,4.708e-42,-1.6449e-40,1.09628385e-33,1.5628942e-14
IFITM2,0.009517778,-8.775637e-14,0.018681806,-4.325766e-26,1.7525558e-27,1.8810948e-13,-8.1456015e-08,2.3405211e-20,-7.224837e-06,-1.4641178e-15,-5.305e-42,-2.0506647e-26,1.094542e-07,8.0271177e-25,-1.7260313e-13,-3.7175436e-34,7.5396854e-33,5.132169e-24,7.7613457e-19,2.1321459e-30,7.1565304e-17,2.5594782e-26,-5.126e-42,1.2979469e-34,-1.1438999e-18,0.035025254,-1.9605602e-25,7.63234e-27,3.751351e-13,-1.6083466e-07,8.7457515e-20,-1.4446055e-05,-3.1120992e-15,5.78e-42,2.9588364e-26,2.1855307e-07,-6.104001e-38,-4.29491e-39,6.3501116e-32,-1.1186717e-31,1.786554e-36,5.697436e-29,1.2285564e-34,-6.288e-42,-3.066288e-39,2.6122688e-29,-2.8738e-40,3.6789176e-34,-1.0505599e-31,2.0884066e-36,-5.0252365e-30,-1.19118495e-35,4.927e-42,-8.9231497e-38,1.8870055e-30,2.8616472e-24,-1.4468033e-18,4.7158757e-29,-1.4572569e-16,-2.2732235e-26,5.162e-42,-1.8507732e-34,1.5380921e-18,7.067564e-13,-2.9974858e-25,6.1982156e-11,1.5209743e-20,-5.024e-42,-1.1328395e-29,-9.244817e-13,-2.4925267e-34,-3.0972045e-23,2.4526485e-31,-6.181e-42,4.3169456e-35,5.192759e-25,5.7125256e-09,1.2344772e-18,5.722e-42,1.3115955e-28,-8.2720865e-11,6.096911e-28,5.345e-42,1.7432947e-34,-1.7194266e-20,5.022e-42,6.205e-42,-5.998e-42,6.330206e-39,-9.2597e-31,1.2899374e-12
IFITM3,0.00037406822,-7.5290065e-15,0.00085842144,1.3978569e-26,-7.2633336e-29,4.190968e-15,1.1543728e-09,1.0483492e-21,-2.9079325e-07,-1.7997948e-16,5.384e-42,7.237414e-27,-2.3557352e-09,4.4511856e-26,-9.655133e-15,1.8732261e-34,-7.707534e-36,-1.0115386e-26,2.460956e-20,-6.2756766e-30,-7.465147e-18,-1.1005945e-28,5.506e-42,-9.976144e-34,8.299803e-21,0.0016852353,3.072633e-26,-5.232264e-29,-3.3389185e-14,-4.832262e-09,-1.4805161e-20,-7.1765703e-07,-1.5801304e-16,5.022e-42,-3.0463245e-27,3.94208e-09,-1.801678e-36,-4.29284e-40,-1.0763591e-34,-3.3366067e-30,-7.2583197e-38,-2.0876037e-30,2.6608674e-34,-5.1e-42,-1.49725e-40,-1.2519181e-30,4.7077e-41,3.213057e-35,8.693781e-33,-2.3489538e-36,1.3516995e-28,-2.7875712e-34,5.02e-42,2.34439e-40,-1.9066496e-30,2.1979879e-25,-7.4653903e-20,-4.6044537e-31,-1.1131007e-18,-1.1192513e-27,-5.054e-42,2.924314e-35,-1.605023e-19,2.850294e-14,-2.2398414e-26,2.311412e-12,-7.049989e-22,5.906e-42,2.2461553e-30,4.0182996e-14,-6.427836e-36,-1.4883672e-24,-2.493957e-31,4.968e-42,8.353376e-37,2.5996107e-26,2.6169736e-10,5.9817605e-20,-5.693e-42,3.7454523e-29,-3.902002e-12,-8.724724e-30,5.824e-42,-5.591222e-35,-3.8145656e-21,-5.493e-42,-5.02e-42,-5.154e-42,7.71963e-40,7.234991e-32,-6.130127e-15
IRF7,0.00050559174,-2.5329871e-14,0.0010012558,-3.8933756e-27,-3.0528855e-27,1.1750203e-14,-1.3120876e-08,3.1791602e-21,-7.1200935e-07,-3.0180644e-16,6.048e-42,-1.6202205e-27,1.5785352e-08,1.2170021e-24,-1.5437037e-14,5.0126973e-33,-1.524941e-35,-3.3122916e-25,5.772097e-19,4.792074e-31,1.7037876e-17,8.2219114e-26,5.15e-42,-1.17855e-34,-1.0772137e-19,0.0012215356,-1.1202757e-26,1.4195028e-27,6.4589894e-14,-1.1521986e-08,1.1152864e-20,-9.640104e-07,-2.0881318e-16,-2.951e-42,-1.1838564e-27,2.9905575e-08,2.131802e-39,-3.80729e-40,-2.4162677e-35,1.9125419e-31,7.92641e-38,4.1605937e-29,5.8695154e-36,-5.954e-42,-5.3547e-40,9.124668e-31,-3.513e-42,-5.597647e-35,1.0629332e-31,1.7275059e-38,-2.2801176e-29,1.2782887e-34,5.066e-42,5.2414947e-38,9.988957e-30,2.8707915e-25,-2.5669803e-19,4.407404e-31,-1.29988174e-17,-3.9552843e-27,-5.873e-42,-8.257239e-35,2.6698522e-18,1.1709402e-13,-7.418461e-26,6.7578334e-12,8.075125e-21,4.907e-42,2.9870743e-31,-2.1497235e-13,1.2544806e-35,-3.957193e-24,-3.0665066e-33,-5.248e-42,2.648508e-38,1.2998358e-25,3.3043018e-10,4.5409393e-19,-5.012e-42,-5.21654e-31,-8.9362615e-12,5.186437e-28,5.32e-42,5.965973e-37,-1.921181e-20,-5.15e-42,4.96e-42,-5.44e-42,1.068021e-37,7.942707e-32,9.581051e-14
DUSP8,-1.4343196e-05,-5.2375885e-17,-4.4100605e-05,-9.515648e-28,1.4960342e-27,-4.6498165e-16,-2.0029296e-10,-5.5377985e-22,2.0742839e-08,2.823976e-18,-5.206e-42,2.1123184e-29,-2.7141459e-10,-5.5019647e-27,1.3711153e-15,-2.04586e-35,-5.417426e-35,1.7476511e-26,-6.13036e-20,-2.6588225e-32,-5.82608e-20,1.9008738e-28,-5.335e-42,-2.9444035e-36,2.545456e-21,3.1386306e-05,4.024826e-28,2.7086984e-26,-2.0426856e-15,8.0345175e-10,-2.4115708e-22,1.0664163e-07,-2.6985148e-17,-1.2998e-41,3.2391178e-28,3.6315223e-10,1.53893e-40,-1.57216e-40,-4.5677198e-32,1.9005795e-31,-8.767636e-39,-4.5703097e-29,-8.837581e-37,5.073e-42,-5.24457e-40,6.6653004e-32,1.7096e-41,1.0679821e-36,1.4464054e-32,3.008464e-39,-1.7090824e-29,-1.5760409e-37,-6.258e-42,-3.4409e-41,1.28247e-33,-1.1629034e-25,1.07749936e-19,-1.1235027e-29,6.6877325e-19,9.108333e-28,5.968e-42,2.7748804e-35,-3.9754333e-21,1.7481467e-15,-2.6645133e-25,-1.2813685e-13,-7.8928664e-23,6.241e-42,-1.0110358e-31,3.5865565e-15,1.0452281e-35,-1.5262956e-24,-4.961687e-33,5.126e-42,-5.822293e-39,-2.8914146e-27,-2.3694498e-11,-3.6777423e-21,-9.15e-43,-3.6560954e-32,2.2521031e-13,-4.81716e-30,-5.054e-42,1.1789359e-36,-2.6744692e-22,-5.073e-42,-4.923e-42,1.6158e-41,-2.7687e-41,1.6979684e-34,-8.987471e-15
TNNI2,0.00021663515,-1.6047377e-15,0.00026770768,1.1143172e-27,-6.1810555e-29,3.4580857e-15,-1.4629636e-09,-1.0807009e-21,-1.1016826e-07,-2.1532891e-17,-7.759e-42,1.4759635e-28,-6.1220384e-10,1.6216393e-26,1.2060084e-14,-2.3976124e-35,-1.1245316e-36,4.8557127e-27,-2.1381491e-20,-1.4674339e-29,7.766103e-19,2.4256975e-28,-5.039e-42,-1.425905e-35,-9.090564e-21,6.513819e-05,1.899335e-26,1.2710087e-28,3.1185148e-15,-1.0678433e-09,-7.0009236e-24,-8.818965e-08,5.9117315e-17,5.167e-42,8.968636e-28,1.5662487e-09,3.76519e-40,1.2897852e-37,-2.7291443e-35,5.942579e-32,2.327936e-38,2.820253e-30,4.663267e-36,5.07e-42,-2.7625e-40,2.6793989e-30,1.35039e-40,7.6933164e-36,1.5030902e-32,1.641068e-39,2.6684404e-31,-1.2474948e-36,-5.737e-42,-1.89975e-40,-1.6253957e-33,2.9947138e-24,1.2758632e-20,2.4682553e-31,1.8256306e-17,-9.697661e-28,-5.092e-42,8.288772e-36,2.4732246e-20,7.744334e-15,-1.8403408e-27,6.621077e-13,1.7238914e-22,-5e-42,-2.077514e-31,-1.159251e-14,-9.210805e-36,1.4409578e-24,1.7799064e-33,-5.956e-42,5.056452e-38,1.1955809e-26,5.5905856e-11,-2.2361934e-20,-5.3814e-41,1.8056959e-31,-5.7736194e-13,7.828037e-30,-5.993e-42,1.9976952e-36,-2.457553e-22,-2.8724e-41,5.033e-42,-5.29e-42,1.2608e-40,1.2812465e-32,-1.7941266e-14
LSP1,0.00041853284,3.785934e-14,0.000627557,2.0687341e-26,-1.3495248e-28,-1.9166275e-14,-2.0850257e-09,3.1193866e-20,8.3243044e-08,2.4769594e-16,-5.097e-42,2.821697e-28,-1.513491e-08,-5.9489184e-25,8.7991124e-14,-1.71195e-33,1.860841e-33,9.577953e-25,-1.9506019e-19,-9.5355555e-32,-1.0105443e-17,-2.3987416e-26,6.15e-42,-9.029434e-36,1.7621711e-20,0.00016338496,2.3588613e-26,-1.6429677e-28,-1.9151967e-14,1.261822e-08,-2.1948864e-20,1.2227488e-07,3.9531356e-16,-4.997e-42,3.3078257e-26,-3.1197256e-08,3.62964e-40,5.9433e-41,-1.2535057e-34,-1.2713944e-30,-4.5021034e-37,-5.6120948e-30,6.2315995e-34,-5.164e-42,-1.692323e-39,3.3254763e-31,-1.87006e-40,-5.850494e-35,-1.369775e-31,-1.981168e-39,1.0373595e-31,-7.1748404e-36,-5.34e-42,-4.3481e-40,-2.5838812e-31,3.280841e-26,-2.2443767e-21,1.581156e-30,5.219302e-17,2.9164253e-27,5.04e-42,-6.680466e-36,-1.2511791e-18,-1.5807351e-14,5.043123e-25,-2.7919334e-12,-2.0169594e-21,-5.658e-42,5.2081483e-30,1.0025167e-14,8.400671e-35,2.1769997e-24,5.408433e-33,-5.3e-42,-3.3719467e-38,-7.951506e-27,-8.218098e-11,-1.6016706e-19,-5.852e-42,-4.8662042e-29,9.084058e-12,-4.2903174e-30,-5.017e-42,3.312354e-36,1.0837948e-20,-4.92e-42,-4.905e-42,2.539e-42,-1.953892e-39,1.0901888e-31,-2.136791e-13
C11orf21,0.0011313108,-3.800186e-14,0.0020323775,4.764406e-27,7.818564e-28,1.01815454e-13,-1.0777681e-08,3.428148e-21,-9.369273e-07,-2.0570713e-16,-4.931e-42,1.6230547e-26,1.5466185e-08,-2.3963405e-24,-4.5261988e-14,3.2813298e-34,3.0179308e-35,-3.9163098e-25,2.853045e-19,9.433252e-32,7.299419e-18,8.8764994e-27,5.083e-42,-2.2274764e-34,-1.4741753e-19,0.002869891,1.8144026e-25,1.7002493e-27,9.566013e-14,-2.0377296e-08,8.713804e-21,-1.5942115e-06,-7.6797645e-16,2.133e-41,-1.1607216e-27,3.1127403e-08,4.978832e-39,-2.9333882e-38,-8.1864314e-35,-1.6372673e-30,5.042974e-36,2.6587352e-29,2.6076115e-35,5.352e-42,-1.2349454e-37,2.5429672e-29,-2.5522e-41,1.7487859e-34,-4.604796e-31,1.0701028e-36,-2.1080716e-29,7.499365e-35,5.963e-42,-3.14208e-40,-2.870338e-32,5.837649e-25,-1.624045e-19,-6.1609054e-29,-1.9737292e-17,-5.2541973e-27,5.265e-42,3.7904704e-34,3.0943371e-19,9.94206e-14,-1.836518e-26,8.303236e-12,2.2824722e-21,-5.126e-42,7.5112124e-31,-1.31149e-13,1.1448431e-36,-7.962583e-24,1.5828143e-31,5.143e-42,-2.7968106e-36,3.4825164e-25,6.5177735e-10,2.75007e-19,-5.284e-42,1.0155293e-29,-1.1192216e-11,1.8455293e-27,4.907e-42,-7.75192e-34,-2.9222025e-21,5.232e-42,5.1e-42,4.912e-42,4.66768e-40,-1.9860123e-31,1.7687403e-13
TSPAN32,0.0018061396,-3.7800868e-14,0.0031812447,-1.0029396e-25,3.5836745e-27,4.2490564e-14,-2.24662e-08,1.0169714e-20,-1.4810493e-06,-4.392811e-16,4.917e-42,9.991361e-28,3.6356106e-08,1.8345908e-25,-3.5585782e-14,-3.3935637e-36,-1.097866e-34,-4.3947185e-25,1.4667139e-19,-2.44218e-29,3.3313938e-17,-5.9545632e-27,-5.352e-42,2.3733052e-34,-1.9981441e-19,0.0049786125,-8.768857e-26,2.7438474e-28,7.355886e-14,-3.229753e-08,1.1481424e-20,-2.4203555e-06,-6.566667e-16,-4.975e-42,-2.8625504e-26,4.3267924e-08,-9.508488e-39,4.11476e-40,1.3293715e-34,-2.4463948e-30,3.2527758e-37,-1.9308558e-29,-9.134988e-36,-5.189e-42,-4.0103297e-37,3.592832e-29,5.36205e-40,-8.897191e-35,1.2126635e-31,3.7053128e-38,-2.7984334e-30,1.4507044e-36,-6.098e-42,1.210856e-39,-6.0327757e-31,3.1536494e-24,-3.0369954e-19,-1.2355328e-28,-6.4877754e-17,1.5824333e-26,-5.129e-42,-3.2454113e-35,6.0212105e-19,1.3770544e-13,3.079233e-25,1.323174e-11,2.2998006e-21,-6.226e-42,-1.1120941e-31,-1.9207925e-13,-1.0027084e-32,-9.254146e-25,8.2639586e-32,-5.214e-42,-8.4386653e-38,2.585007e-25,9.943449e-10,5.039722e-19,5.03e-42,-5.349747e-30,-1.6637322e-11,3.4584314e-28,-5.165e-42,5.3811353e-34,-6.3487473e-21,-5.157e-42,5.119e-42,-5.011e-42,3.0446903e-38,-1.5132435e-29,4.2569821e-13
KCNQ1,6.7350404e-05,-1.704725e-16,0.00014334498,-2.267287e-27,1.4936598e-28,-1.8552305e-16,-1.0674227e-09,-1.5963382e-22,-4.9861182e-08,2.7058603e-17,-8.024e-42,-1.5400208e-27,1.1869967e-09,-2.367548e-26,5.999786e-16,-4.5069145e-35,-3.5303186e-36,8.110341e-27,-7.526115e-21,-7.568577e-32,-3.640853e-19,-9.000174e-28,5.537e-42,2.4108367e-35,4.589144e-21,0.00012550145,5.276818e-28,1.2167436e-28,-4.4167665e-15,7.1779804e-10,6.350953e-23,2.1952093e-08,-5.0415984e-18,4.004e-42,-8.817359e-29,3.4296433e-12,7.44148e-40,-6.337e-40,-2.3555026e-35,-2.9685918e-31,-2.5929095e-35,-3.173526e-29,-9.157488e-36,-5.162e-42,4.75923e-40,-4.3826567e-32,6.4929e-41,-5.75891e-37,3.794023e-32,-1.2031208e-38,1.4847086e-29,3.9279844e-35,4.958e-42,3.9982e-41,-2.1531511e-32,-2.4871475e-26,2.7704682e-21,-7.8400724e-32,9.334522e-19,-7.680408e-26,5.095e-42,6.379258e-35,2.77326e-20,-2.2772612e-15,-2.7625613e-26,-3.6065256e-13,8.550064e-23,-6.171e-42,2.3164696e-32,-1.5394424e-14,2.6580427e-36,-1.1539355e-24,2.7931594e-31,5.125e-42,-3.5196643e-36,1.5650663e-26,-1.3900812e-11,1.5255093e-20,-4.924e-42,-2.6132253e-31,-1.0279894e-12,-1.79522e-29,-5.848e-42,1.403404e-36,-5.277919e-22,6.135e-42,4.95e-42,5.021e-42,2.5188e-41,1.25537914e-29,-2.3484094e-15
